skolverket_skolnamn,school_unit,skolverket_kommunnamn,skolverket_kommun,huvudman,skolverket_huvudman_namn,skolverket_huvudman_kod,skolverket_helttj_larare_o_adm_tcv17,skolverket_helttj_adm_tcv17,skolverket_helttj_larare_tcv17,skolverket_helttj_andel_kvi_tcv17,skolverket_helttj_andel_ped_tcv17,skolverket_helttj_andel_specped_tcv17,skolverket_elever_per_helttj_tcv17,skolverket_helttj_syv_tcv17,skolverket_elever_per_syvhelttj_tcv17,skolverket_helttj_andel_tillsv_tcv17,year
Peder Skrivares skola Enhet 1,54599691,Varberg,1383,2120001249,Varberg,Kommunal,"40,1","1,0","39,1","62,1","98,0","2,6","13,2","1,0","516,0","96,0",2017
Peder Skrivares skola Enhet 2,54004368,Varberg,1383,2120001249,Varberg,Kommunal,"44,7","1,0","43,7","38,1","95,3","2,3","11,5","1,0","501,0","96,1",2017
Peder Skrivares skola Enhet 3,54467211,Varberg,1383,2120001249,Varberg,Kommunal,"33,8",.,"33,8","16,8","82,3","3,0","10,4","1,0","352,0","86,9",2017
Peder Skrivares skola Enhet 4,54361562,Varberg,1383,2120001249,Varberg,Kommunal,"8,0","1,0","7,0","85,7","100,0","14,3","23,7","0,7","237,1","71,4",2017
Sveriges Ridgymnasium Varberg,23517683,Varberg,1383,5566814504,Sveriges Ridgymnasium AB,Enskild,"9,6","1,0","8,6","74,4","50,0",.,"7,8","0,0","3 350,0","64,5",2017
Sundsgymnasiet,31975673,Vellinge,1233,2120001033,Vellinge,Kommunal,"53,0","0,9","52,1","56,4","94,9","3,1","15,5",.,.,"96,0",2017
Njudungsgymnasiet 1,61119556,Vetlanda,0685,2120000571,Vetlanda,Kommunal,"23,5","0,8","22,7","71,4","76,6","8,8","8,3","1,0","188,0","69,8",2017
Njudungsgymnasiet 2,82251333,Vetlanda,0685,2120000571,Vetlanda,Kommunal,"26,3","1,0","25,3","40,5","70,1",.,"9,4","0,5","476,0","80,1",2017
Njudungsgymnasiet 3,99864908,Vetlanda,0685,2120000571,Vetlanda,Kommunal,"22,9","1,0","21,9","65,0","92,2","0,8","8,7","0,5","380,0","98,2",2017
Njudungsgymnasiet 4,27106031,Vetlanda,0685,2120000571,Vetlanda,Kommunal,"21,6","1,0","20,6","41,6","82,3",.,"11,3","0,5","466,0","84,9",2017
Njudungsgymnasiet 5,59463950,Vetlanda,0685,2120000571,Vetlanda,Kommunal,"27,1","1,0","26,1","30,4","88,5",.,"8,4","0,5","438,0","88,4",2017
Malgomajskolan,63931325,Vilhelmina,2462,2120002601,Vilhelmina,Kommunal,"64,2","1,0","63,2","45,5","77,2","1,6","6,3","2,0","200,0","81,6",2017
Vimmerby gymnasium 1,44586618,Vimmerby,0884,2120000787,Vimmerby,Kommunal,"9,4","0,6","8,8","66,9","45,7",.,"13,4","0,5","234,0","45,7",2017
Vimmerby gymnasium 2,57391913,Vimmerby,0884,2120000787,Vimmerby,Kommunal,"24,3","1,0","23,3","56,0","65,5",.,"11,2",.,.,"90,8",2017
Vimmerby gymnasium 3,75374280,Vimmerby,0884,2120000787,Vimmerby,Kommunal,"17,4","1,0","16,4","32,7","75,5","6,1","8,9","1,0","145,0","93,9",2017
IMSPR,17557894,Vindeln,2404,2120002544,Vindeln,Kommunal,"7,2","1,0","6,2","61,2","96,8",.,"5,8",.,.,"58,2",2017
Sundlergymnasiet,46148350,Vårgårda,1442,2120001454,Vårgårda,Kommunal,"31,8","0,9","30,9","58,6","88,6","4,5","11,8","0,9","405,6","83,1",2017
Birger Sjöberggymnasiet 1,50133877,Vänersborg,1487,2220002998,Vänersborg,Kommunal,"32,0","1,0","31,0","34,9","67,7","3,2","11,9","0,8","461,3","77,4",2017
Birger Sjöberggymnasiet 2,49868916,Vänersborg,1487,2220002998,Vänersborg,Kommunal,"37,6","1,0","36,6","65,3","79,1","5,2","12,2","1,0","447,0","80,8",2017
Birger Sjöberggymnasiet 3,49951088,Vänersborg,1487,2220002998,Vänersborg,Kommunal,"27,3","2,0","25,3","63,0","78,9",.,"11,9","1,0","300,0","64,6",2017
"Fridagymnasiet, Vänersborg",74919147,Vänersborg,1487,5564515988,Fridaskolorna AB,Enskild,"16,2","1,0","15,2","28,4","94,7",.,"14,4",.,.,"94,7",2017
"Liljaskolan, sektor A",90240730,Vännäs,2460,2120002841,Vännäs,Kommunal,"26,1","1,0","25,1","22,3","44,2","4,0","4,7","0,8","147,5","91,6",2017
"Liljaskolan, sektor B",84908877,Vännäs,2460,2120002841,Vännäs,Kommunal,"24,9","1,0","23,9","45,0","87,4","3,8","14,0","0,8","418,8","98,3",2017
"Liljaskolan, sektor C",78389879,Vännäs,2460,2120002841,Vännäs,Kommunal,"19,0","1,0","18,0","44,4","71,4","11,1","7,3","1,0","132,0","86,1",2017
"Gustavsbergs gymnasium ,G2,",24277564,Värmdö,0120,2120000035,Värmdö,Kommunal,"35,0","1,0","34,0","77,7","91,6","2,9","9,9","0,9","372,2","92,6",2017
Mälardalens Ridgymnasium Gustavsberg,88956420,Värmdö,0120,5569516742,Mälardalens Ridgymnasium AB,Enskild,"6,4","1,0","5,4","100,0","24,1",.,"3,9",.,.,"95,4",2017
Värmdö gymnasium,44412461,Värmdö,0120,2120000035,Värmdö,Kommunal,"76,9","1,0","75,9","60,0","96,6","2,4","15,8","2,0","598,5","93,6",2017
Värmdö Tekniska gymnasieskola,34002355,Värmdö,0120,5563836757,"Värmdö Tekniska Utbildningar Aktiebolag, Vtu",Enskild,"18,6","1,0","17,6","31,9","59,2",.,"12,1","0,2","1 070,0","73,6",2017
Finnvedens Gymnasium 1,16577552,Värnamo,0683,2120000555,Värnamo,Kommunal,"13,4","0,7","12,7","60,2","61,7","5,1","11,6","0,7","210,0","65,6",2017
Finnvedens Gymnasium 2,36355200,Värnamo,0683,2120000555,Värnamo,Kommunal,"26,9","1,0","25,9","57,5","89,2",.,"11,8","0,5","610,0","93,7",2017
Finnvedens Gymnasium 3,96920524,Värnamo,0683,2120000555,Värnamo,Kommunal,"23,2","1,0","22,2","44,3","70,6",.,"12,2","0,5","540,0","90,2",2017
Finnvedens Gymnasium 4,18217765,Värnamo,0683,2120000555,Värnamo,Kommunal,"33,3","1,0","32,3","33,3","85,6",.,"12,1","0,5","780,0","98,4",2017
Lichron Teknikgymnasium Värnamo,60919765,Värnamo,0683,5567560635,Lichron Teknik AB,Enskild,"4,6","1,0","3,6","20,6","58,2","2,7","8,5",.,.,"78,0",2017
Gamlebygymnasiet,14677676,Västervik,0883,2620000071,Hushållningssällskapet Kalmar-Kronoberg-Blekinge,Enskild,"14,4","1,0","13,4","51,3","59,9","7,5","8,6",.,.,"94,4",2017
Västerviks gymnasium Ro 1,96152872,Västervik,0883,2120000779,Västervik,Kommunal,"23,7","1,0","22,7","22,4","79,9","6,2","8,1","0,8","245,3","97,8",2017
Västerviks gymnasium Ro 2,77835341,Västervik,0883,2120000779,Västervik,Kommunal,"7,4","0,6","6,8","69,0","73,1","2,9","9,1","0,8","82,7","97,1",2017
Västerviks gymnasium Ro 3,70803636,Västervik,0883,2120000779,Västervik,Kommunal,"34,0","1,0","33,0","53,5","83,4","6,1","13,2","1,3","347,2","92,4",2017
Västerviks gymnasium Ro 4,44041939,Västervik,0883,2120000779,Västervik,Kommunal,"10,6","1,0","9,6","54,4","61,1",.,"19,7","1,3","152,0","69,0",2017
Västerviks gymnasium RO5,49576295,Västervik,0883,2120000779,Västervik,Kommunal,"17,5","0,8","16,7","40,3","100,0","2,4","10,6",.,.,"97,6",2017
ABB Industrigymnasium Västerås,66028861,Västerås,1980,5566081740,Industritekniska Gymnasiet Bergslagen AB,Enskild,"20,7","1,3","19,5","60,9","86,6",.,"16,5","0,2","1 600,0","80,5",2017
Carlforsska gymnasiet Ekonomi/Handel,23797825,Västerås,1980,2120002080,Västerås,Kommunal,"19,0","0,8","18,2","62,5","89,0","5,5","15,7","0,5","572,0","94,5",2017
Carlforsska gymnasiet ES,45293715,Västerås,1980,2120002080,Västerås,Kommunal,"22,7","1,5","21,2","42,6","87,2","3,3","9,9","0,4","522,5","95,7",2017
Carlforsska gymnasiet HV,44738639,Västerås,1980,2120002080,Västerås,Kommunal,"5,5","0,5","5,0","93,9","81,8","6,1","12,7","0,1","630,0","81,8",2017
Carlforsska gymnasiet Introduktionsprogram,57999564,Västerås,1980,2120002080,Västerås,Kommunal,"38,3","2,0","36,3","70,7","86,2","10,5","8,0","1,0","292,0","93,1",2017
Carlforsska gymnasiet Samhäll/Vård och omsorg,77712952,Västerås,1980,2120002080,Västerås,Kommunal,"25,8","1,0","24,8","67,1","81,5","4,0","11,9","0,5","588,0","85,5",2017
Edströmska,92009807,Västerås,1980,2120002080,Västerås,Kommunal,"41,9","0,9","41,0","26,9","56,8","2,4","8,4","1,0","345,0","93,2",2017
Grillska Gymnasiet Västerås,10433896,Västerås,1980,8020170794,Stadsmissionens Skolstiftelse,Enskild,"27,4","1,0","26,4","54,4","90,4","3,8","14,2","1,0","375,0","93,5",2017
Hahrska gymnasiet,10342448,Västerås,1980,2120002080,Västerås,Kommunal,"23,6","0,9","22,7","22,9","55,5","5,7","13,5",.,.,"86,8",2017
IT-Gymnasiet Västerås,43154449,Västerås,1980,5565970471,IT Gymnasiet Sverige AB,Enskild,"14,7","1,0","13,7","42,7","66,1","5,5","11,4",.,.,"79,2",2017
JENSEN Gymnasium Västerås,49170638,Västerås,1980,5566358759,Jensen Education College AB,Enskild,"10,3","1,0","9,3","67,7","81,7","2,2","11,9",.,.,"86,0",2017
Kopparlundsgymnasiet,46379730,Västerås,1980,8176058942,Västerås Entreprenörsgymnasium,Enskild,"14,3","1,0","13,3","60,8","76,2","1,5","10,9","0,4","362,5","86,8",2017
Kunskapsgymnasiet Västerås,25379974,Västerås,1980,5565661815,Kunskapsskolan i Sverige Aktiebolag,Enskild,"13,3","1,0","12,3","61,0","77,2",.,"16,6",.,.,"85,4",2017
Mälardalens Ridgymnasium Västerås,98032567,Västerås,1980,9165808479,Mälardalens Ridgymnasium Västerås Handelsbolag,Enskild,"6,7","1,5","5,2","80,8","78,5",.,"7,1",.,.,"100,0",2017
Praktiska Västerås,96194948,Västerås,1980,5562575786,Praktiska Sverige AB,Enskild,"14,7","1,0","13,7","69,0","28,5",.,"11,3","0,1","1 550,0","59,9",2017
Realgymnasiet  Västerås,25955541,Västerås,1980,5565715892,Lärande i Sverige AB,Enskild,"17,4","1,0","16,4","69,2","64,9",.,"11,5","0,1","3 760,0","91,2",2017
Rudbeckianska gymnasiet,88025221,Västerås,1980,2120002080,Västerås,Kommunal,"85,9","1,0","84,9","57,5","98,6","1,3","15,1","2,0","642,5","94,0",2017
Skultuna gymnasieenhet,33537203,Västerås,1980,2120002080,Västerås,Kommunal,"3,5","0,2","3,3","81,9","69,9",.,"2,7","0,1","90,0","100,0",2017
Thoren Business School Västerås,18042101,Västerås,1980,5566139290,Thorengruppen AB,Enskild,"20,6","1,0","19,6","77,6","62,3",.,"18,8","0,3","1 476,0","53,9",2017
Tranellska gymnasiet,14799321,Västerås,1980,2120002080,Västerås,Kommunal,"18,8","0,7","18,1","83,4","94,5","5,5","8,0","1,0","144,0","98,6",2017
Västerås Citygymnasium,56041699,Västerås,1980,5567503890,Västerås Citygymnasium AB,Enskild,"22,1","1,0","21,1","82,7","70,3","6,7","12,0","0,3","840,0","54,2",2017
Västerås Idrottsgymnasium,45111086,Västerås,1980,5567802144,Västerås Idrottsgymnasium AB,Enskild,"5,6","0,5","5,1","35,6","54,5",.,"16,6",.,.,"64,4",2017
Widenska gymnasiet,70955448,Västerås,1980,2120002080,Västerås,Kommunal,"38,6","1,0","37,6","56,2","91,8",.,"14,4","1,0","542,0","100,0",2017
Wijkmanska gymnasiet,68824244,Västerås,1980,2120002080,Västerås,Kommunal,"28,4","1,0","27,4","28,6","85,4",.,"11,5","0,5","630,0","85,4",2017
Yrkesgymnasiet Västerås,90685868,Västerås,1980,5566139290,Thorengruppen AB,Enskild,"12,8","1,0","11,8","42,6","51,1",.,"18,2",.,.,"17,0",2017
Ingelstadgymnasiet,24501884,Växjö,0780,2620000071,Hushållningssällskapet Kalmar-Kronoberg-Blekinge,Enskild,"19,9","1,0","18,9","69,3","69,8",.,"11,9","1,0","226,0","85,5",2017
Katedralskolan 1,46707989,Växjö,0780,2120000662,Växjö,Kommunal,"20,5","1,0","19,5","62,4","92,2","2,6","16,7","0,5","652,0","95,6",2017
Katedralskolan 2,46986216,Växjö,0780,2120000662,Växjö,Kommunal,"22,9","0,8","22,1","57,3","92,4",.,"10,4","0,5","460,0","90,8",2017
Katedralskolan 3,67924816,Växjö,0780,2120000662,Växjö,Kommunal,"23,0","1,0","22,0","53,9","93,3","2,3","15,8","0,5","698,0","90,7",2017
Katedralskolan 4,92805465,Växjö,0780,2120000662,Växjö,Kommunal,"29,0","1,0","28,0","59,9","94,6",.,"14,0","0,5","786,0","92,8",2017
Kungsmadskolan 1,56084099,Växjö,0780,2120000662,Växjö,Kommunal,"35,6","1,0","34,6","36,3","79,4","5,8","3,8","0,5","277,1","87,1",2017
Kungsmadskolan 2,80711021,Växjö,0780,2120000662,Växjö,Kommunal,"20,9","1,0","19,9","74,6","86,8","5,7","15,3","0,8","381,3","95,9",2017
Kungsmadskolan 3,54927401,Växjö,0780,2120000662,Växjö,Kommunal,"23,1","1,0","22,1","60,8","79,7","2,9","11,5","0,8","318,8","87,3",2017
Kungsmadskolan 5,17648596,Växjö,0780,2120000662,Växjö,Kommunal,"18,1","0,5","17,6","17,0","71,6","5,7","11,0",.,.,"100,0",2017
Kungsmadskolan 6,16720048,Växjö,0780,2120000662,Växjö,Kommunal,"18,6","1,0","17,6","42,7","79,7","2,8","10,6","0,5","372,0","100,0",2017
Kungsmadskolan 7,13960635,Växjö,0780,2120000662,Växjö,Kommunal,"9,6","0,7","8,9","32,7","93,1","2,8","21,6","0,2","919,0","86,6",2017
LBS Ljud & Bildskolan Växjö,17083056,Växjö,0780,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"3,8","1,0","2,8","35,7","71,4",.,"11,8",.,.,"71,4",2017
Praktiska Växjö,39341381,Växjö,0780,5562575786,Praktiska Sverige AB,Enskild,"14,1",.,"14,1","17,8","67,4",.,"12,0","0,3","680,0","72,1",2017
ProCivitas Privata Gymnasium. Växjö,61176909,Växjö,0780,5566157102,ProCivitas Privata Gymnasium AB,Enskild,"19,3","1,5","17,8","65,5","85,4","2,8","18,8","0,2","1 680,0","91,0",2017
Skanskagymnasiet,43479922,Växjö,0780,5567435994,Skanskaskolan i Växjö AB,Enskild,"9,7","1,0","8,7","59,5","87,3","11,6","9,4","0,3","245,5","91,9",2017
Teknikum 1,60088179,Växjö,0780,2120000662,Växjö,Kommunal,"20,0",.,"20,0","60,0","80,0",.,"10,8",.,.,"95,0",2017
Teknikum 2,28391147,Växjö,0780,2120000662,Växjö,Kommunal,"33,0",.,"33,0","28,9","70,5","3,0","12,6",.,.,"86,7",2017
Teknikum 3,77843821,Växjö,0780,2120000662,Växjö,Kommunal,"11,7","1,0","10,7","54,9","90,6","9,4","14,3","1,0","152,0","90,6",2017
Växjö Fria Fordongymnasium,29209307,Växjö,0780,5562496629,VFG Utbildning AB,Enskild,"17,5","1,0","16,5","18,8","57,1",.,"11,0","0,1","1 810,0","81,8",2017
Växjö Fria Gymnasium,21778322,Växjö,0780,5565847836,Växjö Fria Gymnasium AB,Enskild,"32,4","2,6","29,8","56,5","75,3",.,"14,2","1,0","422,0","91,6",2017
Fria Läroverken i Ystad,31380193,Ystad,1286,5569306979,Gymnasieskolor i Syd AB,Enskild,"7,6","0,6","7,0","22,0","67,3","3,6","16,8","0,1","1 170,0","63,7",2017
Praktiska Ystad,90290154,Ystad,1286,5562575786,Praktiska Sverige AB,Enskild,"15,0","1,0","14,0","47,9","30,0",.,"11,4",.,.,"45,0",2017
"Ystad Gymnasium, område 1",25847233,Ystad,1286,2120001181,Ystad,Kommunal,"32,2","1,0","31,2","68,8","84,0","8,3","8,8","1,0","276,0","89,6",2017
"Ystad Gymnasium, område 2",62612992,Ystad,1286,2120001181,Ystad,Kommunal,"36,2","1,0","35,2","53,4","91,1","2,3","13,0","1,0","458,0","95,4",2017
"Ystad Gymnasium, område 3",85485803,Ystad,1286,2120001181,Ystad,Kommunal,"24,6","1,0","23,6","40,7","86,4","4,2","9,8","1,0","231,0","94,0",2017
"Ystad Gymnasium, område 4",16161214,Ystad,1286,2120001181,Ystad,Kommunal,"9,9","0,5","9,4","80,9","63,9","23,4","12,0","0,5","226,0","89,4",2017
"Ystad Gymnasium, område 5",92816527,Ystad,1286,2120001181,Ystad,Kommunal,"40,5","1,0","39,5","39,3","79,5","3,5","8,2",.,.,"86,5",2017
"Ystad Gymnasium, område 6",98387869,Ystad,1286,2120001181,Ystad,Kommunal,"16,7","1,0","15,7","69,4","64,3","7,0","7,8","1,0","123,0","90,4",2017
Karlbergsgymnasiet 1,16848652,Åmål,1492,2120001587,Åmål,Kommunal,"18,4","1,0","17,4","64,7","89,0",.,"11,9",.,.,"75,7",2017
Karlbergsgymnasiet 2,88429477,Åmål,1492,2120001587,Åmål,Kommunal,"21,1",.,"21,1","56,8","95,3","4,7","11,8",.,.,"86,0",2017
Karlbergsgymnasiet 3,94975733,Åmål,1492,2120001587,Åmål,Kommunal,"22,2",.,"22,2","19,8","84,7","3,6","11,4",.,.,"91,0",2017
Bobergsgymnasiet,56802300,Ånge,2260,2120002387,Ånge,Kommunal,"26,3","0,8","25,5","63,7","62,0","3,9","8,8","1,0","224,0","65,9",2017
"Jämtlands Gymn, Åre",15149235,Åre,2321,2220001636,Åre,Kommunal,"47,8","1,0","46,8","49,0","53,9","4,3","7,9","0,8","463,8","78,7",2017
Årjängs gymnasieskola,77379848,Årjäng,1765,2120001835,Årjäng,Kommunal,"10,1","0,4","9,7","50,8","52,5",.,"11,4","0,9","129,4","67,5",2017
Vuxenutbildningscentrum IV,29535640,Åstorp,1277,2120000936,Åstorp,Kommunal,"10,3","0,2","10,1","71,6","59,7",.,"10,4",.,.,"39,3",2017
Bildningscentrum Facetten 1,11620837,Åtvidaberg,0561,2120000415,Åtvidaberg,Kommunal,"4,9","0,3","4,7","81,6","70,9",.,"15,0","0,2","466,7","84,8",2017
Bildningscentrum Facetten 2,13981977,Åtvidaberg,0561,2120000415,Åtvidaberg,Kommunal,"9,6","0,8","8,9","30,4","68,2",.,"6,0","0,1","1 060,0","58,6",2017
Bildningscentrum Facetten 3,24538846,Åtvidaberg,0561,2120000415,Åtvidaberg,Kommunal,"12,6","0,8","11,9","21,5","68,0",.,"10,5","0,1","1 250,0","76,4",2017
Bildningscentrum Facetten 4,36886750,Åtvidaberg,0561,2120000415,Åtvidaberg,Kommunal,"7,5","0,8","6,8","60,0","73,3",.,"10,4","0,1","1 400,0","84,4",2017
Haganässkolan 1,67422309,Älmhult,0765,2120000647,Älmhult,Kommunal,"27,2","1,0","26,2","55,6","78,9","3,2","8,5","1,1","209,4","77,1",2017
Haganässkolan2,67058407,Älmhult,0765,2120000647,Älmhult,Kommunal,"25,7","1,0","24,7","41,9","78,5",.,"11,2","0,7","374,3","79,7",2017
Älvdalens Utbildningscentrum,34421265,Älvdalen,2039,5567759120,Älvdalens Utbildningscentrum AB,Enskild,"38,0","1,0","37,0","19,7","47,9",.,"6,5","1,0","240,0","43,8",2017
Gymnasieutb. Älvkarleby komvux,49279427,Älvkarleby,0319,2120000258,Älvkarleby,Kommunal,"2,8",.,"2,8","71,4","100,0",.,"6,8",.,.,"100,0",2017
Älvsbyns gymnasium,15791044,Älvsbyn,2560,2120002734,Älvsbyn,Kommunal,"31,8","1,0","30,8","80,3","82,1","8,5","8,1","1,0","249,0","98,4",2017
Ängelholms gymnasieskola Ro 1,55010709,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"7,7","0,4","7,2","43,8","83,5","6,9","20,3","1,0","147,0","69,7",2017
Ängelholms gymnasieskola Ro 2,65392939,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"25,7","1,0","24,7","41,5","89,2",.,"13,6","1,0","335,0","91,9",2017
Ängelholms gymnasieskola Ro 3,98696836,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"29,4","1,0","28,4","57,5","93,9","1,8","12,9","1,0","365,0","96,5",2017
Ängelholms gymnasieskola Ro 4,82160887,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"18,8","0,7","18,1","27,1","84,3","0,6","11,1","0,8","250,0","96,3",2017
Ängelholms gymnasieskola Ro 5,23175129,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"8,0","0,3","7,7","7,2","62,5","4,2","8,8","0,3","226,7","90,2",2017
Ängelholms gymnasieskola Ro 6,64908550,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"11,7","0,3","11,4","70,0","98,9","12,3","9,8",.,.,"100,0",2017
Öckerö Seglande gymnasieskola,77358716,Öckerö,1407,2120001280,Öckerö,Kommunal,"26,5","0,8","25,7","48,0","92,2","3,9","11,2","0,8","358,8","79,3",2017
Grillska Gymnasiet Örebro,49739986,Örebro,1880,8020170794,Stadsmissionens Skolstiftelse,Enskild,"21,3","2,0","19,3","46,8","85,5","5,2","17,2","0,7","472,9","91,7",2017
IT-Gymnasiet Örebro,29225010,Örebro,1880,5565970471,IT Gymnasiet Sverige AB,Enskild,"12,5","1,0","11,5","28,4","73,4",.,"15,7",.,.,"86,0",2017
JENSEN Gymnasium Örebro,92192566,Örebro,1880,5566358759,Jensen Education College AB,Enskild,"12,5","1,0","11,5","61,6","49,8",.,"14,8","0,2","845,0","55,0",2017
Karolinska gymnasiet,56886667,Örebro,1880,2120001967,Örebro,Kommunal,"93,7","4,0","89,7","58,7","94,8","4,2","13,7","2,0","615,5","95,2",2017
Kvinnerstagymnasiet,33249781,Örebro,1880,2120001967,Örebro,Kommunal,"30,5","1,0","29,5","53,0","55,0",.,"7,2","0,8","282,7","96,3",2017
Plusgymnasiet i Örebro,64648566,Örebro,1880,5565789129,Plusgymnasiet AB,Enskild,"20,0","1,0","19,0","69,7","82,8","5,3","13,3","0,3","840,0","73,6",2017
Praktiska Örebro,18691102,Örebro,1880,5562575786,Praktiska Sverige AB,Enskild,"15,8","1,0","14,8","25,1","27,1",.,"12,3","0,2","910,0","50,2",2017
Proffsgymnasiet,70302356,Örebro,1880,5564869161,Fordonsutbildningar i Örebro Aktiebolag,Enskild,"8,0","1,0","7,0",.,"28,6",.,"10,1",.,.,"85,7",2017
Rudbecksgymnasiet,65421426,Örebro,1880,2120001967,Örebro,Kommunal,"73,5","3,0","70,5","67,5","93,9","2,8","16,4",.,.,"100,0",2017
Rudbecksgymnasiet RGD-RGH,62394916,Örebro,1880,2120001967,Örebro,Kommunal,"13,4","0,4","13,0","66,2","93,9","1,5","5,6","0,5","137,7","93,9",2017
Rytmus Örebro,67908927,Örebro,1880,5564648979,Rytmus AB,Enskild,"10,2","1,0","9,2","42,4","100,0","3,3","10,0","0,1","920,0","93,5",2017
Thoren Business School Örebro,72071234,Örebro,1880,5566139290,Thorengruppen AB,Enskild,"26,7","1,0","25,7","42,6","86,2",.,"20,7","1,0","533,0","55,3",2017
Tullängsgymnasiet,24349146,Örebro,1880,2120001967,Örebro,Kommunal,"84,0","3,0","81,0","29,1","66,7","2,5","12,3","1,0","999,0","71,8",2017
Tullängsgymnasiet RGD-RGH,83605345,Örebro,1880,2120001967,Örebro,Kommunal,"29,1","1,1","28,0","47,3","70,9","2,9","3,8","0,8","128,9","69,7",2017
Virginska gymnasiet,15933512,Örebro,1880,2120001967,Örebro,Kommunal,"126,2","5,0","121,2","66,2","86,3","4,5","11,2","2,0","677,0","92,7",2017
Virginska gymnasiet RGD-RGH,12198363,Örebro,1880,2120001967,Örebro,Kommunal,"33,8",.,"33,8","59,6","85,2","9,8","3,6","0,9","144,7","94,1",2017
Yrkesgymnasiet Örebro,47692481,Örebro,1880,5566139290,Thorengruppen AB,Enskild,"12,2","1,0","11,2","73,1","59,6",.,"15,8","0,4","440,0","64,1",2017
"Örkelljunga Utb.centrum, gy.",64693272,Örkelljunga,1257,2120000878,Örkelljunga,Kommunal,"25,5","0,7","24,8","46,3","73,6","5,7","7,2","1,0","179,0","88,5",2017
Hampnäs gymnasium,18072172,Örnsköldsvik,2284,5566824693,Impius Vård och Utbildning AB,Enskild,"14,1","0,7","13,4","59,6","80,1",.,"3,8","0,1","1 020,0","96,3",2017
"Mikael Elias Gymnasium, Örnsköldsvik",65833454,Örnsköldsvik,2284,5565583282,Mikael Elias Gymnasium AB,Enskild,"10,1","1,0","9,1","50,3","77,9","3,3","14,4","0,2","650,0","100,0",2017
Praktiska Örnsköldsvik,85188855,Örnsköldsvik,2284,5562575786,Praktiska Sverige AB,Enskild,"10,8","1,0","9,8","50,0","26,5",.,"11,5","0,2","565,0","81,6",2017
Örnsköldsviks Gymnasium Alfa 1,11341077,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"17,0","1,0","16,0","78,4","91,1","4,7","6,9","0,5","220,0","96,1",2017
Örnsköldsviks Gymnasium Beta,39528347,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"22,7","1,0","21,7","48,0","78,8","7,1","9,3","1,3","155,4","80,2",2017
Örnsköldsviks Gymnasium Delta,34988313,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"21,0","1,0","20,0","39,1","95,0","2,0","10,5","0,3","639,4","92,6",2017
Örnsköldsviks Gymnasium Gamma,85473846,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"28,3","0,7","27,6","43,3","80,0","5,1","9,1","1,0","243,7","91,3",2017
Örnsköldsviks Gymnasium Kappa,29744774,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"3,8",.,"3,8","11,1","44,7","3,2","7,9","0,1","272,7","73,7",2017
Örnsköldsviks Gymnasium Lambda,89690587,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"12,5","0,4","12,2","85,7","99,3","11,5","15,4","0,2","1 246,7","96,2",2017
Örnsköldsviks Gymnasium Omega,28045567,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"33,2","1,0","32,2","75,1","90,2","4,7","15,2","0,9","576,5","91,4",2017
Örnsköldsviks Gymnasium Sigma,20768651,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"22,8","1,0","21,8","47,8","86,0","8,4","13,8","1,1","284,0","92,4",2017
"Jämtlands Gymn, Fyrvalla 3A",32239920,Östersund,2380,2220001636,Östersund,Kommunal,"31,7","1,0","30,7","18,9","56,0","6,5","9,4",.,.,"91,2",2017
"Jämtlands Gymn, Fyrvalla 3B",98781765,Östersund,2380,2220001636,Östersund,Kommunal,"27,0","1,0","26,0","16,7","53,1",.,"8,8","1,0","228,0","87,7",2017
"Jämtlands Gymn, Wargentin 1A",38880984,Östersund,2380,2220001636,Östersund,Kommunal,"32,5","1,0","31,5","49,8","96,8","3,2","14,7","1,0","462,0","93,7",2017
"Jämtlands Gymn, Wargentin 1B",28872974,Östersund,2380,2220001636,Östersund,Kommunal,"16,5","0,5","16,0","37,9","86,2","5,6","15,2","1,0","243,0","92,5",2017
