skolverket_kommunnamn,skolverket_skolnamn,huvudman,skolverket_huvudman_namn,school_unit,skolverket_foraldr_utb_tcv95,skolverket_and_utl_bakgr_tcv95,skolverket_andel_pojkar_tcv95,skolverket_ver_and_uppn_malen_tcv95,skolverket_ber_and_uppn_malen_tcv95,skolverket_sal_and_uppn_malen_tcv95,skolverket_ver_meritvarde_tcv95,skolverket_ber_meritvarde_tcv95,skolverket_sal_meritvarde_tcv95,year
Trelleborg,Vannhögskolan 6-9,Kommunal,Trelleborg,92281801,"2,27",3,61,84,78,5,232,228,4,2017
Trelleborg,Väståkraskolan F-9,Kommunal,Trelleborg,16081769,"2,13",3,63,75,75,1,227,219,8,2017
Trollhättan,"Fridaskolan, Trollhättan",Enskild,Fridaskolorna AB,56884611,"2,52",0,53,87,89,-2,230,252,-22,2017
Trollhättan,Hjortmosseskolan 5-9,Kommunal,Trollhättan,84590859,"2,17",6,42,65,74,-9,232,225,6,2017
Trollhättan,Kronan 7-9,Kommunal,Trollhättan,63750711,"1,35",47,53,28,17,11,180,115,65,2017
Trollhättan,Lyrfågelskolan 7-9,Kommunal,Trollhättan,81052393,"2,27",11,62,83,73,10,234,218,16,2017
Trollhättan,"Nya Skolan, Trollhättan",Enskild,Nya Skolan Trollhättan Aktiebolag,11588924,"2,3",0,51,77,82,-5,245,238,7,2017
Trollhättan,Paradisskolan 7-9,Kommunal,Trollhättan,38786603,"2,44",3,55,86,85,1,243,243,0,2017
Trollhättan,Sjuntorpskolan 4-9,Kommunal,Trollhättan,39396701,"2,22",10,48,81,73,8,215,222,-6,2017
Trollhättan,Skogshöjdens skola 4-9,Kommunal,Trollhättan,17106266,"2,18",0,55,87,78,9,244,228,16,2017
Trollhättan,Stavreskolan 4-9,Kommunal,Trollhättan,49525819,"2,36",13,51,80,75,5,220,226,-6,2017
Trollhättan,Strömslundsskolan 7-9,Kommunal,Trollhättan,96091081,"2,42",4,53,84,83,1,240,240,0,2017
Trollhättan,Sylteskolan 7-9,Kommunal,Trollhättan,66414430,"1,77",19,46,38,51,-13,183,181,3,2017
Trosa,Hedebyskolan,Kommunal,Trosa,45500152,"2,02",10,50,67,66,1,211,207,4,2017
Trosa,Tomtaklintskolan,Kommunal,Trosa,51044218,"2,26",6,46,79,76,3,232,229,3,2017
Tyresö,Dalskolan,Kommunal,Tyresö,56130729,"2,21",6,58,72,74,-3,226,221,4,2017
Tyresö,Internationella Engelska Skolan Tyresö,Enskild,Internationella Engelska Skolan i Sverige AB,60904587,"2,46",2,49,83,86,-3,277,247,30,2017
Tyresö,Kumla skola,Kommunal,Tyresö,37147254,"2,29",6,56,81,77,4,231,228,3,2017
Tyresö,Nyboda skola,Kommunal,Tyresö,31281674,"2,11",11,56,44,68,-24,175,210,-34,2017
Tyresö,Strandskolan,Kommunal,Tyresö,87665835,"2,47",0,47,86,88,-1,252,251,1,2017
Tyresö,Tyresö skola,Kommunal,Tyresö,83020784,"2,38",0,54,91,85,6,256,242,14,2017
Täby,Byängsskolan,Enskild,Byängsskolan AB,65839656,"2,31",0,43,96,82,13,268,241,26,2017
Täby,Engelska Skolan i Täby,Enskild,Internationella Engelska Skolan i Sverige AB,12332278,"2,64",1,42,97,93,4,289,263,26,2017
Täby,Futuraskolan Bergtorp,Enskild,Futuraskolan AB,24142153,"2,66",0,44,94,94,0,276,265,11,2017
Täby,Helleborusskolan,Enskild,Helleborusskolan AB,45984740,"2,28",0,73,24,81,-57,145,228,-83,2017
Täby,Kunskapsskolan Täby,Enskild,Kunskapsskolan i Sverige Aktiebolag,25309669,"2,47",0,59,98,87,11,260,246,14,2017
Täby,Milstensskolan,Enskild,Pysslingen Förskolor Och Skolor AB,23312767,"2,83",0,65,96,99,-3,282,268,14,2017
Täby,Nya Tidens Montessorisk. Täby,Enskild,Nya Tidens Montessoriskola i Täby Aktiebolag,89424201,"2,67",0,37,96,94,2,291,268,22,2017
Täby,Näsbydalskolan,Kommunal,Täby,22807677,"2,63",1,61,88,92,-3,265,255,9,2017
Täby,Näsbyparksskolan,Kommunal,Täby,96330648,"2,64",10,60,83,85,-2,255,244,11,2017
Täby,Skarpängsskolan,Kommunal,Täby,83454509,"2,67",4,54,91,91,0,257,257,1,2017
Täby,Skolhagenskolan,Kommunal,Täby,69088221,"2,55",7,66,92,85,7,251,240,11,2017
Täby,Täby Friskola-Enhagen,Enskild,Täby Friskola Aktiebolag,32231541,"2,58",0,40,91,91,0,271,261,10,2017
Täby,Vallatorpsskolan,Kommunal,Täby,57206066,"2,34",22,37,56,67,-12,193,218,-25,2017
Töreboda,Töreboda Centralskola,Kommunal,Töreboda,94707451,"2,12",20,49,57,62,-4,186,201,-15,2017
Uddevalla,"Fridaskolan, Uddevalla",Enskild,Fridaskolorna AB,27489448,"2,45",7,54,71,82,-11,217,238,-21,2017
Uddevalla,Linnéaskolan,Kommunal,Uddevalla,92086024,"2,41",21,62,50,70,-20,190,214,-25,2017
Uddevalla,Norgårdenskolan 7-9,Kommunal,Uddevalla,10405686,"2,26",4,49,84,78,7,226,231,-5,2017
Uddevalla,Ramnerödsskolan,Kommunal,Uddevalla,83416307,"1,91",27,58,45,50,-5,177,175,1,2017
Uddevalla,Sommarhemsskolan 7-9,Kommunal,Uddevalla,45535775,"2,32",2,60,72,81,-9,208,233,-25,2017
Uddevalla,Västerskolan 8-9,Kommunal,Uddevalla,94258829,"2,3",13,49,74,73,1,207,222,-15,2017
Ulricehamn,Stenbocksskolan,Kommunal,Ulricehamn,39517088,"2,21",14,52,62,69,-7,211,214,-3,2017
Ulricehamn,Ätradalsskolan,Kommunal,Ulricehamn,28080863,"2,09",3,53,68,73,-5,213,220,-7,2017
Umeå,Bräntbergsskolan 1,Kommunal,Umeå,44391304,"2,38",0,56,96,85,11,258,241,17,2017
Umeå,Bräntbergsskolan 2,Kommunal,Umeå,51963791,"2,43",12,58,75,78,-3,229,229,-1,2017
Umeå,Carlshöjdsskolan 2,Kommunal,Umeå,42259280,"2,75",0,43,87,97,-10,274,271,3,2017
Umeå,Ersängsskolan 7-9,Kommunal,Umeå,96783420,"2,04",17,67,63,61,2,213,193,20,2017
Umeå,Grubbeskolan 1,Kommunal,Umeå,21768043,"2,55",8,52,78,84,-6,217,244,-27,2017
Umeå,Grubbeskolan 2,Kommunal,Umeå,89248713,"2,3",17,38,72,70,3,224,221,3,2017
Umeå,Hagaskolan 7-9,Kommunal,Umeå,53016523,"2,49",1,44,85,88,-3,239,252,-13,2017
Umeå,Hörnefors Centralskola 7-9,Kommunal,Umeå,85438284,"2,38",0,55,88,85,3,236,242,-6,2017
Umeå,Internationella Engelska Skolan Umeå,Enskild,Internationella Engelska Skolan i Sverige AB,53993567,"2,54",0,33,96,90,6,263,261,2,2017
Umeå,Linneaskolan,Kommunal,Umeå,39117429,"2,45",0,60,82,87,-5,225,245,-19,2017
Umeå,Minervaskolan,Enskild,Minervaskolan i Umeå AB,75713343,"2,65",0,49,94,93,1,264,262,2,2017
Umeå,Obbola skola 4-9,Kommunal,Umeå,31716818,"2,4",3,55,94,83,11,243,239,4,2017
Umeå,Primaskolan Umeå,Enskild,Primaskolan i Sverige AB,41363340,"2,56",0,29,40,91,-51,193,264,-71,2017
Umeå,"Prolympia, Umeå",Enskild,Ulno AB,28958120,"2,52",0,64,89,89,1,227,248,-21,2017
Umeå,Sjöfruskolan Supra,Kommunal,Umeå,77062355,"2,63",5,47,86,89,-3,253,255,-2,2017
Umeå,Storsjöskolan 2,Kommunal,Umeå,10954341,"2,48",6,43,82,83,-2,227,245,-18,2017
Umeå,Sävar skola 1 (åk 7-9),Kommunal,Umeå,90639590,"2,54",2,53,78,88,-10,220,250,-30,2017
Umeå,Tegs centralskola 1,Kommunal,Umeå,96517991,"2,43",11,43,75,78,-3,228,236,-8,2017
Umeå,Tegs centralskola 2,Kommunal,Umeå,74820849,"2,46",10,56,82,80,2,221,234,-14,2017
Umeå,"Umeå Waldorfskola, gr",Enskild,Stiftelsen Umeå Waldorfskola R Karlsson Mfl,16183719,"2,63",0,47,73,93,-19,227,262,-35,2017
Umeå,Västangårds skola 6-9,Kommunal,Umeå,36171517,"2,4",4,48,78,83,-5,236,241,-5,2017
Umeå,Ålidhemsskolan 6-9,Kommunal,Umeå,42752416,"2,47",17,51,79,75,4,237,228,9,2017
Upplands Väsby,Grimsta skola,Kommunal,Upplands Väsby,44227469,"2,32",22,63,57,67,-9,213,208,5,2017
Upplands Väsby,Runby skola,Kommunal,Upplands Väsby,77624936,"2,18",7,53,76,73,3,232,221,11,2017
Upplands Väsby,Sandbergska Competens,Enskild,Sandbergska Competens AB,97762139,"2,35",4,50,75,81,-6,237,237,0,2017
Upplands Väsby,Södervikskolan,Enskild,Södervikskolan AB,49021135,"2,33",0,42,93,83,10,258,243,15,2017
Upplands Väsby,Vikskolan,Enskild,Magnetica Education AB,60211862,"2,03",11,72,78,65,13,251,198,53,2017
Upplands Väsby,Vittra Väsby,Enskild,Vittraskolorna AB,24374886,"2,06",4,50,67,72,-5,209,217,-8,2017
Upplands Väsby,Väsby skola,Kommunal,Upplands Väsby,31018677,"2,07",6,55,72,70,1,233,214,19,2017
Upplands-Bro,Broskolan,Kommunal,Upplands-Bro,16983719,"2,08",15,55,69,64,5,222,203,19,2017
Upplands-Bro,Ekhammarskolan,Kommunal,Upplands-Bro,92284588,"2,25",3,58,87,79,9,242,229,13,2017
Upplands-Bro,Hagnässkolan,Kommunal,Upplands-Bro,16969143,"2,22",0,53,89,80,10,245,232,13,2017
Upplands-Bro,Källskolan Ekhammar,Enskild,Föreningen För Kristen Skola i Upplands-Bro,85796724,"2,34",6,44,69,79,-10,239,236,3,2017
Uppsala,Almunge skola,Kommunal,Uppsala,99056007,"2,18",0,48,80,78,2,240,231,9,2017
Uppsala,Björkvallsskolan,Kommunal,Uppsala,89112467,"2,12",8,42,63,71,-8,207,219,-12,2017
Uppsala,Engelska skolan i Uppsala,Enskild,Internationella Engelska Skolan i Sverige AB,83401016,"2,7",3,47,95,93,2,276,262,13,2017
Uppsala,Eriksbergsskolan,Kommunal,Uppsala,18733789,"2,48",13,63,71,78,-7,219,230,-11,2017
Uppsala,Gluntens Montessoriskola,Enskild,Gluntens Montessoriskola Ek För,57484572,"2,81",0,49,95,98,-3,268,273,-5,2017
Uppsala,Gottsundaskolan,Kommunal,Uppsala,93042073,"2,13",19,56,59,63,-4,203,201,2,2017
Uppsala,Gränbyskolan,Kommunal,Uppsala,60782519,"2,18",15,61,70,67,3,210,208,2,2017
Uppsala,Gåvsta skola,Kommunal,Uppsala,12275851,"2,19",0,70,88,78,9,245,223,22,2017
Uppsala,JENSEN grundskola Uppsala,Enskild,Jensen Education College AB,25730446,"2,19",4,40,84,76,8,237,230,7,2017
Uppsala,Katarinaskolan,Enskild,Heliga Katarinas Skolstiftelse,71951060,"2,77",0,60,88,97,-9,258,266,-8,2017
Uppsala,Kunskapsskolan Uppsala,Enskild,Kunskapsskolan i Sverige Aktiebolag,73947432,"2,47",1,44,93,87,5,262,251,10,2017
Uppsala,Kunskapsskolan Uppsala Norra,Enskild,Kunskapsskolan i Sverige Aktiebolag,73806643,"2,52",0,33,96,89,7,272,259,13,2017
Uppsala,Kvarngärdesskolan,Kommunal,Uppsala,61003071,"2,87",5,50,95,97,-2,302,270,32,2017
Uppsala,LOKS                   Kyrkskolan 7-9,Enskild,Loks AB,35561766,"2,31",2,50,89,81,8,240,237,3,2017
Uppsala,Nannaskolan,Kommunal,Uppsala,29677535,"2,51",10,28,76,82,-6,229,249,-20,2017
Uppsala,Palmbladsskolan,Kommunal,Uppsala,40275917,"2,31",15,58,65,71,-6,203,217,-13,2017
Uppsala,Raoul Wallenbergskolan Uppsala,Enskild,Raoul Wallenbergskolorna AB,56867001,"2,4",0,60,82,85,-3,226,241,-15,2017
Uppsala,Stavby skola,Kommunal,Uppsala,72802066,"2,41",0,69,69,85,-16,230,238,-9,2017
Uppsala,Stordammen,Kommunal,Uppsala,95132430,"2,22",3,78,68,77,-10,221,219,1,2017
Uppsala,Tiundaskolan,Kommunal,Uppsala,53847396,"2,66",8,52,84,88,-4,255,251,3,2017
Uppsala,Tunabergsskolan,Kommunal,Uppsala,54742485,"2,48",3,53,87,85,1,242,245,-3,2017
Uppsala,Uppsala Musikklasser,Enskild,Stiftelsen Uppsala Musikklasser,89387408,"2,92",0,29,99,102,-4,279,287,-8,2017
Uppsala,Vaksalaskolan,Kommunal,Uppsala,28006480,"2,49",0,51,89,88,0,263,251,12,2017
Uppsala,Valsätraskolan,Kommunal,Uppsala,56446888,"2,61",7,51,75,87,-12,242,250,-8,2017
Uppsala,von Bahrs skola,Kommunal,Uppsala,17250578,"2,13",10,52,58,70,-12,211,214,-3,2017
Uppsala,Västra Stenhagenskolan,Kommunal,Uppsala,48134074,"2,29",37,62,52,55,-3,201,187,14,2017
Uppsala,Ärentunaskolan,Kommunal,Uppsala,64800741,"2,25",6,55,63,76,-13,208,226,-18,2017
Uppvidinge,Åsedaskolan 7-9,Kommunal,Uppvidinge,75658239,"2,01",27,68,61,52,8,193,178,15,2017
Uppvidinge,Älghultskolan,Kommunal,Uppvidinge,73077490,"1,99",15,49,73,62,11,219,200,19,2017
Vadstena,Petrus Magni skola H,Kommunal,Vadstena,21550555,"2,31",11,54,79,74,5,233,224,10,2017
Vaggeryd,Fågelforsskolan 6-9,Kommunal,Vaggeryd,38944084,"2,15",18,56,58,64,-6,187,204,-17,2017
Vaggeryd,Hjortsjöskolan 6-9,Kommunal,Vaggeryd,95197505,"2,2",4,54,63,76,-13,210,224,-14,2017
Valdemarsvik,Vammarskolan 4-9,Kommunal,Valdemarsvik,53620708,"2,13",7,62,80,71,9,219,214,6,2017
Vallentuna,Bällstabergsskolan,Kommunal,Vallentuna,52293921,"2,33",3,73,83,80,3,210,227,-18,2017
Vallentuna,Ekebyskolan,Kommunal,Vallentuna,78821726,"1,93",0,57,89,70,19,245,211,35,2017
Vallentuna,Hammarbacksskolan,Kommunal,Vallentuna,31772387,"2,2",7,50,68,74,-6,212,223,-11,2017
Vallentuna,Hjälmstaskolan,Kommunal,Vallentuna,16855764,"2,3",9,48,72,75,-3,209,227,-19,2017
Vallentuna,Karbyskolan,Kommunal,Vallentuna,57370453,"2,34",0,38,94,84,10,234,246,-12,2017
Vallentuna,Lovisedalsskolan,Kommunal,Vallentuna,29278599,"2,56",5,58,87,86,1,256,246,10,2017
Vallentuna,Vallentuna Friskola,Enskild,Vallentuna Friskola AB,72378947,"2,54",0,48,92,90,3,251,255,-4,2017
Vallentuna,Vittra Vallentuna,Enskild,Vittraskolorna AB,46206050,"2,33",0,33,100,83,17,277,246,31,2017
Vansbro,Smedbergsskolan 4-9,Kommunal,Vansbro,20545871,"2,02",25,57,57,55,3,189,185,4,2017
Vara,Alléskolan,Kommunal,Vara,45270097,"2,12",9,52,66,70,-4,208,214,-6,2017
Vara,Nästegårdsskolan,Kommunal,Vara,88862132,"1,98",5,54,66,68,-2,220,209,11,2017
Varberg,Almers skola 7-9 och grundsärskolan äldre elever,Kommunal,Varberg,72527414,"2,44",5,52,74,83,-9,230,241,-11,2017
Varberg,Ankarskolan 6-9,Kommunal,Varberg,68653982,"2,37",2,39,93,83,10,247,245,2,2017
Varberg,Bläshammar skola 1-9,Kommunal,Varberg,13220136,"2,34",3,58,88,81,7,251,235,17,2017
Varberg,Bosgårdsskolan 6-9,Kommunal,Varberg,92184735,"2,18",14,52,67,68,-1,208,211,-4,2017
Varberg,Hagaskolan 4-9,Kommunal,Varberg,26579492,"2,33",5,38,81,80,1,225,239,-15,2017
Varberg,Håstensskolan 8-9,Kommunal,Varberg,75684823,"2,35",4,64,75,80,-5,217,231,-14,2017
Varberg,Kunskapsskolan Varberg,Enskild,Kunskapsskolan i Sverige Aktiebolag,52846430,"2,65",0,48,95,93,2,260,263,-3,2017
Varberg,Lindberg skola 4-9,Kommunal,Varberg,23521056,"2,24",10,55,76,73,3,219,220,0,2017
Varberg,Påskbergsskolan 5-9,Kommunal,Varberg,50675351,"2,45",8,62,84,81,3,242,234,9,2017
Varberg,"Rolfstorps skola F-3, 7-9 och fritidshem",Kommunal,Varberg,46202890,"2,24",0,63,82,80,2,221,230,-8,2017
Varberg,Vidhögeskolan 6-9,Kommunal,Varberg,70460569,"2,07",2,48,76,74,2,223,222,1,2017
Varberg,"Väröbackaskolan F-3, 7-9 och fritidshem",Kommunal,Varberg,68613823,"2,1",0,62,84,76,8,227,220,7,2017
Vaxholm,Norrbergsskolan,Kommunal,Vaxholm,24710426,"2,46",2,48,84,86,-2,241,248,-7,2017
Vellinge,Framtidskomp. V Ingelstad sk,Enskild,Framtidskompassen AB,44979671,"2,5",0,67,100,88,12,258,245,13,2017
Vellinge,Framtidskompassen i Vellinge,Enskild,Framtidskompassen AB,15068529,"2,32",0,52,90,83,8,251,239,12,2017
Vellinge,Herrestorpskolan,Kommunal,Vellinge,16650439,"2,31",3,43,73,80,-7,218,237,-19,2017
Vellinge,Ljungenskolan,Kommunal,Vellinge,41197162,"2,67",2,40,94,93,1,268,265,3,2017
Vellinge,Sandeplanskolan,Kommunal,Vellinge,71367825,"2,65",0,78,96,93,4,271,251,20,2017
Vellinge,Skanörs skola,Kommunal,Vellinge,46945514,"2,53",0,62,95,89,6,267,249,18,2017
Vellinge,Stora Hammars skola,Kommunal,Vellinge,24181728,"2,51",5,60,93,85,8,252,242,10,2017
Vellinge,Södervångskolan,Kommunal,Vellinge,28023150,"2,42",2,40,91,85,6,244,248,-4,2017
Vellinge,Tångvallaskolan,Kommunal,Vellinge,58994715,"2,48",9,66,91,81,10,254,234,20,2017
Vellinge,Ängdalaskolan,Enskild,Ängdala Skolor AB,11885832,"2,57",0,56,100,91,9,268,255,14,2017
Vetlanda,Landsbro skola 7-9,Kommunal,Vetlanda,69564434,"2,16",4,61,66,74,-8,219,220,-1,2017
Vetlanda,Mogärdeskolan 7-9,Kommunal,Vetlanda,28429330,"2,19",8,48,81,73,8,225,222,3,2017
Vetlanda,Withalaskolan,Kommunal,Vetlanda,71069662,"2,17",13,56,65,68,-3,190,211,-21,2017
Vilhelmina,Hembergsskolan 7-9,Kommunal,Vilhelmina,59758107,"2,06",12,47,75,66,9,216,209,7,2017
Vimmerby,Astrid Lindgrens skola 7-9,Kommunal,Vimmerby,92620495,"2,09",9,58,61,68,-8,207,209,-2,2017
Vimmerby,Vimarskolan 7-9,Kommunal,Vimmerby,39345593,"2,16",13,64,80,68,12,217,207,10,2017
Vindeln,Renforsskolan,Kommunal,Vindeln,74352559,"2,31",10,62,69,75,-6,215,222,-7,2017
Vingåker,Slottsskolan 7-9,Kommunal,Vingåker,52426554,"1,91",27,61,49,50,-1,175,174,1,2017
Vårgårda,Gullhögskolan,Kommunal,Vårgårda,84179524,"2,08",17,63,63,62,1,205,197,7,2017
Vänersborg,Dalboskolan,Kommunal,Vänersborg,93140467,"2,08",17,67,27,62,-36,152,196,-44,2017
Vänersborg,"Fridaskolan, Vänersborg",Enskild,Fridaskolorna AB,10982633,"2,49",0,50,93,88,5,251,251,0,2017
Vänersborg,Silvertärnan,Kommunal,Vänersborg,56817466,"2,21",14,56,63,69,-6,196,212,-16,2017
Vänersborg,Torpaskolan,Kommunal,Vänersborg,56373070,"2,06",15,58,54,63,-9,194,200,-6,2017
Vänersborg,Vänerparkens skola,Kommunal,Vänersborg,59193729,"2,48",12,44,74,79,-5,223,237,-14,2017
Vännäs,Hammarskolan AB,Kommunal,Vännäs,94348319,"2,33",0,39,82,83,-2,227,244,-17,2017
Vännäs,Hammarskolan CD,Kommunal,Vännäs,90298777,"2,2",21,50,62,64,-2,192,206,-14,2017
Värmdö,Brunns skola,Kommunal,Värmdö,42434583,"2,33",5,61,84,79,5,228,229,-1,2017
Värmdö,Farstavikens skola,Kommunal,Värmdö,60624757,"2,2",24,59,60,61,-1,192,198,-6,2017
Värmdö,Hemmestaskolan,Kommunal,Värmdö,24561769,"2,29",0,53,80,82,-2,228,237,-9,2017
Värmdö,Lemshaga Akademi,Enskild,Lemshagastiftelsen,11364996,"2,46",0,46,98,87,11,281,251,30,2017
Värmdö,Värmdö Skärgårdsskola,Kommunal,Värmdö,77630712,"2,26",0,62,95,81,14,247,231,16,2017
Värmdö,Ösbyskolan,Kommunal,Värmdö,88283203,"2,25",0,38,88,81,8,259,239,19,2017
Värnamo,Apladalsskolan,Kommunal,Värnamo,40576389,"2,2",7,50,81,74,7,227,223,4,2017
Värnamo,Bors skola,Kommunal,Värnamo,68702432,"2,16",7,51,70,72,-2,223,219,3,2017
Värnamo,Forshedaskolan,Kommunal,Värnamo,23192281,"2,07",1,57,87,74,13,239,218,21,2017
Värnamo,Gröndalsskolan,Kommunal,Värnamo,41729877,"2,31",12,64,77,73,4,216,218,-2,2017
Västervik,Alphaskolan,Enskild,Kunskapsnavet AB,25749057,"2,3",0,58,60,82,-22,211,235,-25,2017
Västervik,Ankarsrums skola 7-9,Kommunal,Västervik,72904597,"2,07",28,44,47,54,-8,191,190,1,2017
Västervik,Ellen Keyskolan RO1,Kommunal,Västervik,95812326,"2,34",0,47,82,84,-1,249,243,6,2017
Västervik,Ellen Keyskolan RO2,Kommunal,Västervik,93189549,"2,37",6,58,82,80,2,231,233,-2,2017
Västervik,Ludvigsborgsskolan,Kommunal,Västervik,16547623,"2,12",18,62,54,63,-9,187,200,-13,2017
Västervik,Östra Ringskolan,Kommunal,Västervik,18058977,"2,13",20,53,56,62,-6,184,201,-17,2017
Västerås,Apalbyskolan,Kommunal,Västerås,89379865,"2,42",5,48,70,82,-12,213,241,-28,2017
Västerås,Centuriaskolan,Enskild,021 Skol AB,83896681,"2,3",0,30,78,82,-4,223,245,-22,2017
Västerås,Engelska Skolan i Västerås,Enskild,Internationella Engelska Skolan i Sverige AB,46042136,"2,48",0,46,83,88,-5,272,252,20,2017
Västerås,Entréskolan Västerås,Enskild,AmiSgo AB,77743622,"2,17",5,65,45,74,-29,209,218,-9,2017
Västerås,Fryxellska skolan,Enskild,Stiftelsen Fryx,73093445,"2,68",1,27,90,94,-4,256,271,-15,2017
Västerås,Irstaskolan,Kommunal,Västerås,61002601,"2,4",0,52,89,85,4,246,244,1,2017
Västerås,JENSEN grundskola Västerås,Enskild,Jensen Education College AB,44284183,"2,35",0,59,78,84,-6,243,238,5,2017
Västerås,Kristiansborgsskolan,Kommunal,Västerås,65736810,"2,36",2,50,68,82,-14,206,240,-34,2017
Västerås,Kunskapsskolan Västerås,Enskild,Kunskapsskolan i Sverige Aktiebolag,30576881,"2,48",0,47,86,88,-2,247,251,-4,2017
Västerås,Nybyggeskolan 2,Kommunal,Västerås,39103253,"2,11",10,52,57,69,-12,207,213,-6,2017
Västerås,Persboskolan,Kommunal,Västerås,10453232,"1,99",6,47,68,68,0,215,212,3,2017
Västerås,Pilträdsskolan,Enskild,Stiftelsen Källan,81265119,"2,09",0,65,47,75,-28,214,219,-5,2017
Västerås,Rotundaskolan,Enskild,Pysslingen Förskolor Och Skolor AB,80009811,"2,42",4,45,72,83,-11,229,243,-14,2017
Västerås,Rönnbyskolan,Kommunal,Västerås,99408329,"2,41",0,50,89,86,3,252,246,6,2017
Västerås,Skiljeboskolan,Kommunal,Västerås,77449846,"1,85",22,62,43,51,-8,176,176,0,2017
Västerås,Skälbyskolan,Enskild,CK Utbildning AB,50095535,"2,28",0,42,68,82,-13,213,240,-27,2017
Västerås,Tillbergaskolan,Kommunal,Västerås,33439128,"2,16",9,73,54,71,-17,187,209,-22,2017
Västerås,Viksängsskolan,Kommunal,Västerås,35110948,"2,37",4,57,88,81,7,239,235,4,2017
Västerås,Önstaskolan,Kommunal,Västerås,84998800,"2,17",10,61,68,70,-2,226,212,14,2017
Växjö,Bergundaskolan 7-9,Kommunal,Växjö,18116804,"2,33",7,55,77,78,-1,230,230,0,2017
Växjö,Braås skola,Kommunal,Växjö,40283052,"1,98",15,60,70,61,9,206,195,11,2017
Växjö,Fagrabäckskolan,Kommunal,Växjö,29751275,"2,38",4,57,63,82,-18,203,236,-33,2017
Växjö,Kronoberg Skola,Enskild,Kronoberg Skola Aktiebolag,44785862,"2,61",2,64,93,90,3,259,251,8,2017
Växjö,Lammhults skola,Kommunal,Växjö,57569623,"1,95",22,49,68,55,13,217,188,29,2017
Växjö,Norregårdskolan,Kommunal,Växjö,12286029,"2,26",7,50,69,76,-7,221,227,-6,2017
Växjö,Ringsbergsskolan,Kommunal,Växjö,65161034,"2,79",0,50,92,98,-6,258,271,-13,2017
Växjö,Teleborg Centrum,Kommunal,Växjö,72833305,"2,33",7,51,82,78,4,230,231,-1,2017
Växjö,Thoren Framtid i Växjö,Enskild,Thoren Framtid AB,69600902,"2,42",0,60,85,86,-1,238,243,-5,2017
Växjö,Växjö Internationella Grundskola 7-9,Enskild,Lacko Internationella Grundskola AB,20002379,"2,42",8,38,96,81,16,293,241,52,2017
Ydre,Ydreskolan 2,Kommunal,Ydre,61662490,"2,03",23,42,72,57,15,204,194,10,2017
Ystad,Kunskapsskolan Ystad,Enskild,Kunskapsskolan i Sverige Aktiebolag,58980145,"2,59",1,56,94,90,4,258,254,4,2017
Ystad,Norreportskolan,Kommunal,Ystad,89680009,"2,33",4,51,82,80,2,229,235,-7,2017
Ystad,Änga/Västervångskolan,Kommunal,Ystad,48813389,"2,33",7,58,85,78,7,238,228,10,2017
Åmål,Kristinebergskolan 1,Kommunal,Åmål,57530972,"2,3",1,57,75,81,-6,232,235,-3,2017
Åmål,Kristinebergskolan 2,Kommunal,Åmål,60891289,"2,13",13,53,58,67,-9,205,209,-3,2017
Ånge,Fränstaskolan,Kommunal,Ånge,17514337,"2,14",10,49,80,70,11,215,216,-1,2017
Ånge,Minervaskolan,Kommunal,Ånge,43954518,"1,95",22,48,52,55,-3,181,188,-7,2017
Åre,Duveds skola F-9,Kommunal,Åre,53536862,"2,29",10,55,87,74,13,235,223,11,2017
Åre,Mörsils skola F-9,Kommunal,Åre,99830430,"2,17",20,55,57,63,-7,189,203,-14,2017
Årjäng,Nordmarkens skola H,Kommunal,Årjäng,55304171,"2,09",15,67,72,64,9,194,198,-4,2017
Åsele,Åsele Centralskola åk 1 - 9,Kommunal,Åsele,43833784,"2,16",11,50,74,70,4,203,216,-13,2017
Åstorp,Björnekullaskolan,Kommunal,Åstorp,97128428,"1,94",17,50,57,58,-1,183,193,-10,2017
Åstorp,Hyllinge skola,Kommunal,Åstorp,11662899,"2,08",7,52,76,70,6,224,214,10,2017
Åtvidaberg,Alléskolan  7-9,Kommunal,Åtvidaberg,56528690,"2,12",4,47,64,74,-10,209,223,-14,2017
Älmhult,Linnéskolan 1,Kommunal,Älmhult,53191534,"2,06",21,54,55,59,-4,198,195,3,2017
Älmhult,Linnéskolan 2,Kommunal,Älmhult,66184918,"2,17",13,45,71,69,2,212,215,-3,2017
Älvdalen,Strandskolan,Kommunal,Älvdalen,81918902,"1,97",0,72,89,71,18,237,208,29,2017
Älvdalen,Älvdalsskolan,Kommunal,Älvdalen,88076955,"2,14",10,48,79,70,10,221,216,5,2017
Älvkarleby,Rotskärsskolan 6-9,Kommunal,Älvkarleby,96982474,"2,08",10,55,53,68,-15,190,209,-20,2017
Älvsbyn,Vidselskolan,Kommunal,Älvsbyn,86476920,2,0,57,90,72,18,222,216,6,2017
Älvsbyn,Älvåkraskolan,Kommunal,Älvsbyn,32970785,"2,17",1,57,90,77,13,214,225,-10,2017
Ängelholm,Kungsgårdsskolan,Kommunal,Ängelholm,25522582,"2,3",8,59,78,76,2,207,225,-18,2017
Ängelholm,Magnarps skola,Kommunal,Ängelholm,75244062,"2,54",7,45,88,85,3,246,247,-1,2017
Ängelholm,Nyhemsskolan,Kommunal,Ängelholm,60842677,"2,32",3,55,83,81,3,230,234,-4,2017
