skolverket_kommunnamn,skolverket_skolnamn,school_unit,huvudman,skolverket_huvudman_namn,skolverket_helttj_larare_tcv105,skolverket_helttj_larare_leg_tcv105,skolverket_and_helttj_larare_leg_tcv105,skolverket_helttj_forstelarare_tcv105,skolverket_ant_larare_tcv105,skolverket_ant_larare_pedex_tcv105,skolverket_and_larare_pedex_tcv105,skolverket_ant_behoriga_tcv105,skolverket_and_behoriga_tcv105,skolverket_ant_forstelarare_tcv105,year
Uppsala,Ekebygymnasiet,37316242,Kommunal,Uppsala,"11,4","9,7","85,0","2,1",13,12,"92,3",11,"84,6",3,2016
Uppsala,Fyrisskolan,72984079,Kommunal,Uppsala,"35,4","29,5","83,3","4,0",44,42,"95,5",40,"90,9",4,2016
Uppsala,Grafiskt utbildningscenter GUC,17088475,Kommunal,Uppsala,"15,5","13,9","89,1","1,0",23,21,"91,3",19,"82,6",1,2016
Uppsala,Grillska Gymnasiet Uppsala,36480690,Enskild,Stadsmissionens Skolstiftelse,"13,8","10,3","74,7","2,9",17,14,"82,4",14,"82,4",3,2016
Uppsala,Hagströmska gymnasiet Uppsala,24787883,Enskild,Hagströmska Gymnasiet AB,"2,9","2,6","88,9","1,0",6,5,"83,3",5,"83,3",1,2016
Uppsala,Internationella Gymnasiet,32995170,Enskild,Folkuniversitetet Stiftelsen Kursverksamheten Vid Uppsala Universitet,"10,0","9,1","91,1","1,5",16,15,"93,8",15,"93,8",2,2016
Uppsala,IT-Gymnasiet Uppsala,52048443,Enskild,IT Gymnasiet Sverige AB,"13,0","10,1","78,3","2,8",19,16,"84,2",15,"78,9",3,2016
Uppsala,JENSEN Gymnasium Uppsala,61674097,Enskild,Jensen Education College AB,"13,8","12,6","91,3","3,0",17,16,"94,1",15,"88,2",3,2016
Uppsala,Jällagymnasiet,20173336,Kommunal,Uppsala,"13,1","8,8","67,2","3,0",17,15,"88,2",12,"70,6",3,2016
Uppsala,Katedralskolan,32550660,Kommunal,Uppsala,"58,6","49,0","83,7","3,0",74,68,"91,9",63,"85,1",5,2016
Uppsala,Kunskapsgymnasiet Uppsala,93488613,Enskild,Kunskapsskolan i Sverige Aktiebolag,"11,4","9,2","80,9","1,6",15,14,"93,3",12,"80,0",2,2016
Uppsala,Linnégymnasiet,45600034,Kommunal,Uppsala,"6,2","5,7","91,9","0,8",14,13,"92,9",12,"85,7",1,2016
Uppsala,Linnéskolan,84010916,Kommunal,Uppsala,"5,5","1,8","32,5",.,7,7,"100,0",2,"28,6",0,2016
Uppsala,Livets Ords Kristna Gymnasium,74560191,Enskild,LOKS AB,"7,2","6,2","86,1","0,8",10,10,"100,0",9,"90,0",1,2016
Uppsala,Lundellska skolan,59599256,Kommunal,Uppsala,"63,5","50,8","79,9","5,0",76,66,"86,8",62,"81,6",6,2016
Uppsala,Praktiska Uppsala,69865450,Enskild,Praktiska Sverige AB,"6,9","4,2","60,9","1,0",10,9,"90,0",5,"50,0",1,2016
Uppsala,Realgymnasiet Uppsala,31112935,Enskild,Lärande i Sverige AB,"4,3","3,4","80,4","1,7",6,5,"83,3",5,"83,3",2,2016
Uppsala,Rosendalsgymnasiet,26957025,Kommunal,Uppsala,"43,4","38,6","89,0","9,0",61,55,"90,2",54,"88,5",10,2016
Uppsala,Thoren Business School Uppsala,90509211,Enskild,Thorengruppen AB,"13,8","9,8","70,7","5,0",18,13,"72,2",12,"66,7",5,2016
Uppsala,Uven gymnasiet,34672151,Kommunal,Uppsala,"16,5","7,7","46,8","0,9",19,18,"94,7",13,"68,4",1,2016
Uppsala,Yrkesgymnasiet Uppsala,49872493,Enskild,Thorengruppen AB,"3,6","1,4","39,4","0,8",5,4,"80,0",2,"40,0",1,2016
Uppsala,Yrkesplugget Uppsala,39147056,Enskild,Yrkesplugget i Sverige AB,"4,8","3,1","64,6",.,5,5,"100,0",4,"80,0",0,2016
Uppvidinge,Uppvidinge gymnasieskola,11953769,Kommunal,Uppvidinge,"4,8","3,3","69,7","0,5",14,11,"78,6",9,"64,3",1,2016
Vadstena,Vadstenagymnasiet,28646435,Kommunal,Vadstena,"5,5","4,0","73,4","0,8",8,6,"75,0",6,"75,0",1,2016
Vaggeryd,Fenix kunskapscentrum/gymn,80426743,Kommunal,Vaggeryd,"13,7","11,3","82,1","3,0",23,21,"91,3",20,"87,0",3,2016
Vallentuna,Vallentuna gymnasium,85788659,Kommunal,Vallentuna,"20,6","13,4","65,1","1,0",26,23,"88,5",19,"73,1",1,2016
Vara,Lagmansgymnasiet,59521477,Kommunal,Vara,"12,0","9,9","83,1","2,0",19,14,"73,7",14,"73,7",2,2016
Varberg,Drottning Blankas Gymn. Varberg,92442684,Enskild,Drottning Blankas Gymnasieskola AB,"11,8","10,7","91,3","2,0",14,12,"85,7",12,"85,7",2,2016
Varberg,LBS Ljud & Bildskolan Varberg,66095163,Enskild,Ljud & Bildskolan Lbs AB,"5,3","2,0","37,7","1,8",8,4,"50,0",3,"37,5",2,2016
Varberg,Munkagårdsgymnasiet,38544187,Landsting,Hallands Läns Landsting,"10,3","7,1","68,9","2,8",12,9,"75,0",8,"66,7",3,2016
Varberg,Peder Skrivares skola Enhet 1,54599691,Kommunal,Varberg,"20,0","19,1","95,4","4,6",27,26,"96,3",26,"96,3",5,2016
Varberg,Peder Skrivares skola Enhet 2,54004368,Kommunal,Varberg,"38,2","32,9","86,2","6,3",46,42,"91,3",39,"84,8",7,2016
Varberg,Peder Skrivares skola Enhet 3,54467211,Kommunal,Varberg,"12,1","8,2","68,0","2,0",13,12,"92,3",10,"76,9",2,2016
Varberg,Sveriges Ridgymnasium Varberg,23517683,Enskild,Sveriges Ridgymnasium AB,"3,2","1,7","52,2",.,4,3,"75,0",3,"75,0",0,2016
Vellinge,Sundsgymnasiet,31975673,Kommunal,Vellinge,"34,0","31,7","93,3","10,4",52,44,"84,6",48,"92,3",11,2016
Vetlanda,Njudungsgymnasiet 1,61119556,Kommunal,Vetlanda,"1,4","1,0","73,5",.,3,3,"100,0",1,"33,3",0,2016
Vetlanda,Njudungsgymnasiet 2,82251333,Kommunal,Vetlanda,"10,8","9,5","88,0","1,5",31,28,"90,3",26,"83,9",3,2016
Vetlanda,Njudungsgymnasiet 3,99864908,Kommunal,Vetlanda,"11,5","9,8","85,1","1,6",33,28,"84,8",25,"75,8",2,2016
Vetlanda,Njudungsgymnasiet 4,27106031,Kommunal,Vetlanda,"10,4","8,8","84,4","1,1",31,28,"90,3",26,"83,9",5,2016
Vetlanda,Njudungsgymnasiet 5,59463950,Kommunal,Vetlanda,"12,1","9,1","75,8","3,4",36,32,"88,9",27,"75,0",7,2016
Vilhelmina,Malgomajskolan,63931325,Kommunal,Vilhelmina,"20,7","16,3","78,5","1,8",28,24,"85,7",23,"82,1",2,2016
Vimmerby,Vimmerby gymnasium 1,44586618,Kommunal,Vimmerby,"0,5","0,5","100,0",.,1,1,"100,0",1,"100,0",0,2016
Vimmerby,Vimmerby gymnasium 2,57391913,Kommunal,Vimmerby,"15,9","13,7","86,2","2,6",20,16,"80,0",17,"85,0",3,2016
Vimmerby,Vimmerby gymnasium 3,75374280,Kommunal,Vimmerby,"6,4","6,4","100,0","1,0",8,8,"100,0",8,"100,0",1,2016
Vindeln,IMSPR,17557894,Kommunal,Vindeln,"5,3","2,8","52,4",.,6,4,"66,7",3,"50,0",0,2016
Vingåker,Dammsdal gymnasieskola,12807435,Landsting,Södermanlands Läns Landsting,"2,8","2,6","94,0",.,4,4,"100,0",4,"100,0",0,2016
Vårgårda,Sundlergymnasiet,46148350,Kommunal,Vårgårda,"16,4","14,8","90,4","4,9",25,23,"92,0",19,"76,0",5,2016
Vänersborg,"Fridagymnasiet, Vänersborg",74919147,Enskild,Fridaskolorna AB,"13,9","11,2","80,6","1,8",17,15,"88,2",14,"82,4",2,2016
Vänersborg,Naturbruksskolan Nuntorp,56067054,Landsting,Västra Götalands Läns Landsting,"2,7","2,7","100,0",.,6,6,"100,0",6,"100,0",0,2016
Vännäs,"Liljaskolan, sektor A",90240730,Kommunal,Vännäs,"4,3","4,1","94,0","1,2",12,10,"83,3",11,"91,7",2,2016
Vännäs,"Liljaskolan, sektor B",84908877,Kommunal,Vännäs,"19,7","12,9","65,4","3,0",34,26,"76,5",25,"73,5",4,2016
Vännäs,"Liljaskolan, sektor C",78389879,Kommunal,Vännäs,"1,0","1,0","100,0","1,4",1,1,"100,0",1,"100,0",3,2016
Vännäs,"Liljaskolan, sektor D",97752911,Kommunal,Vännäs,"3,7","3,2","87,9","1,6",12,12,"100,0",10,"83,3",4,2016
Vännäs,"Liljaskolan, sektor E",48452912,Kommunal,Vännäs,"4,7","4,0","86,7","0,4",15,13,"86,7",12,"80,0",1,2016
Värmdö,"Gustavsbergs gymnasium ,G2,",24277564,Kommunal,Värmdö,"22,0","14,2","64,6","5,0",26,24,"92,3",18,"69,2",5,2016
Värmdö,Mälardalens Ridgymnasium,88956420,Enskild,Mälardalens Ridgymnasium AB,"1,9","0,3","16,2",.,5,2,"40,0",1,"20,0",0,2016
Värmdö,Värmdö gymnasium,44412461,Kommunal,Värmdö,"63,5","62,0","97,7","13,6",83,79,"95,2",81,"97,6",15,2016
Värmdö,Värmdö Tekniska gymnasieskola,34002355,Enskild,"Värmdö Tekniska Utbildningar Aktiebolag, Vtu","6,2","3,8","60,1","4,6",9,8,"88,9",6,"66,7",5,2016
Värnamo,Finnvedens Gymnasium 1,16577552,Kommunal,Värnamo,"7,3","5,0","68,6","2,1",22,19,"86,4",17,"77,3",6,2016
Värnamo,Finnvedens Gymnasium 2,36355200,Kommunal,Värnamo,"18,5","16,9","91,2","4,4",53,45,"84,9",43,"81,1",7,2016
Värnamo,Finnvedens Gymnasium 3,96920524,Kommunal,Värnamo,"12,4","10,9","87,9","1,6",48,42,"87,5",37,"77,1",8,2016
Värnamo,Finnvedens Gymnasium 4,18217765,Kommunal,Värnamo,"20,4","18,1","88,9","3,3",48,42,"87,5",39,"81,3",6,2016
Värnamo,Lichron Teknikgymnasium Värnamo,60919765,Enskild,Lichron Teknik AB,"1,2","1,1","91,7",.,5,5,"100,0",5,"100,0",0,2016
"Västerbergslagens Utbildningscentrum,Vbu",VBU Högbergsskolan 1,11102578,Kommunal,"Västerbergslagens Utbildningscentrum,Vbu","19,2","18,2","94,7","1,7",36,33,"91,7",33,"91,7",4,2016
"Västerbergslagens Utbildningscentrum,Vbu",VBU Högbergsskolan 2,69306209,Kommunal,"Västerbergslagens Utbildningscentrum,Vbu","14,3","13,0","90,6","2,9",21,18,"85,7",18,"85,7",3,2016
"Västerbergslagens Utbildningscentrum,Vbu",VBU Malmen,92651253,Kommunal,"Västerbergslagens Utbildningscentrum,Vbu","2,6","2,4","90,0",.,7,6,"85,7",6,"85,7",0,2016
"Västerbergslagens Utbildningscentrum,Vbu",VBU Smeden,12496135,Kommunal,"Västerbergslagens Utbildningscentrum,Vbu","1,5","0,7","46,7","0,6",7,3,"42,9",3,"42,9",2,2016
"Västerbergslagens Utbildningscentrum,Vbu",VBU Stegelbacken,29220606,Kommunal,"Västerbergslagens Utbildningscentrum,Vbu","18,3","4,9","26,8","1,3",23,13,"56,5",7,"30,4",2,2016
Västerdalarnas Utbildningsförbund,Malung-Sälens gymnasieskola,68381790,Kommunal,Västerdalarnas Utbildningsförbund,"46,3","14,2","30,7","4,0",53,23,"43,4",20,"37,7",4,2016
Västerdalarnas Utbildningsförbund,Vansbro utbildningscenter gy.,95340745,Kommunal,Västerdalarnas Utbildningsförbund,"12,1","6,6","54,5","2,0",18,15,"83,3",10,"55,6",2,2016
Västervik,Gamlebygymnasiet,14677676,Enskild,Hushållningssällskapet Kalmar-Kronoberg-Blekinge,"4,9","2,9","59,3","2,6",7,6,"85,7",4,"57,1",3,2016
Västervik,Västerviks gymnasium Ro 1,96152872,Kommunal,Västervik,"3,9","3,5","89,7","1,5",17,15,"88,2",14,"82,4",3,2016
Västervik,Västerviks gymnasium Ro 2,77835341,Kommunal,Västervik,"11,3","10,9","96,5","0,8",30,30,"100,0",26,"86,7",2,2016
Västervik,Västerviks gymnasium Ro 3,70803636,Kommunal,Västervik,"20,6","17,0","82,5","6,0",37,35,"94,6",32,"86,5",8,2016
Västervik,Västerviks gymnasium Ro 4,44041939,Kommunal,Västervik,"8,9","8,4","94,3","1,1",18,18,"100,0",16,"88,9",2,2016
Västerås,ABB Industrigymnasium Västerås,66028861,Enskild,Industritekniska Gymnasiet Bergslagen AB,"13,0","11,8","90,8","3,3",19,19,"100,0",17,"89,5",4,2016
Västerås,Carlforsska gymnasiet Ekonomi/Handel,23797825,Kommunal,Västerås,"9,1","8,1","89,0","5,0",14,13,"92,9",13,"92,9",5,2016
Västerås,Carlforsska gymnasiet Estet/Hantverk,96060728,Kommunal,Västerås,"19,9","17,5","87,9","1,5",24,22,"91,7",21,"87,5",2,2016
Västerås,Carlforsska gymnasiet Introduktionsprogram,57999564,Kommunal,Västerås,"17,4","6,7","38,6","4,0",25,21,"84,0",11,"44,0",4,2016
Västerås,Carlforsska gymnasiet Samhäll/Vård och omsorg,77712952,Kommunal,Västerås,"18,7","16,4","87,6","6,0",22,20,"90,9",19,"86,4",6,2016
Västerås,Edströmska,92009807,Kommunal,Västerås,"11,4","6,4","55,9","3,9",13,9,"69,2",9,"69,2",4,2016
Västerås,Grillska Gymnasiet Västerås,10433896,Enskild,Stadsmissionens Skolstiftelse,"15,2","12,7","83,6","3,4",23,20,"87,0",20,"87,0",4,2016
Västerås,Hahrska gymnasiet,10342448,Kommunal,Västerås,"10,3","6,5","63,7","1,6",17,12,"70,6",11,"64,7",2,2016
Västerås,IT-Gymnasiet Västerås,43154449,Enskild,IT Gymnasiet Sverige AB,"7,2","3,3","45,8","1,8",13,7,"53,8",5,"38,5",2,2016
Västerås,JENSEN Gymnasium Västerås,49170638,Enskild,Jensen Education College AB,"8,1","5,7","71,2",.,12,8,"66,7",8,"66,7",0,2016
Västerås,Kopparlundsgymnasiet,46379730,Enskild,Västerås Entreprenörsgymnasium,"10,3","6,6","63,6","1,0",16,10,"62,5",9,"56,3",1,2016
Västerås,Kunskapsgymnasiet Västerås,25379974,Enskild,Kunskapsskolan i Sverige Aktiebolag,"8,7","6,5","75,1","1,3",13,10,"76,9",11,"84,6",2,2016
Västerås,Praktiska Västerås,96194948,Enskild,Praktiska Sverige AB,"4,1","3,2","77,8","1,0",6,4,"66,7",5,"83,3",1,2016
Västerås,Realgymnasiet  Västerås,25955541,Enskild,Lärande i Sverige AB,"4,1","3,1","75,7","1,0",5,5,"100,0",4,"80,0",1,2016
Västerås,Rudbeckianska gymnasiet,88025221,Kommunal,Västerås,"69,2","66,6","96,3","19,1",79,79,"100,0",77,"97,5",20,2016
Västerås,Skultuna gymnasieenhet,33537203,Kommunal,Västerås,"0,9","0,0","0,0",.,2,1,"50,0",0,"0,0",0,2016
Västerås,Thoren Business School Västerås,18042101,Enskild,Thorengruppen AB,"13,0","8,3","63,8","2,0",15,13,"86,7",9,"60,0",2,2016
Västerås,Tranellska gymnasiet,14799321,Kommunal,Västerås,"4,8","3,8","79,3","1,5",8,8,"100,0",7,"87,5",2,2016
Västerås,Västerås Citygymnasium,56041699,Enskild,Västerås Citygymnasium AB,"17,2","5,0","29,2",.,25,17,"68,0",9,"36,0",0,2016
Västerås,Västerås Idrottsgymnasium,45111086,Enskild,Västerås Idrottsgymnasium AB,"4,2","2,6","61,4","1,0",6,3,"50,0",3,"50,0",1,2016
Västerås,Västerås Ridgymnasium,98032567,Enskild,Västerås Ridgymnasium Handelsbolag,"1,9","1,5","78,9",.,3,2,"66,7",2,"66,7",0,2016
Västerås,Widenska gymnasiet,70955448,Kommunal,Västerås,"25,9","20,2","77,7","4,0",34,32,"94,1",30,"88,2",4,2016
Västerås,Wijkmanska gymnasiet,68824244,Kommunal,Västerås,"13,9","11,3","81,5","4,7",16,14,"87,5",15,"93,8",5,2016
Västerås,Yrkesgymnasiet Västerås,90685868,Enskild,Thorengruppen AB,"6,4","4,4","68,6",.,7,6,"85,7",5,"71,4",0,2016
Växjö,Ingelstadgymnasiet,24501884,Enskild,Hushållningssällskapet Kalmar-Kronoberg-Blekinge,"7,3","4,3","59,4",.,10,10,"100,0",6,"60,0",0,2016
Växjö,Katedralskolan 1,46707989,Kommunal,Växjö,"18,3","17,4","95,2","4,0",55,53,"96,4",51,"92,7",10,2016
Växjö,Katedralskolan 2,46986216,Kommunal,Växjö,"14,2","13,2","92,8","1,4",55,50,"90,9",47,"85,5",6,2016
Växjö,Katedralskolan 3,67924816,Kommunal,Växjö,"17,4","16,3","93,5","3,3",50,48,"96,0",47,"94,0",8,2016
Växjö,Katedralskolan 4,92805465,Kommunal,Växjö,"21,6","20,4","94,7","3,6",60,58,"96,7",56,"93,3",9,2016
Växjö,Kungsmadskolan 1,56084099,Kommunal,Växjö,"18,7","16,5","88,1","3,0",23,19,"82,6",19,"82,6",3,2016
Växjö,Kungsmadskolan 2,80711021,Kommunal,Växjö,"3,8","3,4","89,5","2,0",4,4,"100,0",4,"100,0",2,2016
Växjö,Kungsmadskolan 3,54927401,Kommunal,Växjö,"3,6","2,6","73,3",.,7,6,"85,7",5,"71,4",0,2016
Växjö,Kungsmadskolan 5,17648596,Kommunal,Växjö,"5,0","4,0","80,0","1,0",5,4,"80,0",4,"80,0",1,2016
Växjö,Kungsmadskolan 6,16720048,Kommunal,Växjö,"8,0","7,7","96,1","3,0",9,6,"66,7",8,"88,9",3,2016
Växjö,Praktiska Växjö,39341381,Enskild,Praktiska Sverige AB,"7,1","2,6","36,8",.,8,5,"62,5",4,"50,0",0,2016
Växjö,ProCivitas Privata Gymnasium. Växjö,61176909,Enskild,ProCivitas Privata Gymnasium AB,"15,1","13,6","90,1","2,5",20,18,"90,0",18,"90,0",3,2016
Växjö,Skanskagymnasiet,43479922,Enskild,Skanskaskolan i Växjö AB,"5,1","3,9","76,5","1,0",13,9,"69,2",8,"61,5",1,2016
Växjö,Teknikum 1,60088179,Kommunal,Växjö,"11,2","7,7","68,6","4,0",12,12,"100,0",8,"66,7",4,2016
Växjö,Teknikum 2,28391147,Kommunal,Växjö,"13,5","12,3","91,1","4,0",15,12,"80,0",13,"86,7",4,2016
Växjö,Teknikum 3,77843821,Kommunal,Växjö,"2,2","1,3","60,5","1,0",3,3,"100,0",2,"66,7",1,2016
Växjö,Växjö Fria Fordongymnasium,29209307,Enskild,VFG Utbildning AB,"5,3","1,9","36,8","0,6",9,5,"55,6",4,"44,4",1,2016
Växjö,Växjö Fria Gymnasium,21778322,Enskild,Växjö Fria Gymnasium AB,"18,8","11,7","62,3","1,7",21,19,"90,5",15,"71,4",2,2016
Ystad,"Park, Område 4",16161214,Kommunal,Ystad,"3,0","2,8","93,3",.,4,4,"100,0",3,"75,0",0,2016
Ystad,"Park, Område 5",92816527,Kommunal,Ystad,"9,9","7,9","80,4","2,3",16,14,"87,5",13,"81,3",3,2016
Ystad,Praktiska Ystad,90290154,Enskild,Praktiska Sverige AB,"4,0","2,8","70,0",.,4,3,"75,0",3,"75,0",0,2016
Ystad,"Österport, Område 1",25847233,Kommunal,Ystad,"10,2","7,8","76,6","3,0",30,25,"83,3",23,"76,7",5,2016
Ystad,"Österport, Område 2",62612992,Kommunal,Ystad,"21,4","18,5","86,3","4,7",44,38,"86,4",39,"88,6",8,2016
Ystad,"Österport, Område 3",85485803,Kommunal,Ystad,"14,8","12,3","82,6","2,7",36,31,"86,1",30,"83,3",4,2016
Ystad,"Österport, Område 6",98387869,Kommunal,Ystad,"0,6","0,6","100,0","3,0",1,1,"100,0",1,"100,0",3,2016
Åmål,Karlbergsgymnasiet 1,16848652,Kommunal,Åmål,"17,5","15,6","89,5","2,9",21,20,"95,2",19,"90,5",3,2016
Åmål,Karlbergsgymnasiet 2,88429477,Kommunal,Åmål,"20,5","18,7","91,2","3,0",22,21,"95,5",20,"90,9",3,2016
Ånge,Bobergsgymnasiet,56802300,Kommunal,Ånge,"10,8","9,0","83,6","2,0",16,12,"75,0",12,"75,0",2,2016
Åre,Åre gymnasieskola,15149235,Kommunal,Åre,"36,1","11,6","32,1","1,5",44,29,"65,9",20,"45,5",2,2016
Årjäng,Årjängs gymnasieskola,77379848,Kommunal,Årjäng,"3,2","1,1","33,9","0,2",9,8,"88,9",5,"55,6",1,2016
Åstorp,Vuxenutbildningscentrum IV,29535640,Kommunal,Åstorp,"1,0","0,4","38,4","0,7",2,2,"100,0",2,"100,0",1,2016
Åtvidaberg,Bildningscentrum Facetten 2,13981977,Kommunal,Åtvidaberg,"5,2","3,7","70,8","1,6",13,10,"76,9",8,"61,5",2,2016
Åtvidaberg,Bildningscentrum Facetten 3,24538846,Kommunal,Åtvidaberg,"5,5","5,5","100,0","1,3",8,8,"100,0",8,"100,0",2,2016
Åtvidaberg,Bildningscentrum Facetten 4,36886750,Kommunal,Åtvidaberg,"3,0","1,3","42,6","1,0",4,3,"75,0",2,"50,0",1,2016
Älmhult,Haganässkolan 1,67422309,Kommunal,Älmhult,"10,5","4,1","38,6","0,7",27,24,"88,9",13,"48,1",1,2016
Älmhult,Haganässkolan2,67058407,Kommunal,Älmhult,"14,4","9,8","68,1","3,1",29,24,"82,8",19,"65,5",6,2016
Älvdalen,Älvdalens Utbildningscentrum,34421265,Enskild,Älvdalens Utbildningscentrum AB,"10,6","7,6","72,0",.,15,9,"60,0",9,"60,0",0,2016
Älvkarleby,Gymnasieutb. Älvkarleby komvux,49279427,Kommunal,Älvkarleby,"2,8","0,0","0,0",.,3,3,"100,0",0,"0,0",0,2016
Älvsbyn,Älvsbyns gymnasium,15791044,Kommunal,Älvsbyn,"20,0","15,8","78,9","1,8",27,24,"88,9",22,"81,5",2,2016
Ängelholm,Peabskolan Ängelholm,23245229,Enskild,Peabskolan AB,"2,6","1,4","51,9","0,9",5,3,"60,0",2,"40,0",1,2016
Ängelholm,Ängelholms gymnasieskola Ro 1,55010709,Kommunal,Ängelholm,"14,8","6,8","45,6","1,6",22,19,"86,4",13,"59,1",2,2016
Ängelholm,Ängelholms gymnasieskola Ro 2,65392939,Kommunal,Ängelholm,"30,7","26,0","84,4","7,4",35,33,"94,3",31,"88,6",8,2016
Ängelholm,Ängelholms gymnasieskola Ro 3,98696836,Kommunal,Ängelholm,"18,5","16,1","87,1","2,0",25,21,"84,0",22,"88,0",2,2016
Ängelholm,Ängelholms gymnasieskola Ro 4,82160887,Kommunal,Ängelholm,"5,0","5,0","100,0","1,0",6,5,"83,3",6,"100,0",1,2016
Öckerö,Öckerö Seglande gymnasieskola,77358716,Kommunal,Öckerö,"19,9","19,3","97,0","4,4",26,25,"96,2",25,"96,2",5,2016
Ödeshög,Gymnasieutbildningen i Ödeshög,99796682,Kommunal,Ödeshög,"3,7","1,0","25,9",.,11,8,"72,7",3,"27,3",0,2016
Örebro,Grillska Gymnasiet Örebro,49739986,Enskild,Stadsmissionens Skolstiftelse,"13,2","12,3","93,2","4,0",16,15,"93,8",16,"100,0",5,2016
Örebro,IT-Gymnasiet Örebro,29225010,Enskild,IT Gymnasiet Sverige AB,"6,3","4,9","78,4","0,8",14,9,"64,3",10,"71,4",1,2016
Örebro,JENSEN Gymnasium Örebro,92192566,Enskild,Jensen Education College AB,"8,1","6,4","78,8","1,8",9,8,"88,9",8,"88,9",2,2016
Örebro,Karolinska gymnasiet,56886667,Kommunal,Örebro,"59,2","54,3","91,7","11,7",73,68,"93,2",67,"91,8",13,2016
Örebro,Kvinnerstagymnasiet,33249781,Kommunal,Örebro,"9,4","6,2","65,5","1,0",14,9,"64,3",8,"57,1",1,2016
Örebro,Plusgymnasiet i Örebro,64648566,Enskild,Plusgymnasiet AB,"8,0","4,1","51,4","3,8",14,12,"85,7",8,"57,1",4,2016
Örebro,Praktiska Örebro,18691102,Enskild,Praktiska Sverige AB,"5,7","2,4","41,2","1,0",7,4,"57,1",4,"57,1",1,2016
Örebro,Proffsgymnasiet,70302356,Enskild,Fordonsutbildningar i Örebro Aktiebolag,"2,9","1,4","46,9",.,3,2,"66,7",2,"66,7",0,2016
Örebro,Rudbecksgymnasiet,65421426,Kommunal,Örebro,"55,9","52,4","93,7","9,0",67,65,"97,0",64,"95,5",11,2016
Örebro,Rudbecksgymnasiet RGD-RGH,62394916,Kommunal,Örebro,"9,4","8,5","90,2","1,0",16,16,"100,0",15,"93,8",1,2016
Örebro,Rytmus Örebro,67908927,Enskild,Rytmus AB,"7,9","7,4","93,6","2,0",13,11,"84,6",11,"84,6",2,2016
Örebro,Thoren Business School Örebro,72071234,Enskild,Thorengruppen AB,"23,9","20,6","86,0","4,0",27,22,"81,5",23,"85,2",4,2016
Örebro,Tullängsgymnasiet,24349146,Kommunal,Örebro,"33,9","28,8","84,8","11,6",45,42,"93,3",38,"84,4",12,2016
Örebro,Tullängsgymnasiet RGD-RGH,83605345,Kommunal,Örebro,"11,9","9,8","82,5","2,3",18,17,"94,4",16,"88,9",3,2016
Örebro,Virginska gymnasiet,15933512,Kommunal,Örebro,"40,5","35,9","88,8","9,4",51,48,"94,1",47,"92,2",10,2016
Örebro,Virginska gymnasiet RGD-RGH,12198363,Kommunal,Örebro,"11,6","6,7","57,6","1,0",15,15,"100,0",9,"60,0",1,2016
Örebro,Yrkesgymnasiet Örebro,47692481,Enskild,Thorengruppen AB,"5,0","3,4","68,0","2,2",5,4,"80,0",4,"80,0",3,2016
Örkelljunga,"Örkelljunga Utb.centrum, gy.",64693272,Kommunal,Örkelljunga,"12,9","8,0","62,1","2,0",17,10,"58,8",10,"58,8",2,2016
Örnsköldsvik,Hampnäs gymnasium,18072172,Enskild,Impius Vård och Utbildning AB,"6,2","5,2","83,7",.,9,9,"100,0",7,"77,8",0,2016
Örnsköldsvik,"Mikael Elias Gymnasium, Örnsköldsvik",65833454,Enskild,Mikael Elias Gymnasium AB,"7,2","5,9","82,0","3,0",11,10,"90,9",9,"81,8",3,2016
Örnsköldsvik,Praktiska Örnsköldsvik,85188855,Enskild,Praktiska Sverige AB,"3,5","2,6","72,9","1,0",4,4,"100,0",4,"100,0",1,2016
Örnsköldsvik,Örnsköldsviks Gymnasium Alfa 1,11341077,Kommunal,Örnsköldsvik,"0,9","0,2","22,7",.,3,3,"100,0",1,"33,3",0,2016
Örnsköldsvik,Örnsköldsviks Gymnasium Beta,39528347,Kommunal,Örnsköldsvik,"7,3","6,3","85,3","2,4",22,21,"95,5",19,"86,4",4,2016
Örnsköldsvik,Örnsköldsviks Gymnasium Delta,34988313,Kommunal,Örnsköldsvik,"18,5","14,5","78,5",.,29,26,"89,7",22,"75,9",0,2016
Örnsköldsvik,Örnsköldsviks Gymnasium Gamma,85473846,Kommunal,Örnsköldsvik,"7,0","6,4","91,2","1,0",16,16,"100,0",15,"93,8",1,2016
Örnsköldsvik,Örnsköldsviks Gymnasium Lambda,89690587,Kommunal,Örnsköldsvik,"15,6","13,8","88,5","2,0",28,27,"96,4",26,"92,9",2,2016
Örnsköldsvik,Örnsköldsviks Gymnasium Omega,28045567,Kommunal,Örnsköldsvik,"23,1","21,9","94,8","7,6",40,37,"92,5",36,"90,0",9,2016
Örnsköldsvik,Örnsköldsviks Gymnasium Sigma,20768651,Kommunal,Örnsköldsvik,"13,1","13,1","100,0","1,9",31,29,"93,5",31,"100,0",3,2016
Östersund,"Storsjögymnasiet, Östersund",80785976,Enskild,Honesta Skolutveckling AB,"13,1","11,6","88,6","2,8",21,17,"81,0",16,"76,2",3,2016
Östersund,Östersunds Gymnasieskola,47559319,Enskild,Östersunds gymnasieskola AB,"8,6","5,6","64,8","4,0",15,7,"46,7",9,"60,0",4,2016
Österåker,IT-Gymnasiet Åkersberga,21532545,Enskild,IT Gymnasiet Sverige AB,"2,1","1,7","77,8","1,0",5,4,"80,0",3,"60,0",1,2016
