skolverket_kommunnamn,skolverket_skolnamn,school_unit,huvudman,skolverket_school_subject,skolverket_tot_m_betyg_tcv199,skolverket_fli_m_betyg_tcv199,skolverket_poj_m_betyg_tcv199,skolverket_tot_andel_ae_tcv199,skolverket_fli_andel_ae_tcv199,skolverket_poj_andel_ae_tcv199,skolverket_tot_gbp_tcv199,skolverket_fli_gbp_tcv199,skolverket_poj_gbp_tcv199,year
Kungälv,Munkegärdeskolan,51596946,Kommunal,Kemi,82,40,42,"84,1","87,5","81,0","10,3","10,9","9,7",2015
Köping,Malmaskolan 3-9,49665496,Kommunal,Kemi,38,15,23,~100,"100,0",~100,"13,9","14,5","13,6",2015
Köping,Scheeleskolan,24379201,Kommunal,Kemi,65,28,37,"92,3",~100,~100,"12,0","13,4","10,9",2015
Landskrona,Asmundtorps skola 7-9,70803452,Kommunal,Kemi,40,16,24,~100,"100,0",~100,"12,9","15,5","11,3",2015
Landskrona,Glumslövs skola,30917121,Kommunal,Kemi,39,20,19,~100,~100,"100,0","13,9","14,5","13,3",2015
Landskrona,PeterSvenskola Landskrona,94830241,Enskild,Kemi,10,..,..,"100,0",..,..,"13,0",..,..,2015
Landskrona,Sandåkerskolan 2,50566943,Kommunal,Kemi,56,23,33,~100,~100,~100,"13,3","13,4","13,2",2015
Landskrona,Seminarieskolan 7-9,22078228,Kommunal,Kemi,59,29,30,"91,5","82,8","100,0","12,3","11,1","13,5",2015
Landskrona,Säbyholms Montessoriskola,42908219,Enskild,Kemi,21,10,11,~100,"100,0",~100,"13,1","14,8","11,6",2015
Laxå,Centralskolan,24748604,Kommunal,Kemi,55,21,34,"81,8",~100,"73,5","11,4","15,4","8,9",2015
Leksand,Åkerö skola 7-9,28235575,Kommunal,Kemi,66,24,42,"100,0","100,0","100,0","13,9","14,2","13,8",2015
Lerum,Alléskolan skolenhet Ask,51403955,Kommunal,Kemi,27,11,16,~100,~100,"100,0","14,4","12,0","15,9",2015
Lerum,Ljungviksskolan skolenhet A,44095064,Kommunal,Kemi,40,23,17,"100,0","100,0","100,0","14,8","15,1","14,3",2015
Lerum,Montessoriskolan Floda säteri,82651095,Enskild,Kemi,24,13,11,"100,0","100,0","100,0","16,4","17,5","15,0",2015
Lerum,Rydsbergsskolan grundskola,24103764,Kommunal,Kemi,54,20,34,~100,"100,0",~100,"13,8","15,3","12,9",2015
Lerum,Torpskolan skolenhet 1,21176313,Kommunal,Kemi,42,23,19,"100,0","100,0","100,0","15,0","15,4","14,5",2015
Lessebo,Bikupan,74218950,Kommunal,Kemi,77,31,46,"80,5","80,6","80,4","10,2","10,6","9,9",2015
Lidingö,Käppala skola 5-9,20137688,Kommunal,Kemi,75,34,41,"100,0","100,0","100,0","15,3","15,9","14,8",2015
Lidingö,Vittra på Lidingö,46585145,Enskild,Kemi,31,14,17,"100,0","100,0","100,0","17,9","18,0","17,8",2015
Lidköping,Broholmskolan,98083121,Enskild,Kemi,34,12,22,~100,~100,~100,"12,4","12,5","12,3",2015
Lidköping,Dalängskolan,37707717,Kommunal,Kemi,116,65,51,"91,4",~100,"88,2","12,3","12,8","11,7",2015
Lilla Edet,"Nya Skolan, Lilla Edet",74771085,Enskild,Kemi,12,..,..,"100,0",..,..,"14,4",..,..,2015
Linköping,Atlasskolan 7-9,99403437,Kommunal,Kemi,23,..,..,"100,0",..,"100,0","17,3",..,"17,3",2015
Linköping,Berzeliusskolan 4,59327275,Kommunal,Kemi,200,102,98,"97,0",~100,~100,"14,9","15,2","14,6",2015
Linköping,Dar Al Uloum skola,80769468,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Linköping,Folkungaskolan grundskola,65857121,Kommunal,Kemi,89,61,28,~100,"100,0",~100,"16,5","16,7","16,2",2015
Linköping,Klara Privata skola Linköping,31658010,Enskild,Kemi,53,30,23,~100,"100,0",~100,"14,7","16,0","13,0",2015
Linköping,Nya Rydsskolan 7-9,28438233,Kommunal,Kemi,39,21,18,"100,0","100,0","100,0","14,0","15,1","12,6",2015
Ljungby,Astradskolan 2,90628474,Kommunal,Kemi,84,32,52,~100,~100,~100,"14,0","15,1","13,4",2015
Ljungby,"Karl-Oskarskolan, Ljungby",59021648,Enskild,Kemi,19,..,..,"100,0","100,0",..,"12,6","12,9",..,2015
Ljusdal,Los skola,87366152,Kommunal,Kemi,12,..,..,"100,0",..,..,"14,0",..,..,2015
Ljusdal,Tallbacken,84673347,Enskild,Kemi,13,..,..,~100,..,..,"10,4",..,"9,5",2015
Lomma,Rutsborgskolan,19570704,Kommunal,Kemi,49,23,26,"100,0","100,0","100,0","17,0","17,0","17,0",2015
Ludvika,Fredriksbergs skola,88233361,Kommunal,Kemi,..,..,..,..,..,..,..,..,..,2015
Ludvika,Kyrkskolan 7-9,28230949,Kommunal,Kemi,106,48,58,"94,3",~100,~100,"13,0","13,0","13,0",2015
Luleå,Bergskolan,72942852,Kommunal,Kemi,99,36,63,"94,9",~100,~100,"13,0","14,1","12,4",2015
Luleå,Nya Läroverket,82183259,Enskild,Kemi,37,21,16,"100,0","100,0","100,0","16,6","16,3","16,9",2015
Luleå,Nya Läroverket Bergnäset,52734580,Enskild,Kemi,20,..,..,"100,0",..,"100,0","14,5",..,"14,5",2015
Luleå,Residensskolan 7-9,73462793,Kommunal,Kemi,34,14,20,~100,"100,0",~100,"15,1","15,5","14,8",2015
Lund,Ekelundsskolan,15466912,Kommunal,Kemi,..,..,.,..,..,.,..,..,.,2015
Lund,Freinetskolan i Lund,60492534,Enskild,Kemi,18,..,..,"100,0","100,0",..,"16,0","16,3",..,2015
Lund,Fäladsgården,54391347,Kommunal,Kemi,93,53,40,~100,~100,~100,"14,0","14,1","13,9",2015
Lund,Fäladsgården LIG,52748045,Kommunal,Kemi,..,.,..,..,.,..,..,.,..,2015
Lund,Gunnesboskolan 6-9,85762828,Kommunal,Kemi,46,21,25,~100,"100,0",~100,"14,1","15,4","13,1",2015
Lund,Järnåkraskolan 4-9,39307298,Kommunal,Kemi,87,34,53,"100,0","100,0","100,0","15,6","16,7","15,0",2015
Lund,Lerbäckskolan 7-9,90340546,Kommunal,Kemi,83,46,37,~100,"100,0",~100,"14,8","15,1","14,5",2015
Lund,Maria Montessori-skolan,40248457,Enskild,Kemi,13,..,..,~100,..,..,"13,5",..,..,2015
Lund,Tunaskolan 6-9,76684064,Kommunal,Kemi,88,52,36,"100,0","100,0","100,0","17,5","17,5","17,4",2015
Lund,Tunaskolan LIG,11731664,Kommunal,Kemi,..,.,..,.,.,.,..,.,..,2015
Lysekil,Gullmarsskolan 7-9,12247315,Kommunal,Kemi,122,54,68,"91,0",~100,"86,8","12,4","14,3","11,0",2015
Malmö,Apelgårdsskolan,56672773,Kommunal,Kemi,39,21,18,~100,~100,"100,0","11,1","10,5","11,8",2015
Malmö,Bergaskolan 6-9,40035084,Kommunal,Kemi,133,75,58,"95,5",~100,~100,"14,4","15,5","13,0",2015
Malmö,Bäckagårdsskolan,12636945,Kommunal,Kemi,52,25,27,~100,~100,~100,"14,8","14,7","14,9",2015
Malmö,Hermodsdalsskolan,56666435,Kommunal,Kemi,41,14,27,~100,~100,~100,"12,3","10,9","13,0",2015
Malmö,Johannesskolan,82797662,Kommunal,Kemi,31,17,14,"74,2","70,6",~100,"10,5","10,6","10,4",2015
Malmö,Kastanjeskolan,19024032,Enskild,Kemi,21,11,10,"100,0","100,0","100,0","16,0","17,0","14,8",2015
Malmö,Kilowattskolan i Malmö,61317595,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Malmö,Kroksbäcksskolan,98745015,Kommunal,Kemi,45,23,22,"71,1",~100,"54,5","10,2","12,3","8,0",2015
Malmö,Malmö Montessoriskola,13299659,Enskild,Kemi,30,15,15,"100,0","100,0","100,0","15,1","15,8","14,3",2015
Malmö,Montessorigrundskolan Maria,45776214,Enskild,Kemi,15,..,..,~100,..,..,"12,5",..,..,2015
Malmö,Oxievångsskolan,64402572,Kommunal,Kemi,109,55,54,"93,6",~100,~100,"13,2","13,0","13,4",2015
Malmö,Rörsjöskolan-Zenith,83861471,Kommunal,Kemi,54,25,29,"88,9",~100,~100,"11,4","11,5","11,4",2015
Malmö,Slottsstadens skola,92862757,Kommunal,Kemi,138,68,70,~100,~100,~100,"15,3","15,6","15,0",2015
Malmö,Stenkulaskolan,85082785,Kommunal,Kemi,51,25,26,"90,2",~100,~100,"11,5","11,3","11,6",2015
Malmö,Söderkullaskolan,66656783,Kommunal,Kemi,101,54,47,"88,1","88,9","87,2","12,1","12,1","12,0",2015
Malmö,Velanderskolan,71203301,Kommunal,Kemi,..,..,..,..,..,..,..,..,..,2015
Malmö,Videdals privatskolor,31996111,Enskild,Kemi,13,..,..,"100,0",..,..,"14,6",..,..,2015
Malmö,Ängsdals skola,34314029,Enskild,Kemi,27,14,13,"100,0","100,0","100,0","14,4","15,2","13,5",2015
Malmö,Östra Skolan,40470449,Enskild,Kemi,44,22,22,~100,~100,"100,0","13,1","11,9","14,3",2015
Mariestad,Ekhamraskolan,29289355,Enskild,Kemi,59,29,30,"100,0","100,0","100,0","14,7","15,0","14,5",2015
Mark,Lyckeskolan,10428442,Kommunal,Kemi,63,27,36,"88,9",~100,"86,1","11,7","12,9","10,8",2015
Markaryd,Strömsnässkolan,59001324,Kommunal,Kemi,37,22,15,"100,0","100,0","100,0","16,0","15,7","16,5",2015
Mjölby,Vifolkaskolan 7-9,16727370,Kommunal,Kemi,72,38,34,~100,"100,0",~100,"14,5","14,9","14,0",2015
Mora,Morkarlbyhöjdens skola 7-9,95649680,Kommunal,Kemi,80,42,38,~100,~100,~100,"14,1","14,5","13,8",2015
Motala,Fria InterMilia skolan,11700203,Enskild,Kemi,14,..,..,~100,..,..,"10,9",..,"9,8",2015
Motala,Skolgårda skola 7-9,82224915,Kommunal,Kemi,80,44,36,~100,"100,0",~100,"14,3","15,2","13,1",2015
Motala,Zederslundsskolan,98031467,Kommunal,Kemi,65,30,35,~100,"100,0",~100,"14,2","14,7","13,9",2015
Mullsjö,Trollehöjdskolan,28156767,Kommunal,Kemi,67,28,39,~100,~100,~100,"12,6","13,6","11,9",2015
Mölndal,Almåsskolan,40577779,Kommunal,Kemi,60,30,30,"88,3",~100,"83,3","12,5","13,0","12,0",2015
Mölndal,Katrinebergsskolan,13050305,Kommunal,Kemi,35,15,20,"100,0","100,0","100,0","13,0","12,5","13,4",2015
Mölndal,Kvarnbyskolan,67822057,Kommunal,Kemi,117,59,58,~100,~100,~100,"14,7","15,3","14,0",2015
Mölndal,Streteredsskolan,54881559,Kommunal,Kemi,63,36,27,~100,~100,~100,"14,1","14,4","13,7",2015
Nacka,Kunskapsskolan Nacka,87425546,Enskild,Kemi,93,49,44,"100,0","100,0","100,0","16,9","17,6","16,1",2015
Nacka,Maestroskolan Nacka,64065898,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Nacka,Montessorisk. Castello Nacka,34135484,Enskild,Kemi,20,10,10,"100,0","100,0","100,0","16,6","16,3","17,0",2015
Nacka,Stavsborgsskolan,14040970,Kommunal,Kemi,77,37,40,~100,"100,0",~100,"13,9","15,1","12,7",2015
Nacka,Vittra Saltsjö-Boo,44802890,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Norrköping,Enebyskolan H A+C,35609364,Kommunal,Kemi,25,10,15,~100,"100,0",~100,"13,3","16,3","11,3",2015
Norrköping,Enebyskolan H B+D,24625357,Kommunal,Kemi,50,25,25,~100,"100,0",~100,"13,5","13,3","13,6",2015
Norrköping,Jönsbergska Idrottsskolan,61454000,Enskild,Kemi,51,22,29,~100,~100,"100,0","14,2","14,1","14,2",2015
Norrköping,Mosstorpsskolan,41484780,Kommunal,Kemi,63,30,33,~100,"100,0",~100,"11,6","12,6","10,7",2015
Norrköping,Navestadsskolan 7-9,81182971,Kommunal,Kemi,96,52,44,"77,1","75,0","79,5","9,3","9,0","9,7",2015
Norrköping,Råsslaskolan 6-9,80621158,Kommunal,Kemi,46,17,29,"89,1",~100,~100,"10,8","11,2","10,5",2015
Norrköping,Vikbolandsskolan 4-9,86323840,Kommunal,Kemi,49,23,26,~100,~100,~100,"14,0","14,0","13,9",2015
Norrköping,Vittra Röda stan,38936292,Enskild,Kemi,24,..,..,~100,~100,..,"11,7","11,2",..,2015
Norrtälje,Freinetskolan Hugin,89692072,Enskild,Kemi,18,..,..,"100,0",..,..,"14,9",..,..,2015
Norrtälje,Hallsta skola,24146389,Kommunal,Kemi,41,28,13,"82,9",~100,~100,"10,1","10,3","9,8",2015
Norrtälje,Länna skola,72471883,Kommunal,Kemi,33,13,20,~100,"100,0",~100,"13,3","14,2","12,8",2015
Norrtälje,Roslagsskolan,31851256,Kommunal,Kemi,140,58,82,"96,4",~100,~100,"14,0","15,0","13,3",2015
Norrtälje,Viby friskola,54806839,Enskild,Kemi,17,..,..,"100,0",..,..,"16,0",..,..,2015
Norsjö,Norsjöskolan 6-9,65848878,Kommunal,Kemi,40,17,23,~100,~100,~100,"14,8","15,9","13,9",2015
Nybro,Paradisskolan Pa02,79650118,Kommunal,Kemi,78,27,51,"82,1","81,5","82,4","12,1","12,7","11,8",2015
Nyköping,Nyköpings högstadium Omega,99757444,Kommunal,Kemi,166,71,95,"94,6",~100,"93,7","13,8","14,9","13,0",2015
Nässjö,Rosenholmsskolan,66394964,Kommunal,Kemi,20,..,..,"100,0",..,"100,0","14,4",..,"14,7",2015
Osby,Visslan,65486343,Kommunal,Kemi,..,.,..,..,.,..,..,.,..,2015
Oskarshamn,Vallhallaskolan 7-9,46592871,Kommunal,Kemi,75,37,38,~100,"100,0",~100,"14,9","15,9","13,9",2015
Pajala,Gårdbyskolan,55662841,Kommunal,Kemi,..,..,..,..,..,..,..,..,..,2015
Partille,Björndammens skola 4-9,98209377,Kommunal,Kemi,33,14,19,~100,~100,"100,0","12,8","12,3","13,2",2015
Partille,Ugglums skola 5-9,78100490,Kommunal,Kemi,53,30,23,"100,0","100,0","100,0","16,1","16,7","15,4",2015
Partille,Öjersjö Brunn skola 4-9,49402521,Kommunal,Kemi,57,27,30,~100,~100,~100,"14,1","15,1","13,3",2015
Perstorp,Centralskolan 1,97348759,Kommunal,Kemi,65,32,33,"84,6",~100,"81,8","11,7","13,2","10,2",2015
Piteå,Hortlax skolenhet,10185533,Kommunal,Kemi,93,42,51,~100,~100,~100,"13,7","14,5","13,0",2015
Piteå,Porsnäs skolenhet,18748381,Kommunal,Kemi,47,19,28,~100,"100,0",~100,"12,7","12,9","12,5",2015
Ragunda,Hansåkerskolan,22316816,Kommunal,Kemi,15,..,..,~100,..,~100,"10,3",..,"11,0",2015
Robertsfors,Tundalsskolan åk 7-9,74131494,Kommunal,Kemi,51,23,28,"88,2",~100,"82,1","11,7","13,9","9,9",2015
Rättvik,Rättviksskolan,73451967,Kommunal,Kemi,82,42,40,"87,8","88,1","87,5","11,6","12,1","11,1",2015
Sala,Vallaskolan 7-9,64954528,Kommunal,Kemi,107,61,46,~100,~100,~100,"15,0","16,0","13,5",2015
Salem,Rönninge skola,71677992,Kommunal,Kemi,37,18,19,~100,~100,~100,"12,3","12,5","12,1",2015
Salem,Säbyskolan,92406445,Kommunal,Kemi,33,16,17,~100,~100,~100,"11,4","11,9","11,0",2015
Salem,Söderby friskola,56858061,Enskild,Kemi,21,11,10,~100,..,"100,0","10,7","8,4","13,3",2015
Sandviken,Sandvikens Montessoriskola,17233525,Enskild,Kemi,20,..,..,~100,~100,..,"11,8","12,7",..,2015
Sandviken,Österfärnebo skola,73076578,Kommunal,Kemi,16,..,..,~100,..,..,"11,1",..,..,2015
Sigtuna,Ekillaskolan,14261356,Kommunal,Kemi,154,91,63,"89,0","92,3","84,1","12,3","12,9","11,3",2015
Sigtuna,"Josefinaskolan, grundskola",55508705,Enskild,Kemi,20,..,..,~100,~100,..,"13,9","13,2",..,2015
Simrishamn,Nils Holgerssonskolan,24445412,Enskild,Kemi,24,13,11,~100,~100,"100,0","11,4","12,3","10,2",2015
Sjöbo,"Färsinga lärcentrum, åk 4-9",17176734,Kommunal,Kemi,69,40,29,"87,0","87,5",~100,"11,1","11,4","10,7",2015
Skara,Djäkneskolan,25963247,Kommunal,Kemi,79,41,38,"93,7",~100,~100,"13,2","13,7","12,7",2015
Skara,Teglaskolan,35308702,Kommunal,Kemi,96,38,58,"94,8",~100,~100,"13,4","13,3","13,5",2015
Skellefteå,Björkskolan,65417636,Enskild,Kemi,19,..,..,"100,0",..,"100,0","13,9",..,"13,6",2015
Skellefteå,Brännanskolan,16211359,Kommunal,Kemi,73,34,39,~100,~100,~100,"13,7","14,6","12,9",2015
Skellefteå,Furuskolan,62717625,Kommunal,Kemi,12,..,..,"100,0",..,..,"13,8",..,..,2015
Skellefteå,Norrhammarskolan 6-9,40166272,Kommunal,Kemi,88,41,47,~100,~100,~100,"13,2","13,4","13,1",2015
Skellefteå,Örjansskolan 6-9,99512173,Kommunal,Kemi,45,28,17,~100,~100,"100,0","13,2","12,8","14,0",2015
Skinnskatteberg,Klockarbergsskolan,62958817,Kommunal,Kemi,17,..,..,"70,6",..,..,"10,3","12,8",..,2015
Skurup,Fotbollsakademin,74292006,Kommunal,Kemi,46,17,29,~100,"100,0",~100,"12,7","15,4","11,1",2015
Skurup,Mackleanskolan,21999433,Kommunal,Kemi,80,35,45,"78,8","74,3","82,2","10,3","11,1","9,7",2015
Skövde,Helenaskolan 475,54790414,Kommunal,Kemi,190,107,83,"93,2",~100,"88,0","13,6","14,3","12,6",2015
Sollefteå,Vallaskolan 7-9,70478601,Kommunal,Kemi,103,50,53,"76,7","82,0","71,7","9,7","10,7","8,9",2015
Sollentuna,Gärdesskolan,77585025,Kommunal,Kemi,59,30,29,"100,0","100,0","100,0","13,8","13,9","13,7",2015
Sollentuna,Helenelundsskolan,15572902,Kommunal,Kemi,115,47,68,"100,0","100,0","100,0","16,2","16,7","15,8",2015
Sollentuna,Runbacka skolor/Fenix,43236825,Kommunal,Kemi,..,..,..,..,..,..,..,..,..,2015
Sollentuna,Sollentuna internat. school,27740655,Kommunal,Kemi,23,..,..,~100,"100,0",..,"11,6","12,5",..,2015
Sollentuna,Sollentuna musikklasser,21871265,Kommunal,Kemi,59,39,20,"100,0","100,0","100,0","17,0","17,2","16,6",2015
Sollentuna,Tal- o språkcentrum/Brageskola,12092203,Kommunal,Kemi,..,..,..,..,..,..,..,..,..,2015
Sollentuna,"Utbildning Silverdal, gr",67346137,Kommunal,Kemi,41,15,26,"100,0","100,0","100,0","14,7","15,0","14,5",2015
Sollentuna,"Utbildning Silverdal, gr asp",76880740,Kommunal,Kemi,..,.,..,..,.,..,..,.,..,2015
Sollentuna,Vibyskolan,15547680,Enskild,Kemi,53,32,21,~100,"100,0",~100,"16,4","17,1","15,2",2015
Sollentuna,Vittra Sollentuna,58102266,Enskild,Kemi,41,26,15,~100,~100,~100,"13,7","13,2","14,5",2015
Solna,Bergshamraskolan,43133926,Kommunal,Kemi,32,12,20,"100,0","100,0","100,0","14,1","14,8","13,8",2015
Solna,Råsundaskolan 6-9,10775896,Kommunal,Kemi,75,31,44,"92,0","80,6","100,0","12,6","11,3","13,5",2015
Solna,Vittra Frösunda,48760074,Enskild,Kemi,33,18,15,"100,0","100,0","100,0","16,3","17,8","14,5",2015
Stenungsund,Kristinedalskolan,36819548,Kommunal,Kemi,63,26,37,"92,1",~100,~100,"12,3","12,6","12,2",2015
Stenungsund,Stenungskolan,30707344,Kommunal,Kemi,90,42,48,~100,"100,0",~100,"12,8","13,3","12,4",2015
Stockholm,Akalla grundskola F-9,37796564,Kommunal,Kemi,44,16,28,"86,4",~100,~100,"11,2","11,6","11,0",2015
Stockholm,Alviksskolan,72627865,Kommunal,Kemi,104,41,63,"90,4",~100,"88,9","12,5","12,9","12,3",2015
Stockholm,Aspdammskolan,93301103,Enskild,Kemi,..,.,..,.,.,.,..,.,..,2015
Stockholm,Beta School,16061350,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Stockholm,Djurgårdens Waldorfskola,84585645,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Stockholm,Engelska Skolan i Enskede gr,38935587,Enskild,Kemi,138,63,75,~100,~100,~100,"15,8","15,9","15,8",2015
Stockholm,Engelska skolan i Hässelby,74482611,Enskild,Kemi,135,66,69,~100,"100,0",~100,"14,8","15,1","14,5",2015
Stockholm,Enskede skola,72248694,Kommunal,Kemi,102,42,60,~100,"100,0",~100,"14,2","14,5","14,0",2015
Stockholm,Fruängens skola,19353396,Kommunal,Kemi,34,20,14,~100,~100,~100,"13,8","14,3","13,2",2015
Stockholm,"Fryshusets grundskola, Sthlm",19657993,Enskild,Kemi,56,30,26,~100,~100,~100,"14,9","15,7","13,9",2015
Stockholm,Gubbängsskolan,93412255,Kommunal,Kemi,68,18,50,~100,~100,~100,"12,3","12,4","12,3",2015
Stockholm,Husbygårdsskolan F-9,42149666,Kommunal,Kemi,39,16,23,"84,6",~100,"78,3","12,6","15,5","10,7",2015
Stockholm,Höglandsskolan,36281817,Kommunal,Kemi,52,32,20,~100,"100,0",~100,"15,5","16,6","13,6",2015
Stockholm,International School of the Stockholm Region,26172429,Kommunal,Kemi,35,19,16,~100,"100,0",~100,"15,0","15,7","14,2",2015
Stockholm,Internationella Engelska Skolan Skärholmen,72066571,Enskild,Kemi,54,31,23,~100,~100,"100,0","14,5","14,6","14,5",2015
Stockholm,Johan Skytteskolan,97683561,Kommunal,Kemi,138,67,71,"96,4",~100,~100,"14,8","15,2","14,5",2015
Stockholm,Kulturskolan Raketen,24172067,Enskild,Kemi,22,10,12,"100,0","100,0","100,0","17,5","17,8","17,3",2015
Stockholm,Kungliga Svenska Balettskolan,63321041,Kommunal,Kemi,12,..,..,"100,0","100,0",..,"16,3","16,1",..,2015
Stockholm,Kunskapsskolan Fruängen,63954028,Enskild,Kemi,82,44,38,"93,9",~100,~100,"13,1","13,4","12,7",2015
Stockholm,Kunskapsskolan Spånga,46796995,Enskild,Kemi,107,69,38,"93,5","92,8",~100,"13,1","13,1","13,2",2015
Stockholm,Lillholmsskolan,46581319,Kommunal,Kemi,44,26,18,"79,5",~100,"72,2","9,1","10,0","7,9",2015
Stockholm,Magelungens grundskola Södermalm,57034070,Enskild,Kemi,..,..,.,..,..,.,..,..,.,2015
Stockholm,Martinskolan Söders waldorfsk,82854505,Enskild,Kemi,26,13,13,"100,0","100,0","100,0","17,6","18,1","17,1",2015
Stockholm,Nya Elementar,83828066,Kommunal,Kemi,133,63,70,~100,~100,"100,0","16,4","16,7","16,1",2015
Stockholm,Primaskolan Farsta,26568390,Enskild,Kemi,47,23,24,"78,7","78,3","79,2","10,4","10,1","10,6",2015
Stockholm,Profilskolan,10360193,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Stockholm,Skarpatorpsskolan,82075850,Kommunal,Kemi,17,..,..,~100,..,..,"10,6","10,0",..,2015
Stockholm,Sofia skola,45436515,Kommunal,Kemi,116,62,54,~100,~100,~100,"14,8","14,8","14,8",2015
Stockholm,S:t Eriks Katolska Skola,94943347,Enskild,Kemi,19,..,..,"68,4",..,"100,0","8,4",..,"13,0",2015
Stockholm,Stockholm Internat. Academy,11442396,Enskild,Kemi,19,..,..,~100,..,~100,"10,0",..,"9,8",2015
Stockholm,Sturebyskolan,91816093,Kommunal,Kemi,114,55,59,~100,~100,~100,"16,7","16,6","16,7",2015
Stockholm,Södermalmskyrkans Kristna sk.,14472068,Enskild,Kemi,25,11,14,"100,0","100,0","100,0","13,6","13,6","13,6",2015
Stockholm,Vasastans Montessoriskola,75656508,Enskild,Kemi,12,..,..,"100,0",..,..,"16,9",..,..,2015
Stockholm,Vinsta grundskola västra,97400863,Kommunal,Kemi,22,..,..,"100,0",..,"100,0","15,2",..,"15,0",2015
Stockholm,Åsö grundskola,94864296,Kommunal,Kemi,146,74,72,~100,~100,~100,"15,5","15,9","15,2",2015
Stockholm,Äppelviksskolan,15594566,Kommunal,Kemi,152,65,87,"100,0","100,0","100,0","16,0","16,1","15,9",2015
Stockholm,Österholmskolan,34047582,Kommunal,Kemi,..,.,..,..,.,..,..,.,..,2015
Storuman,Röbroskolan,87510386,Kommunal,Kemi,37,16,21,~100,"100,0",~100,"12,8","13,6","12,1",2015
Strängnäs,Friskolan Asken,63423770,Enskild,Kemi,56,24,32,"100,0","100,0","100,0","14,6","15,6","13,8",2015
Strängnäs,Mariefreds skola,64620570,Kommunal,Kemi,42,22,20,~100,"100,0",~100,"14,0","13,5","14,5",2015
Strängnäs,Paulinska skolan,21086074,Kommunal,Kemi,59,18,41,"72,9",~100,"70,7","9,1","9,9","8,7",2015
Strömstad,Strömstiernaskolan,47464666,Kommunal,Kemi,98,50,48,~100,~100,~100,"14,1","14,5","13,6",2015
Strömsund,Grevåkerskolan Hammerdal,54719506,Kommunal,Kemi,21,..,..,~100,..,~100,"13,6",..,"12,3",2015
Sundbyberg,Kulturama Grundsk. Sundbyberg,37112288,Enskild,Kemi,60,46,14,~100,"100,0",~100,"14,6","14,9","13,4",2015
Sundsvall,Heliås Lärcentrum AB,21250086,Enskild,Kemi,21,..,..,~100,..,~100,"14,6",..,"13,1",2015
Sundsvall,Höglundaskolan 1,51877656,Kommunal,Kemi,104,58,46,"84,6","91,4","76,1","11,3","12,7","9,6",2015
Sundsvall,Kristna skolan Oasen,38897013,Enskild,Kemi,..,..,.,..,..,.,..,..,.,2015
Sundsvall,Sundsvalls Montessoriskola,78495763,Kommunal,Kemi,18,..,..,"100,0",..,"100,0","14,6",..,"14,2",2015
Sunne,Fryxellska skolan,25636648,Kommunal,Kemi,123,58,65,~100,~100,~100,"13,7","14,5","13,1",2015
Svalöv,"Blichers friskola, Norrvidinge",81535814,Enskild,Kemi,14,..,..,"100,0",..,"100,0","13,2",..,"13,5",2015
Svedala,Spångholmsskolan,83516023,Kommunal,Kemi,37,15,22,~100,~100,~100,"10,9","11,7","10,3",2015
Svenljunga,"Mogaskolan, 7-9",35242545,Kommunal,Kemi,103,47,56,"92,2","100,0","85,7","13,4","15,3","11,8",2015
Söderhamn,HamnaSkolan,99882962,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Söderhamn,Norrtullskolan C,35139330,Kommunal,Kemi,97,32,65,"89,7",~100,"86,2","12,1","14,3","11,1",2015
Söderhamn,Stenbergaskolan,26147333,Kommunal,Kemi,21,..,..,"100,0","100,0",..,"13,8","14,4",..,2015
Södertälje,Nyckelskolan,16068461,Enskild,Kemi,28,11,17,"100,0","100,0","100,0","15,3","15,9","14,9",2015
Södertälje,Oxbacksskolan,99842607,Kommunal,Kemi,46,24,22,"89,1",~100,~100,"11,8","14,0","9,5",2015
Södertälje,Pershagenskolan,38653015,Kommunal,Kemi,46,22,24,~100,~100,"100,0","14,3","12,8","15,6",2015
Södertälje,Rosenborgskolan,11914814,Kommunal,Kemi,103,52,51,"83,5","86,5","80,4","10,7","11,5","9,9",2015
Södertälje,Södertälje friskola,38394561,Enskild,Kemi,21,..,..,"76,2",..,~100,"8,3",..,"9,4",2015
Södertälje,Vittra Östertälje,12757193,Enskild,Kemi,49,23,26,~100,"100,0",~100,"12,8","14,1","11,5",2015
Södertälje,Wasaskolan,56568612,Kommunal,Kemi,59,33,26,"91,5",~100,~100,"12,8","12,1","13,8",2015
Sölvesborg,Bokelundsskolan H,94309839,Kommunal,Kemi,80,40,40,"93,8",~100,~100,"12,5","13,1","11,9",2015
Tibro,Nyboskolan arbetslag A,97306690,Kommunal,Kemi,38,15,23,~100,~100,"100,0","13,2","11,7","14,1",2015
Tierp,Centralskolan,17240817,Kommunal,Kemi,51,26,25,~100,~100,~100,"14,6","14,8","14,4",2015
Tierp,Örbyhus skola,69241995,Kommunal,Kemi,32,15,17,~100,"100,0",~100,"11,6","12,2","11,2",2015
