skolverket_kommunnamn,skolverket_skolnamn,huvudman,skolverket_huvudman_namn,school_unit,skolverket_antal_fli_tcv140,skolverket_andel_fli_tcv140,skolverket_and_uppn_alla_amnen_fli_tcv140,skolverket_and_behorig_fli_tcv140,skolverket_gmv_fli_tcv140,skolverket_antal_poj_tcv140,skolverket_andel_poj_tcv140,skolverket_and_uppn_alla_amnen_poj_tcv140,skolverket_and_behorig_poj_tcv140,skolverket_gmv_poj_tcv140,year
Gnosjö,Bäckaskolan 7-9,Kommunal,Gnosjö,43172419,42,"51,9","83,3","85,7","215,0",39,"48,1","74,4","79,5","185,1",2013
Gnosjö,Hillerstorpsskolan 7-9,Kommunal,Gnosjö,33877675,20,"42,6","90,0",~100,"233,6",27,"57,4","74,1","77,8","187,2",2013
Gotland,Fårösundsskolan,Kommunal,Gotland,68188627,17,"60,7","82,4",~100,"235,3",11,"39,3","100,0","100,0","204,3",2013
Gotland,Högby skola,Kommunal,Gotland,94163432,34,"54,8","88,2",~100,"218,0",28,"45,2","60,7","71,4","180,9",2013
Gotland,Klinteskolan,Kommunal,Gotland,24429776,20,"48,8","80,0",~100,"202,3",21,"51,2","66,7",~100,"201,4",2013
Gotland,Romaskolan,Kommunal,Gotland,60700608,14,"34,1","85,7","100,0","223,4",27,"65,9","85,2",~100,"195,0",2013
Gotland,Solbergaskolan,Kommunal,Gotland,96609581,89,"47,1","89,9","93,3","238,1",100,"52,9","72,0","80,0","198,5",2013
Gotland,Solklintsskolan,Kommunal,Gotland,10979668,..,..,..,..,..,..,..,..,..,..,2013
Gotland,Södervärnsskolans 7-9,Kommunal,Gotland,80013231,41,"38,0","82,9",~100,"231,2",67,"62,0","82,1","88,1","200,1",2013
Gotland,Atheneskolan,Enskild,,52229866,32,"62,7","100,0","100,0","227,8",19,"37,3","89,5",~100,"213,6",2013
Gotland,"Guteskolan, grundskola",Enskild,,42518434,21,"63,6","76,2",~100,"227,5",12,"36,4","100,0","100,0","223,8",2013
Gotland,Orionskolan,Enskild,,27928506,..,..,.,..,..,..,..,.,.,.,2013
Grums,Jättestenskolan 6-9,Kommunal,Grums,16891307,33,"42,3","87,9",~100,"222,0",45,"57,7","64,4","71,1","200,5",2013
Grästorp,Centralskolan 4-9 Norr,Kommunal,Grästorp,24376988,17,"48,6","82,4",~100,"204,6",18,"51,4","66,7",~100,"185,6",2013
Grästorp,Centralskolan Söder 4-9,Kommunal,Grästorp,31381375,..,..,..,..,..,..,..,..,..,..,2013
Gullspång,Gullstensskolan åk 7-9,Kommunal,Gullspång,89624871,31,"55,4","64,5","71,0","197,8",25,"44,6","60,0",~100,"189,5",2013
Gällivare,Hedskolan LMH,Kommunal,Gällivare,13185131,15,"46,9","86,7",~100,"237,0",17,"53,1","94,1",~100,"200,7",2013
Gällivare,Myranskolan LMH,Kommunal,Gällivare,82657877,10,"45,5",..,"100,0","216,3",12,"54,5","83,3",~100,"209,8",2013
Gällivare,Sjöparksskolan MH,Kommunal,Gällivare,24426745,21,"48,8","81,0",~100,"238,8",22,"51,2","90,9",~100,"213,0",2013
Gällivare,Tallbackaskolan MH,Kommunal,Gällivare,68699648,19,"48,7","52,6",~100,"181,8",20,"51,3","80,0",~100,"196,0",2013
Gävle,Bergby Centralskola 1-9,Kommunal,Gävle,55373417,13,"41,9",..,~100,"182,3",18,"58,1",..,"72,2","156,9",2013
Gävle,Lillhagsskolan,Kommunal,Gävle,51387807,42,"50,0","61,9","85,7","189,6",42,"50,0","69,0",~100,"184,3",2013
Gävle,Milboskolan,Kommunal,Gävle,93378411,23,"57,5","87,0",~100,"221,3",17,"42,5","76,5",~100,"181,3",2013
Gävle,Nynäs Montessori,Kommunal,Gävle,40944032,..,..,..,..,..,..,..,..,..,..,2013
Gävle,Sofiedalskolan,Kommunal,Gävle,80177526,52,"57,8","69,2","78,8","191,0",38,"42,2","68,4","78,9","179,6",2013
Gävle,Solängsskolan,Kommunal,Gävle,58984764,56,"49,6","87,5",~100,"236,1",57,"50,4","84,2",~100,"213,1",2013
Gävle,Stenebergsskolan,Kommunal,Gävle,17248313,18,"40,0",..,..,"171,2",27,"60,0",..,"40,7","123,9",2013
Gävle,Stigslunds skola,Kommunal,Gävle,91652716,34,"45,3","76,5",~100,"221,0",41,"54,7","78,0",~100,"205,5",2013
Gävle,Stora Sätraskolan,Kommunal,Gävle,49779956,26,"43,3","50,0","73,1","157,2",34,"56,7","44,1","64,7","162,4",2013
Gävle,Sörbyskolan,Kommunal,Gävle,23223141,42,"50,6","52,4","69,0","177,6",41,"49,4","46,3","65,9","155,4",2013
Gävle,Engelska Skolan i Gävle,Enskild,,53952728,105,"51,5","88,6","100,0","264,1",99,"48,5","79,8",~100,"227,6",2013
Gävle,Friskolan Lyftet,Enskild,,11476454,10,"45,5",..,..,"206,0",12,"54,5",..,..,"151,1",2013
Gävle,MBC skolan Gävle,Enskild,,64745639,..,..,.,.,.,..,..,.,.,..,2013
Gävle,"Prolympia, Gävle",Enskild,,57578095,27,"30,0","96,3","100,0","220,9",63,"70,0","85,7",~100,"208,4",2013
Gävle,Trädgårdsskolan GKS,Enskild,,87088456,..,..,..,..,..,..,..,..,..,..,2013
Göteborg,Bergsjöskolan 7-9,Kommunal,Göteborg,35416997,32,"48,5",..,"37,5","131,8",34,"51,5",..,"47,1","157,3",2013
Göteborg,Bergums skola 4-9,Kommunal,Göteborg,98771543,21,"36,8","66,7",~100,"197,1",36,"63,2","41,7","83,3","180,8",2013
Göteborg,Brunnsboskolan,Kommunal,Göteborg,20519865,44,"49,4","79,5","86,4","250,1",45,"50,6","62,2","84,4","210,8",2013
Göteborg,Bräckeskolan,Kommunal,Göteborg,85329103,15,"40,5",..,..,"147,5",22,"59,5","59,1","63,6","176,7",2013
Göteborg,Ekåsa skola och internat,Kommunal,Göteborg,93540606,..,..,.,..,..,..,..,..,..,..,2013
Göteborg,Fiskebäcksskolan 6-9,Kommunal,Göteborg,99641533,26,"43,3","80,8",~100,"249,0",34,"56,7","79,4",~100,"224,3",2013
Göteborg,Fjällskolan,Kommunal,Göteborg,53332364,17,"33,3","70,6",~100,"207,4",34,"66,7","70,6","85,3","217,7",2013
Göteborg,Flatås G-klasser,Kommunal,Göteborg,98780126,..,..,.,.,.,..,..,..,..,..,2013
Göteborg,Frölunda Bräcke,Kommunal,Göteborg,51009918,..,..,.,.,..,..,..,.,.,.,2013
Göteborg,Frölundaskolan 6-9,Kommunal,Göteborg,97820269,43,"50,6","69,8","81,4","218,4",42,"49,4","59,5","73,8","199,6",2013
Göteborg,Gamlestadsskolan H,Kommunal,Göteborg,90710178,39,"54,9","74,4","87,2","206,5",32,"45,1","56,3","81,3","187,3",2013
Göteborg,Gathenhielmsskolan,Kommunal,Göteborg,22061272,..,..,.,.,..,..,..,..,..,..,2013
Göteborg,Glöstorpsskolan 7-9,Kommunal,Göteborg,85656343,51,"58,6","78,4",~100,"218,6",36,"41,4","72,2","83,3","198,8",2013
Göteborg,Guldhedsskolan 7-9,Kommunal,Göteborg,98423378,45,"58,4","71,1","84,4","218,2",32,"41,6","59,4","78,1","169,3",2013
Göteborg,Gårdstensskolan 4-9,Kommunal,Göteborg,55886598,25,"40,3",..,..,"152,8",37,"59,7","29,7","56,8","181,9",2013
Göteborg,Herrgårdsskolan,Kommunal,Göteborg,54775782,15,"55,6","80,0",~100,"229,8",12,"44,4",..,~100,"181,3",2013
Göteborg,Hjällboskolan 6-9,Kommunal,Göteborg,63925456,41,"40,2","48,8","51,2","163,0",61,"59,8","29,5","47,5","147,3",2013
Göteborg,Hovåsskolan 7-9,Kommunal,Göteborg,32603156,56,"52,3","89,3",~100,"252,4",51,"47,7","72,5",~100,"211,1",2013
Göteborg,Jättestensskolan F-9,Kommunal,Göteborg,55124975,31,"60,8","45,2","61,3","175,3",20,"39,2",..,"55,0","174,6",2013
Göteborg,Kannebäcksskolan döva och hör,Kommunal,Göteborg,61201931,..,..,..,..,..,..,..,..,..,..,2013
Göteborg,Karl Johansskolan,Kommunal,Göteborg,61374247,17,"50,0","64,7",~100,"218,7",17,"50,0","76,5",~100,"220,9",2013
Göteborg,Klarebergsskolan 7-9,Kommunal,Göteborg,20429308,42,"51,2","88,1",~100,"220,7",40,"48,8","77,5","87,5","204,3",2013
Göteborg,Kärralundsskolan 7-9,Kommunal,Göteborg,77176658,32,"42,7","90,6",~100,"263,2",43,"57,3","90,7","100,0","247,7",2013
Göteborg,Kärraskolan 4-9,Kommunal,Göteborg,85930744,35,"50,7","62,9","74,3","204,6",34,"49,3","73,5","82,4","203,2",2013
Göteborg,Lindåsskolan 4-9,Kommunal,Göteborg,61845870,26,"55,3","73,1","80,8","214,8",21,"44,7","95,2","100,0","233,8",2013
Göteborg,Lövgärdesskolan 4-9,Kommunal,Göteborg,31928894,36,"56,3","38,9","61,1","155,4",28,"43,8",..,"60,7","159,7",2013
Göteborg,Nordhemsskolan,Kommunal,Göteborg,19560147,54,"48,6","85,2","88,9","231,5",57,"51,4","75,4",~100,"202,5",2013
Göteborg,Nordlyckeskolan,Kommunal,Göteborg,93002896,45,"44,1","91,1",~100,"249,8",57,"55,9","86,0",~100,"216,5",2013
Göteborg,Nya Lundenskolan,Kommunal,Göteborg,77193656,41,"58,6","73,2","82,9","217,0",29,"41,4","72,4","82,8","216,9",2013
Göteborg,Nya Påvelundsskolan 1,Kommunal,Göteborg,33511119,49,"54,4","98,0","100,0","251,6",41,"45,6","92,7","100,0","222,9",2013
Göteborg,Nya Påvelundsskolan 2,Kommunal,Göteborg,43441529,39,"43,3","82,1",~100,"240,4",51,"56,7","92,2",~100,"235,2",2013
Göteborg,Nygårdsskolan 4-9,Kommunal,Göteborg,65651613,28,"40,6","100,0","100,0","255,4",41,"59,4","92,7","100,0","235,4",2013
Göteborg,Nytorpsskolan 4-9,Kommunal,Göteborg,16396010,44,"57,9","43,2","50,0","170,5",32,"42,1","37,5","59,4","164,0",2013
Göteborg,Park-Kålltorpsskolan 7-9,Kommunal,Göteborg,89792955,45,"48,9","88,9",~100,"251,9",47,"51,1","87,2",~100,"224,5",2013
Göteborg,Rambergsskolan,Kommunal,Göteborg,42348410,24,"55,8","70,8","75,0","190,1",19,"44,2","63,2","63,2","204,2",2013
Göteborg,Resursskolan Linden,Kommunal,Göteborg,52459484,..,..,.,.,..,..,..,.,..,..,2013
Göteborg,Ryaskolan F-9,Kommunal,Göteborg,28890717,17,"40,5",..,..,"111,2",25,"59,5",..,"40,0","158,1",2013
Göteborg,Sandeklevsskolan 7-9,Kommunal,Göteborg,91683255,38,"51,4","31,6","47,4","176,4",36,"48,6","33,3","52,8","159,3",2013
Göteborg,Sannaskolan,Kommunal,Göteborg,71588377,23,"46,0","47,8","73,9","181,2",27,"54,0","63,0","70,4","174,8",2013
Göteborg,Sjumilaskolan F-9,Kommunal,Göteborg,25261308,21,"53,8",..,"61,9","182,4",18,"46,2",.,"61,1","133,3",2013
Göteborg,Skälltorpssk. Sv. Balettskolan,Kommunal,Göteborg,24937512,..,..,"75,0",~100,"227,5",..,..,..,..,..,2013
Göteborg,Skälltorpsskolan,Kommunal,Göteborg,21231498,51,"51,0","78,4","88,2","221,0",49,"49,0","69,4","85,7","202,0",2013
Göteborg,Styrsöskolan,Kommunal,Göteborg,81179515,18,"58,1","88,9",~100,"230,6",13,"41,9","76,9",~100,"226,0",2013
Göteborg,Toleredsskolan,Kommunal,Göteborg,98511483,48,"46,6","77,1","87,5","207,5",55,"53,4","41,8","65,5","162,0",2013
Göteborg,Torpaskolan 7-9,Kommunal,Göteborg,50118397,22,"55,0","72,7",~100,"227,6",18,"45,0","88,9",~100,"220,6",2013
Göteborg,Torslandaskolan 6-9,Kommunal,Göteborg,54282652,37,"44,6","78,4",~100,"211,9",46,"55,4","76,1",~100,"220,4",2013
Göteborg,Trulsegårdsskolan,Kommunal,Göteborg,84103533,59,"46,1","83,1","88,1","223,0",69,"53,9","69,6","82,6","180,0",2013
Göteborg,Tynneredsskolan,Kommunal,Göteborg,12026626,37,"39,8","64,9","83,8","225,8",56,"60,2","48,2","71,4","181,4",2013
Göteborg,Utmarksskolan,Kommunal,Göteborg,39000072,35,"50,0","54,3","68,6","200,2",35,"50,0","37,1","42,9","160,9",2013
Göteborg,Vättleskolan 4-9,Kommunal,Göteborg,27760036,25,"41,7",..,"52,0","161,7",35,"58,3","34,3","54,3","181,8",2013
Göteborg,Ånässkolan 4-6,Kommunal,Göteborg,18504905,..,..,.,..,..,..,..,..,..,..,2013
Göteborg,Önneredsskolan 2,Kommunal,Göteborg,26855170,47,"48,0","78,7",~100,"231,9",51,"52,0","62,7","90,2","206,0",2013
Göteborg,Assaredsskolan,Enskild,,25852980,14,"56,0","78,6",~100,"236,6",11,"44,0",..,..,"173,3",2013
Göteborg,Brandströmska skolan Nylöse,Enskild,,11295861,19,"44,2","52,6",~100,"210,1",24,"55,8",..,"62,5","186,4",2013
Göteborg,Böskolans friskola,Enskild,,83071620,14,"31,8","92,9","100,0","231,8",30,"68,2","90,0",~100,"235,6",2013
Göteborg,Centrina Lindholmen,Enskild,,79866556,40,"56,3","90,0",~100,"270,1",31,"43,7","74,2",~100,"223,8",2013
Göteborg,Drakbergsskolan,Enskild,,60526603,13,"56,5","76,9",~100,"247,3",10,"43,5",..,..,"208,0",2013
Göteborg,Ebba Petterssons Grundskola,Enskild,,88247874,52,"53,1","94,2",~100,"244,7",46,"46,9","93,5","100,0","218,8",2013
Göteborg,Fenestra Centrum,Enskild,,87139814,35,"53,0","74,3",~100,"225,3",31,"47,0","74,2",~100,"201,0",2013
Göteborg,Fenestra S:t Jörgen,Enskild,,27265374,21,"33,3","71,4","100,0","225,7",42,"66,7","69,0",~100,"212,6",2013
Göteborg,Franska skolan Göteborg,Enskild,,55860193,..,..,..,"100,0","236,3",..,..,..,..,..,2013
Göteborg,Freinetskolan Bild & Form,Enskild,,31872640,17,"58,6","82,4","100,0","255,9",12,"41,4","83,3","100,0","225,4",2013
Göteborg,Göteborgs Högre Samskola gr.,Enskild,,52538248,89,"49,7","96,6",~100,"264,7",90,"50,3","93,3",~100,"254,3",2013
Göteborg,Int Engelska Skolan i Göteborg,Enskild,,45124936,73,"67,6","68,5",~100,"230,0",35,"32,4","68,6",~100,"217,1",2013
Göteborg,ISGR/International section,Enskild,,30191226,27,"48,2",..,..,..,29,"51,8",..,..,..,2013
Göteborg,ISGR/Swedish-English,Enskild,,80498460,19,"36,5","68,4",~100,"228,6",33,"63,5","87,9","100,0","248,4",2013
Göteborg,Katolska skolan av Notre Dame,Enskild,,45045293,21,"44,7","81,0",~100,"224,9",26,"55,3","53,8","80,8","186,1",2013
Göteborg,Kristinaskolan,Enskild,,46512685,..,..,..,~100,"218,2",..,..,..,..,..,2013
Göteborg,Kunskapsskolan Krokslätt,Enskild,,83045482,25,"39,7","88,0",~100,"236,0",38,"60,3","78,9",~100,"221,2",2013
Göteborg,Magelungen Karlaskolan,Enskild,,97205555,..,..,.,..,..,..,..,..,..,..,2013
Göteborg,Montessoriskolan Casa,Enskild,,76938537,14,"48,3","100,0","100,0","269,6",15,"51,7","100,0","100,0","258,2",2013
Göteborg,Montessoriskolan Centrum,Enskild,,73995321,17,"63,0","76,5",~100,"222,5",10,"37,0",..,..,"216,5",2013
Göteborg,Montessoriskolan Skäret,Enskild,,25894254,13,"48,1","100,0","100,0","256,2",14,"51,9","100,0","100,0","216,4",2013
Göteborg,Rudolf Steinerskolan Göteborg,Enskild,,42817980,..,..,"66,7","100,0","253,3",..,..,..,..,..,2013
Göteborg,Römosseskolan,Enskild,,72408586,15,"55,6","80,0",~100,"248,5",12,"44,4",..,"100,0","244,0",2013
Göteborg,Sverigefinska skolan i Gbg,Enskild,,56289245,..,..,..,..,..,..,..,.,.,.,2013
Göteborg,The English School Gothenburg,Enskild,,66890810,19,"63,3","89,5","100,0","251,6",11,"36,7","90,9",~100,"238,4",2013
Göteborg,Vasaskolan,Enskild,,56168083,20,"46,5","95,0","100,0","250,6",23,"53,5","82,6","100,0","222,6",2013
Göteborg,Victoriaskolan,Enskild,,80678068,10,"47,6",..,..,"204,3",11,"52,4",..,"100,0","231,4",2013
Göteborg,Vittra Kronhusparken,Enskild,,67543412,23,"50,0","69,6",~100,"219,2",23,"50,0","65,2",~100,"197,5",2013
Göteborg,Waldorfskolan Grenkvist,Enskild,,36158006,..,..,..,..,..,..,..,..,..,..,2013
Götene,Fornängsskolan,Kommunal,Götene,34900938,39,"41,9","87,2","100,0","217,9",54,"58,1","74,1","85,2","190,6",2013
Götene,Västerbyskolan,Kommunal,Götene,78301783,26,"49,1","84,6",~100,"244,6",27,"50,9","70,4",~100,"189,1",2013
Habo,Hagabodaskolan 6-9,Kommunal,Habo,38553494,48,"42,1","87,5","87,5","204,1",66,"57,9","77,3","84,8","208,9",2013
Hagfors,Kyrkhedens skola 4-9,Kommunal,Hagfors,64460662,16,"44,4","68,8",~100,"185,0",20,"55,6","55,0",~100,"181,8",2013
Hagfors,Älvstrandens Bildn.Centrum 7-9,Kommunal,Hagfors,18315553,33,"49,3","90,9",~100,"233,9",34,"50,7","76,5","76,5","189,9",2013
Hallsberg,Folkasboskolan,Kommunal,Hallsberg,99707554,17,"39,5","82,4",~100,"241,3",26,"60,5","57,7","65,4","192,4",2013
Hallsberg,Transtenskolan,Kommunal,Hallsberg,63503591,62,"49,2","69,4","77,4","207,9",64,"50,8","54,7","67,2","172,5",2013
Hallstahammar,Lindboskolan,Kommunal,Hallstahammar,88403889,53,"52,0","71,7","81,1","226,3",49,"48,0","67,3","71,4","191,3",2013
Hallstahammar,Tunboskolan,Kommunal,Hallstahammar,32758035,17,"54,8","76,5",~100,"201,9",14,"45,2","92,9","100,0","207,0",2013
Halmstad,Brunnsåkersskolan 1,Kommunal,Halmstad,71629462,64,"53,3","75,0","89,1","215,0",56,"46,7","76,8","91,1","206,2",2013
Halmstad,Brunnsåkersskolan 2,Kommunal,Halmstad,87737594,..,..,.,.,..,..,..,.,.,.,2013
Halmstad,Furulundsskolan 1,Kommunal,Halmstad,84189577,17,"50,0","82,4",~100,"216,2",17,"50,0","58,8",~100,"187,5",2013
Halmstad,Fyllingeskolan 1,Kommunal,Halmstad,65388353,17,"45,9","100,0","100,0","213,1",20,"54,1","100,0","100,0","236,8",2013
Halmstad,Förberedelseklass,Kommunal,Halmstad,32197343,..,..,.,.,.,..,..,.,.,.,2013
Halmstad,Getingeskolan 1,Kommunal,Halmstad,99829869,47,"55,3","95,7","100,0","230,9",38,"44,7","84,2","100,0","223,2",2013
Halmstad,Gullbrandstorpsskolan 1,Kommunal,Halmstad,74772092,21,"40,4","100,0","100,0","238,1",31,"59,6","100,0","100,0","220,5",2013
Halmstad,Hallägraskolan 1,Kommunal,Halmstad,18751410,28,"59,6","92,9",~100,"226,0",19,"40,4","73,7",~100,"215,0",2013
Halmstad,Hallägraskolan 2,Kommunal,Halmstad,67995611,24,"50,0","95,8","100,0","247,3",24,"50,0","95,8","100,0","218,2",2013
Halmstad,Stenstorpsskolan,Kommunal,Halmstad,52347444,23,"52,3","87,0",~100,"251,6",21,"47,7","81,0",~100,"216,1",2013
Halmstad,Trönningeskolan 1,Kommunal,Halmstad,86573921,25,"41,0","84,0",~100,"224,9",36,"59,0","88,9",~100,"217,4",2013
Halmstad,Vallåsskolan 1,Kommunal,Halmstad,19274764,26,"44,1","84,6",~100,"219,2",33,"55,9","78,8",~100,"192,5",2013
Halmstad,Östergårdsskolan 1,Kommunal,Halmstad,74243509,43,"57,3","74,4",~100,"210,2",32,"42,7","59,4","75,0","190,2",2013
Halmstad,Östergårdsskolan 2,Kommunal,Halmstad,24668709,19,"42,2","94,7",~100,"223,3",26,"57,8","84,6",~100,"199,3",2013
Halmstad,Östergårdsskolan 3,Kommunal,Halmstad,63902508,..,..,"100,0","100,0","257,2",..,..,..,..,..,2013
Halmstad,Österledskolan 1,Kommunal,Halmstad,92337813,37,"42,5","81,1","86,5","201,7",50,"57,5","70,0","80,0","195,1",2013
Halmstad,Eketånga Montessoriskola,Enskild,,28459364,12,"48,0","100,0","100,0","240,2",13,"52,0","92,3","100,0","226,3",2013
Halmstad,Vittra Halmstad,Enskild,,61582926,..,..,..,..,..,..,..,..,..,"186,9",2013
Halmstad,Wallbergsskolan,Enskild,,42422737,13,"56,5","100,0","100,0","237,1",10,"43,5",..,"100,0","214,0",2013
Hammarö,Hammarlundens skola 7-9,Kommunal,Hammarö,95243847,30,"48,4","100,0","100,0","252,1",32,"51,6","93,8",~100,"223,6",2013
Hammarö,Mörmoskolan 7-9,Kommunal,Hammarö,47480841,49,"57,6","83,7","89,8","214,6",36,"42,4","80,6",~100,"205,2",2013
Haninge,Brandbergsskolan,Kommunal,Haninge,73184968,56,"54,9","66,1","75,0","211,9",46,"45,1","56,5","69,6","194,3",2013
Haninge,Dalarö skola,Kommunal,Haninge,74610376,15,"53,6","86,7",~100,"205,2",13,"46,4","92,3","100,0","235,8",2013
Haninge,Haga Lyckebyskolan,Kommunal,Haninge,81680693,27,"48,2","88,9",~100,"220,2",29,"51,8","100,0","100,0","215,1",2013
Haninge,Ribbyskolan,Kommunal,Haninge,59497255,48,"44,4","77,1","83,3","214,6",60,"55,6","60,0","71,7","198,2",2013
Haninge,Söderbymalmsskolan,Kommunal,Haninge,10035236,73,"40,8","63,0","84,9","209,6",106,"59,2","67,9","88,7","192,8",2013
Haninge,Tungelsta skola,Kommunal,Haninge,38975788,43,"51,2","81,4",~100,"212,0",41,"48,8","75,6","85,4","189,8",2013
Haninge,Utö skola,Kommunal,Haninge,86577795,..,..,.,.,.,..,..,..,..,..,2013
Haninge,Vendelsömalmsskolan,Kommunal,Haninge,72266104,27,"34,6","70,4","77,8","194,2",51,"65,4","56,9","70,6","171,7",2013
Haninge,Funkis skola,Enskild,,14845171,..,..,.,.,.,..,..,.,..,..,2013
Haninge,Rudanskolan,Enskild,,17957898,58,"45,7","65,5","87,9","220,1",69,"54,3","85,5",~100,"210,9",2013
Haparanda,Gränsskolan,Kommunal,Haparanda,29991096,29,"50,0","72,4","79,3","197,5",29,"50,0","69,0","82,8","201,6",2013
Haparanda,Marielundsskolan,Kommunal,Haparanda,13768276,..,..,..,..,..,..,..,"100,0","100,0","232,7",2013
Haparanda,Språkskolan,Kommunal,Haparanda,98675845,17,"58,6","100,0","100,0","258,7",12,"41,4","100,0","100,0","222,5",2013
Heby,Heby skola 7-9,Kommunal,Heby,36374693,44,"47,8","77,3","84,1","223,4",48,"52,2","72,9","87,5","191,5",2013
Heby,Östervåla skola 7-9,Kommunal,Heby,88091927,28,"44,4","85,7",~100,"225,6",35,"55,6","57,1","77,1","172,7",2013
Hedemora,Jonsboskolan 7-9,Kommunal,Hedemora,74123583,..,..,"100,0","100,0","231,1",..,..,..,..,..,2013
Hedemora,Vasaskolan,Kommunal,Hedemora,42687238,55,"44,7","78,2",~100,"205,1",68,"55,3","70,6","82,4","188,1",2013
Hedemora,Annaskolan,Enskild,,95227669,..,..,..,..,..,..,..,..,..,..,2013
Helsingborg,Dalhemsskolan,Kommunal,Helsingborg,86764194,18,"62,1","66,7","72,2","209,3",11,"37,9",..,..,"157,5",2013
Helsingborg,Elinebergsskolan,Kommunal,Helsingborg,41811292,36,"35,0","80,6",~100,"236,7",67,"65,0","76,1","86,6","196,0",2013
Helsingborg,Gantofta skola,Kommunal,Helsingborg,28424574,26,"66,7","73,1",~100,"211,3",13,"33,3","84,6",~100,"205,4",2013
Helsingborg,Gläntanskolan,Kommunal,Helsingborg,67721487,..,..,..,..,..,..,..,..,..,"146,9",2013
Helsingborg,Holstagårdsskolan,Kommunal,Helsingborg,28754789,14,"35,9","100,0","100,0","285,0",25,"64,1","100,0","100,0","253,6",2013
Helsingborg,Högastensskolan,Kommunal,Helsingborg,13175575,39,"58,2","69,2","76,9","200,7",28,"41,8","75,0",~100,"213,5",2013
Helsingborg,International school of Hbg/Gr,Kommunal,Helsingborg,47717980,16,"42,1","87,5",~100,"284,7",22,"57,9","68,2",~100,"244,3",2013
Helsingborg,Laröds skola,Kommunal,Helsingborg,87251726,15,"50,0","80,0",~100,"243,2",15,"50,0","80,0",~100,"227,5",2013
Helsingborg,Magnus Stenbocksskolan,Kommunal,Helsingborg,23608621,31,"59,6","90,3",~100,"261,4",21,"40,4","66,7",~100,"197,7",2013
Helsingborg,Maria Parkskolan,Kommunal,Helsingborg,42164778,26,"59,1","84,6",~100,"231,6",18,"40,9","77,8",~100,"193,1",2013
Helsingborg,Musikgrundskolan Synkopen,Kommunal,Helsingborg,55200547,..,..,..,..,..,..,..,"91,7","100,0","240,8",2013
Helsingborg,Påarps skola,Kommunal,Helsingborg,66351593,19,"26,8","52,6",~100,"206,3",52,"73,2","69,2",~100,"197,6",2013
Helsingborg,Rydebäcks skola,Kommunal,Helsingborg,40385157,12,"32,4","100,0","100,0","248,8",25,"67,6","84,0","100,0","231,2",2013
Helsingborg,Slottsvångsskolan,Kommunal,Helsingborg,63957271,13,"29,5",..,..,"105,2",31,"70,5","54,8","74,2","169,1",2013
Helsingborg,Svensgårdsskolan,Kommunal,Helsingborg,89693828,21,"60,0","85,7",~100,"230,2",14,"40,0",..,~100,"207,3",2013
Helsingborg,Västra Berga skola,Kommunal,Helsingborg,28060171,21,"47,7","71,4",~100,"219,5",23,"52,3","69,6",~100,"203,6",2013
Helsingborg,Västra Ramlösa skola,Kommunal,Helsingborg,49010566,17,"54,8","94,1","100,0","249,0",14,"45,2","71,4",~100,"205,9",2013
Helsingborg,Wieselgrensskolan,Kommunal,Helsingborg,51014228,72,"63,2","80,6","83,3","214,3",42,"36,8","83,3",~100,"202,7",2013
Helsingborg,Ättekullaskolan,Kommunal,Helsingborg,64728140,..,..,..,..,..,..,..,..,..,..,2013
Helsingborg,Corpore Byskola,Enskild,,19676761,..,..,.,.,.,..,..,..,..,..,2013
Helsingborg,Kubikskolan,Enskild,,82943624,21,"38,9","57,1","61,9","209,9",33,"61,1","72,7","84,8","228,9",2013
Helsingborg,Kunskapsskolan Helsingborg,Enskild,,48798589,59,"61,5","93,2",~100,"246,7",37,"38,5","83,8",~100,"215,4",2013
Helsingborg,Pauliskolan,Enskild,,50194424,..,..,.,.,..,..,..,..,..,..,2013
Helsingborg,"PeterSvenskolan, Helsingborg 1",Enskild,,16688128,42,"62,7","95,2","100,0","239,6",25,"37,3","96,0","100,0","211,8",2013
Helsingborg,PeterSvenskolan Helsingborg 2,Enskild,,49050798,34,"53,1","91,2",~100,"233,0",30,"46,9","80,0",~100,"196,3",2013
Helsingborg,Sally Bauerskolans Högstadium,Enskild,,53515359,17,"43,6","94,1",~100,"235,7",22,"56,4","86,4",~100,"205,8",2013
Helsingborg,Vittra Adolfsberg,Enskild,,71069736,..,..,"80,0",~100,"214,8",..,..,..,..,..,2013
Helsingborg,Vittra Landborgen,Enskild,,90080902,26,"50,0","73,1",~100,"220,0",26,"50,0","92,3",~100,"211,6",2013
Helsingborg,Västra Alléskolan,Enskild,,57590681,..,..,..,..,..,..,..,"85,7","100,0","226,6",2013
Herrljunga,Altorpskolan,Kommunal,Herrljunga,24142437,48,"46,2","83,3",~100,"222,1",56,"53,8","75,0","87,5","199,6",2013
Hjo,Guldkroksskolan 7-9,Kommunal,Hjo,81342093,49,"55,7","83,7",~100,"214,5",39,"44,3","87,2",~100,"195,3",2013
Hofors,Petreskolan,Kommunal,Hofors,25716177,51,"45,1","76,5","82,4","208,1",62,"54,9","80,6","83,9","200,5",2013
Huddinge,Annerstaskolan,Kommunal,Huddinge,79012683,38,"37,3","57,9","65,8","199,2",64,"62,7","68,8","78,1","190,4",2013
Huddinge,Balingsnässkolan,Kommunal,Huddinge,13654969,33,"66,0","93,9",~100,"240,1",17,"34,0","58,8",~100,"199,7",2013
