skolverket_skolnamn,school_unit,skolverket_kommunnamn,skolverket_kommun,huvudman,skolverket_huvudman_namn,skolverket_huvudman_kod,skolverket_helttj_larare_o_adm_tcv17,skolverket_helttj_adm_tcv17,skolverket_helttj_larare_tcv17,skolverket_helttj_andel_kvi_tcv17,skolverket_helttj_andel_ped_tcv17,skolverket_helttj_andel_specped_tcv17,skolverket_elever_per_helttj_tcv17,skolverket_helttj_syv_tcv17,skolverket_elever_per_syvhelttj_tcv17,skolverket_helttj_andel_tillsv_tcv17,year
Vasaskolan,54965510,Gävle,2180,2120002338,Gävle,Kommunal,"70,3","1,0","69,3","51,3","89,9","1,4","14,7","2,0","510,5","97,5",2018
Yrkesgymnasiet Gävle,90267145,Gävle,2180,5566139290,Thorengruppen AB,Enskild,"12,3","1,0","11,3","27,6","58,2",.,"14,7",.,.,"67,1",2018
Angeredsgymnasiet 1,72998905,Göteborg,1480,2120001355,Göteborg,Kommunal,"17,8",.,"17,8","77,5","97,2",.,"13,0",.,.,"88,8",2018
Angeredsgymnasiet 2,84835666,Göteborg,1480,2120001355,Göteborg,Kommunal,"11,0",.,"11,0","45,5","100,0",.,"20,2",.,.,"100,0",2018
Angeredsgymnasiet 3,24685151,Göteborg,1480,2120001355,Göteborg,Kommunal,"27,5","1,0","26,5","72,8","81,1",.,"10,7",.,.,"83,4",2018
Angeredsgymnasiet 4,25872338,Göteborg,1480,2120001355,Göteborg,Kommunal,"18,7","1,0","17,7","66,2","75,2","4,5","5,8",.,.,"74,6",2018
Angeredsgymnasiet 5,54164490,Göteborg,1480,2120001355,Göteborg,Kommunal,"18,9","1,0","17,9","53,1","97,2",.,"10,0",.,.,"94,4",2018
Aniaragymnasiet,69481650,Göteborg,1480,5566666789,AF Affärseffekt Framtidsskola AB,Enskild,"19,3","1,0","18,3","47,1","60,3","9,9","16,2","0,2","1 475,0","100,0",2018
Aspero Idrottsgymn. Göteborg,20319353,Göteborg,1480,5566363973,Aspero Friskolor AB,Enskild,"13,9","0,9","13,0","36,2","71,2",.,"19,4","0,1","2 520,0","74,2",2018
Bernadottegymnasiet,92194545,Göteborg,1480,2120001355,Göteborg,Kommunal,"11,5","0,9","10,7","39,3","83,1","11,2","23,2",.,.,"83,1",2018
Bräckegymnasiet 1,88153340,Göteborg,1480,2120001355,Göteborg,Kommunal,"16,4",.,"16,4","24,4","78,0","12,2","13,0",.,.,"72,0",2018
Bräckegymnasiet 2,94353434,Göteborg,1480,2120001355,Göteborg,Kommunal,"23,4",.,"23,4","28,2","70,1","8,5","8,3",.,.,"74,4",2018
Bräckegymnasiet 4,84978846,Göteborg,1480,2120001355,Göteborg,Kommunal,"17,6","1,0","16,6","45,8","94,0","18,1","11,1","0,8","245,3","94,0",2018
Bräckegymnasiet 5,11179442,Göteborg,1480,2120001355,Göteborg,Kommunal,"1,0","1,0",.,.,.,.,.,.,.,.,2018
Burgårdens Gymnasium 1,59396229,Göteborg,1480,2120001355,Göteborg,Kommunal,"30,0","1,0","29,0","66,2","93,8","2,8","10,8",.,.,"93,8",2018
Burgårdens Gymnasium 2,95165649,Göteborg,1480,2120001355,Göteborg,Kommunal,"26,1","1,0","25,1","81,3","88,0","4,0","11,5",.,.,"78,9",2018
Burgårdens Gymnasium 3,64740897,Göteborg,1480,2120001355,Göteborg,Kommunal,"26,5","1,0","25,5","64,3","85,8","11,8","7,5",.,.,"96,1",2018
Burgårdens Gymnasium 4,78979604,Göteborg,1480,2120001355,Göteborg,Kommunal,"25,8","1,0","24,8","68,4","84,5","12,1","7,7",.,.,"100,0",2018
Burgårdens Gymnasium 5,69626109,Göteborg,1480,2120001355,Göteborg,Kommunal,"31,8","1,0","30,8","73,3","82,9","4,9","11,8",.,.,"97,4",2018
Center för språkintroduktion Lindholmen 1,53432700,Göteborg,1480,2120001355,Göteborg,Kommunal,"19,1","1,0","18,1","86,1","100,0","11,1","9,3",.,.,"100,0",2018
Center för Språkintroduktion Lindholmen 2,22601648,Göteborg,1480,2120001355,Göteborg,Kommunal,"18,9","1,0","17,9","77,7","94,4","13,4","6,8",.,.,"100,0",2018
Cybergymnasiet Göteborg,85068812,Göteborg,1480,5565693297,Cybergymnasiet Göteborg AB,Enskild,"16,5","0,0","16,5","50,5","84,8","3,0","15,6",.,.,"78,4",2018
Donnergymnasiet,78397312,Göteborg,1480,5565408381,Donnergymnasiet AB,Enskild,"37,7","1,0","36,7","50,2","98,1","4,9","15,5","0,1","8 114,3","97,3",2018
Drottning Blankas Gymnasieskola Göteborg,36444853,Göteborg,1480,5565668794,Drottning Blankas Gymnasieskola AB,Enskild,"20,3",.,"20,3","65,7","78,3",.,"19,6",.,.,"99,0",2018
Ester Mosessons gymnasium 1,15414001,Göteborg,1480,2120001355,Göteborg,Kommunal,"19,7","0,7","19,0","76,3","100,0","10,5","12,3",.,.,"100,0",2018
Ester Mosessons gymnasium 2,38311488,Göteborg,1480,2120001355,Göteborg,Kommunal,"21,1","1,0","20,1","53,3","95,0","5,0","7,7",.,.,"100,0",2018
Framtidsgymnasiet Göteborg,16819383,Göteborg,1480,5564781606,Framtidsgymnasiet i Göteborg Aktiebolag,Enskild,"25,0","1,0","24,0","35,4","41,7","4,2","15,7",.,.,"85,4",2018
GTI:s gymnasieskola,89837629,Göteborg,1480,5562358993,Göteborgs Tekniska Institut Aktiebolag,Enskild,"23,3","0,8","22,5","60,7","75,5","0,0","17,2","0,2","1 930,0","51,8",2018
Gymnasieakademin,12994441,Göteborg,1480,5567265979,IEAB International Education AB,Enskild,"15,6","0,8","14,8","76,4","64,2",.,"21,3",.,.,"76,4",2018
Göteborgregionens tekniska gy,53660780,Göteborg,1480,5565706768,Göteborgs Tekniska College Aktiebolag,Enskild,"39,3","0,4","38,9","30,9","59,1",.,"12,2","0,1","4 730,0","94,9",2018
Göteborgs Högre Samskola gy.,88774402,Göteborg,1480,8572059197,Stiftelsen Göteborgs Högre Samskola,Enskild,"37,7",.,"37,7","53,6","96,1","1,1","14,8",.,.,"98,1",2018
Hermods Gymnasium Göteborg,75141151,Göteborg,1480,5565286696,Hermods Gymnasium AB,Enskild,"18,7","1,0","17,7","36,7","90,1",.,"17,5","0,3","1 033,3","77,7",2018
Hvitfeldtska gymnasiet 1,61701709,Göteborg,1480,2120001355,Göteborg,Kommunal,"19,4","1,0","18,4","54,6","94,6","10,9","21,0",.,.,"100,0",2018
Hvitfeldtska gymnasiet 2,61469192,Göteborg,1480,2120001355,Göteborg,Kommunal,"29,0","1,0","28,0","50,9","95,5","9,8","8,4",.,.,"95,5",2018
Hvitfeldtska gymnasiet 3,84306392,Göteborg,1480,2120001355,Göteborg,Kommunal,"27,4","1,0","26,4","58,9","100,0",.,"17,5",.,.,"99,4",2018
Hvitfeldtska gymnasiet 4,28627819,Göteborg,1480,2120001355,Göteborg,Kommunal,"30,5",.,"30,5","45,8","100,0","3,3","14,2",.,.,"93,4",2018
Hvitfeldtska gymnasiet 5,30086854,Göteborg,1480,2120001355,Göteborg,Kommunal,"26,5","1,0","25,5","63,0","75,1",.,"13,8","0,1","7 040,0","96,7",2018
IHGR-gymnasiet,26627862,Göteborg,1480,2120001355,Göteborg,Kommunal,"29,3","1,0","28,3","64,9","53,6","3,5","13,4","0,4","945,0","68,3",2018
Ingrid Segerstedts gymnasium,48847282,Göteborg,1480,8572088824,Stiftelsen Ingrid Segerstedts Gymnasium,Enskild,"20,9","1,0","19,9","56,4","100,0","5,0","18,0",.,.,"92,4",2018
International IT College of Sweden Gothenburg,72517762,Göteborg,1480,5563114445,Edinit AB,Enskild,"11,7","1,0","10,7","47,7","94,4",.,"12,5",.,.,"100,0",2018
JENSEN Gymnasium Göteborg,38684438,Göteborg,1480,5566358759,Jensen Education College AB,Enskild,"24,3","1,0","23,3","52,4","65,0",.,"19,0","0,3","1 480,0","65,9",2018
Katrinelundsgymnasiet 1,31251822,Göteborg,1480,2120001355,Göteborg,Kommunal,"16,7","1,0","15,7","58,8","93,6","5,1","18,9","0,4","740,0","96,8",2018
Katrinelundsgymnasiet 2,90099336,Göteborg,1480,2120001355,Göteborg,Kommunal,"7,4","1,0","6,4","48,5","74,8","4,7","1,3","0,2","53,3","100,0",2018
Katrinelundsgymnasiet 3,96590873,Göteborg,1480,2120001355,Göteborg,Kommunal,"28,4","1,0","27,4","72,6","92,7","7,3","14,1","0,2","1 935,0","89,5",2018
Katrinelundsgymnasiet 4,35647481,Göteborg,1480,2120001355,Göteborg,Kommunal,"21,1","1,0","20,1","54,1","97,5","6,2","13,7","0,5","550,0","100,0",2018
Katrinelundsgymnasiet 5,39549479,Göteborg,1480,2120001355,Göteborg,Kommunal,"20,0","1,0","19,0","66,1","85,2","5,3","19,8","0,3","1 504,0","90,5",2018
Kitas Ekonomi,73147554,Göteborg,1480,5567097117,Kitas utbildning AB,Enskild,"14,9","0,5","14,4","46,7","91,3",.,"18,0","0,2","1 726,7","91,3",2018
Kitas Frisörgymnasium,65752105,Göteborg,1480,5567385330,Kimuo frisörutbildning AB,Enskild,"2,8","0,1","2,7","97,1","59,6",.,"13,2","0,2","240,0","59,6",2018
Kitas Gymnasium,69983740,Göteborg,1480,5567097117,Kitas utbildning AB,Enskild,"19,1","0,3","18,8","42,7","84,4",.,"17,8","0,2","2 226,7","95,1",2018
Kitas Natur,66491596,Göteborg,1480,5567097117,Kitas utbildning AB,Enskild,"14,7","0,3","14,4","27,0","91,0",.,"19,9","0,2","1 913,3","95,8",2018
KLARA Teoretiska Gymnasium Göteborg,40690520,Göteborg,1480,5565583282,Mikael Elias Gymnasium AB,Enskild,"32,6","1,0","31,6","56,0","88,0",.,"18,7",.,.,"93,7",2018
Kunskapsgymnasiet Göteborg,12052268,Göteborg,1480,5565661815,Kunskapsskolan i Sverige Aktiebolag,Enskild,"27,4","1,0","26,4","45,1","93,2","3,0","13,4","0,2","1 765,0","90,9",2018
L M Engströms gymnasium,71597051,Göteborg,1480,8572003666,Peter Isaac Béens Utbildningsstiftelse,Enskild,"29,7","0,9","28,9","54,3","94,0","1,7","19,7",.,.,"99,5",2018
LBS Ljud & Bildskolan Göteborg,53231578,Göteborg,1480,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"23,4","1,0","22,4","41,2","58,8","0,9","19,7","0,3","1 470,0","82,1",2018
Lindholmens tekn gymnasium 1,11274830,Göteborg,1480,2120001355,Göteborg,Kommunal,"20,0","1,0","19,0","15,8","84,2",.,"13,4","0,3","850,0","84,5",2018
Lindholmens tekn gymnasium 2,51321260,Göteborg,1480,2120001355,Göteborg,Kommunal,"26,2","1,0","25,2","27,2","72,7","7,9","10,5","0,3","880,0","81,2",2018
Lindholmens tekn gymnasium 3,96279444,Göteborg,1480,2120001355,Göteborg,Kommunal,"22,5","1,0","21,5","21,5","84,1","3,7","15,5","0,3","1 113,3","84,6",2018
Magelungens Gymnasium Göteborg,27268498,Göteborg,1480,5564891447,Magelungen Utveckling AB,Enskild,"8,8","1,0","7,8","61,5","87,2",.,"7,8",.,.,"100,0",2018
Motorbranschens Tekniska gymn.,61880907,Göteborg,1480,2120001355,Göteborg,Kommunal,"23,5",.,"23,5","25,5","59,0",.,"12,4",.,.,"63,2",2018
NTI Gymnasiet Johanneberg,79094701,Göteborg,1480,5565970471,IT Gymnasiet Sverige AB,Enskild,"28,9","1,0","27,9","36,4","87,1",.,"17,1","0,4","1 192,5","79,9",2018
NTI Gymnasiet Kronhus,35006050,Göteborg,1480,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"24,8","1,0","23,8","50,0","68,5","4,2","19,3","0,3","1 533,3","69,7",2018
NTI Mediegymnasiet,97382366,Göteborg,1480,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"24,8","1,0","23,8","39,8","76,8","5,1","18,7",.,.,"80,2",2018
Peabskolan Göteborg,88886610,Göteborg,1480,5564427432,Peabskolan AB,Enskild,"14,6","1,0","13,6","61,3","77,5","7,4","13,1",.,.,"84,9",2018
Plusgymnasiet Göteborg,10638939,Göteborg,1480,5565789129,Plusgymnasiet AB,Enskild,"17,0","1,7","15,3","60,9","78,4",.,"15,8","0,2","1 613,3","79,8",2018
Polhemsgymnasiet 1,21505555,Göteborg,1480,2120001355,Göteborg,Kommunal,"21,5","1,0","20,5","55,3","93,4",.,"17,8",.,.,"95,1",2018
Polhemsgymnasiet 2,34336190,Göteborg,1480,2120001355,Göteborg,Kommunal,"19,5","1,0","18,5","57,6","100,0",.,"20,4",.,.,"94,6",2018
Polhemsgymnasiet 3,21052710,Göteborg,1480,2120001355,Göteborg,Kommunal,"19,4","1,0","18,4","57,6","94,6",.,"21,0",.,.,"100,0",2018
Praktiska Göteborg,88556189,Göteborg,1480,5562575786,Praktiska Sverige AB,Enskild,"17,6","1,0","16,6","29,1","45,9",.,"13,9","0,2","1 155,0","71,5",2018
Realgymnasiet Göteborg,35236491,Göteborg,1480,5565715892,Lärande i Sverige AB,Enskild,"17,2","1,0","16,2","41,4","73,5",.,"14,8","2,8","85,4","93,8",2018
Rytmus Göteborg,69739484,Göteborg,1480,5564648979,Rytmus AB,Enskild,"26,2","1,0","25,2","45,9","100,0","3,2","10,6","0,3","1 064,0","93,6",2018
Schillerska gymnasiet 1,92887917,Göteborg,1480,2120001355,Göteborg,Kommunal,"21,1",.,"21,1","63,4","97,6",.,"13,9",.,.,"96,0",2018
Schillerska gymnasiet 2,88834120,Göteborg,1480,2120001355,Göteborg,Kommunal,"20,3",.,"20,3","75,3","95,1","9,9","16,7",.,.,"95,5",2018
Schillerska gymnasiet 3,36748805,Göteborg,1480,2120001355,Göteborg,Kommunal,"11,3","0,8","10,5","81,0","95,2","23,8","12,6",.,.,"85,7",2018
Schillerska gymnasiet 4,70066748,Göteborg,1480,2120001355,Göteborg,Kommunal,"19,2","1,0","18,2","77,3","100,0","5,5","15,0",.,.,"97,3",2018
Sigrid Rudebecks gymnasium,19207279,Göteborg,1480,5563571248,Aktiebolaget Sigrid Rudebecks Skola,Enskild,"28,7","1,0","27,7","46,6","89,2","3,6","17,0",.,.,"89,9",2018
Sjölins Gymnasium Göteborg,53640774,Göteborg,1480,5563758399,Sjölins Gymnasium AB,Enskild,"25,0","1,0","24,0","54,0","85,6",.,"18,6","0,4","1 115,0","85,0",2018
SKF Tekniska Gymnasium,58502307,Göteborg,1480,5562408301,Skf Sverige Aktiebolag,Enskild,"12,3","0,7","11,6","44,6","58,9","0,9","7,9","0,0","9 100,0","99,1",2018
Thoren Innovation School Göteborg,97177328,Göteborg,1480,5568902653,Thoren Innovation School AB,Enskild,"14,9","1,0","13,9","30,2","58,7",.,"21,2","0,2","1 470,0","45,6",2018
Västsvenska Gymnasiet,34831349,Göteborg,1480,5562035906,Idrottens Skola i Göteborg AB,Enskild,"10,7","1,0","9,7","24,7","53,6",.,"20,0",.,.,"55,7",2018
Yrkesgymnasiet Göteborg,63511898,Göteborg,1480,5566139290,Thorengruppen AB,Enskild,"22,2","1,0","21,2","61,3","60,4","4,7","15,1","0,2","1 600,0","27,4",2018
Älvstrandsgymn. komvux,64550468,Hagfors,1783,2120001884,Hagfors,Kommunal,"7,8","0,5","7,4","61,2","77,6","2,7","10,7","0,3","316,0","71,4",2018
Älvstrandsgymnasiet,72127035,Hagfors,1783,2120001884,Hagfors,Kommunal,"34,4","1,0","33,4","50,2","62,8","3,0","10,2","0,8","454,7","73,6",2018
Alléskolan 1,70969714,Hallsberg,1861,2220001180,Hallsberg,Kommunal,"33,2","1,0","32,2","24,6","75,0","1,6","7,5","1,0","241,0","76,2",2018
Alléskolan 2,85003442,Hallsberg,1861,2220001180,Hallsberg,Kommunal,"15,1","0,5","14,6","76,2","80,5","2,8","9,2","0,8","161,4","79,5",2018
Alléskolan 3,22752398,Hallsberg,1861,2220001180,Hallsberg,Kommunal,"35,0","1,0","34,0","14,3","66,8","0,6","8,3","0,5","562,0","78,2",2018
Alléskolan 4,68734112,Hallsberg,1861,2220001180,Hallsberg,Kommunal,"19,2","1,0","18,2","48,9","98,6","2,7","7,7","0,5","282,0","97,4",2018
Alléskolan 5,71922787,Hallsberg,1861,2220001180,Hallsberg,Kommunal,"16,9","1,0","15,9","55,1","86,6","2,5","11,5","0,6","305,0","86,9",2018
Alléskolan 6,31843016,Hallsberg,1861,2220001180,Hallsberg,Kommunal,"30,3","1,0","29,3","44,3","74,0","1,7","6,8","0,6","333,3","73,8",2018
Alléskolan 7,74148070,Hallsberg,1861,2220001180,Hallsberg,Kommunal,"18,4","1,0","17,4","44,3","84,2","1,7","8,5","0,5","296,0","92,7",2018
Alléskolan 8,24357034,Hallsberg,1861,2220001180,Hallsberg,Kommunal,"1,3","1,0","0,3","100,0","100,0","100,0","460,0","0,4","345,0","100,0",2018
Ridsportsgymnasiet,50696507,Hallstahammar,1961,5566940408,Ridskolan Strömsholm RS AB,Enskild,"7,7",.,"7,7","65,0","91,3",.,"11,0","0,1","850,0","100,0",2018
Aspero Idrottsgymn. Halmstad,92507006,Halmstad,1380,5566363973,Aspero Friskolor AB,Enskild,"18,2","1,0","17,2","44,2","68,3","5,8","16,2","0,1","2 790,0","68,3",2018
Drottning Blankas Gymnasieskola Halmstad,44653962,Halmstad,1380,5565668794,Drottning Blankas Gymnasieskola AB,Enskild,"16,3","1,0","15,3","68,2","44,9",.,"12,9","0,2","985,0","79,3",2018
Kattegattgymnasiet 1,20100577,Halmstad,1380,2120001215,Halmstad,Kommunal,"22,0","1,0","21,0","78,5","93,3","18,1","12,5","4,2","62,4","93,3",2018
Kattegattgymnasiet 2,81993306,Halmstad,1380,2120001215,Halmstad,Kommunal,"33,6","1,0","32,6","44,7","82,6",.,"10,9",.,.,"88,2",2018
Kattegattgymnasiet 3,19051089,Halmstad,1380,2120001215,Halmstad,Kommunal,"34,6","1,0","33,6","62,1","98,8",.,"11,2",.,.,"95,8",2018
Kattegattgymnasiet 4,29097621,Halmstad,1380,2120001215,Halmstad,Kommunal,"26,5","1,0","25,5","22,2","72,5",.,"10,7",.,.,"72,5",2018
Kattegattgymnasiet 5,61195886,Halmstad,1380,2120001215,Halmstad,Kommunal,"20,0","1,0","19,0","10,5","65,3",.,"5,6",.,.,"70,5",2018
LBS Ljud & Bildskolan Halmstad,47264019,Halmstad,1380,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"11,3","1,0","10,3","29,1","77,7",.,"16,9",.,.,"80,6",2018
Praktiska Halmstad,87764775,Halmstad,1380,5562575786,Praktiska Sverige AB,Enskild,"19,4","1,0","18,4","54,3","51,1",.,"12,3","0,2","1 130,0","62,0",2018
Sannarpsgymnasiet 1,35670336,Halmstad,1380,2120001215,Halmstad,Kommunal,"1,0",.,"1,0","100,0",.,.,.,.,.,"100,0",2018
Sannarpsgymnasiet 2,50198492,Halmstad,1380,2120001215,Halmstad,Kommunal,"25,1","1,0","24,1","50,8","91,9","3,3","14,1","0,6","584,5","85,5",2018
Sannarpsgymnasiet 3,48438396,Halmstad,1380,2120001215,Halmstad,Kommunal,"20,3","1,0","19,3","74,8","97,3","4,9","14,4","0,7","386,1","89,0",2018
Sannarpsgymnasiet 4,98052678,Halmstad,1380,2120001215,Halmstad,Kommunal,"25,5","1,0","24,5","52,0","96,5","4,9","13,0","0,6","496,9","88,5",2018
Sannarpsgymnasiet 5,95993832,Halmstad,1380,2120001215,Halmstad,Kommunal,"16,7","1,0","15,7","88,4","93,6","16,3","6,3","2,0","48,5","85,3",2018
Sturegymnasiet 1,20099064,Halmstad,1380,2120001215,Halmstad,Kommunal,"27,8","1,0","26,8","72,7","95,2",.,"10,0",.,.,"95,3",2018
Sturegymnasiet 2,44341171,Halmstad,1380,2120001215,Halmstad,Kommunal,"24,3","1,0","23,3","69,9","100,0","12,9","8,1","2,0","94,5","82,8",2018
Sturegymnasiet 3,77130356,Halmstad,1380,2120001215,Halmstad,Kommunal,"16,0","1,0","15,0","38,7","94,7","20,0","6,7",.,.,"100,0",2018
Sturegymnasiet 4,32671805,Halmstad,1380,2120001215,Halmstad,Kommunal,"17,9","1,0","16,9","75,9","94,1","5,9","10,4",.,.,"73,8",2018
Fredrika Bremergymnasiet,16313848,Haninge,0136,2120000084,Haninge,Kommunal,"146,2","1,0","145,2","42,3","73,9","2,1","13,8","4,0","501,5","82,7",2018
Riksäpplet,79606767,Haninge,0136,2120000084,Haninge,Kommunal,"32,2","0,8","31,4","65,8","88,7","1,6","14,2","1,1","405,5","90,6",2018
Tornedalsskolan,11294673,Haparanda,2583,2120002775,Haparanda,Kommunal,"29,8","0,8","29,0","45,8","78,3","3,5","10,4","1,2","250,8","94,0",2018
CLL/Gymnasieutbildningen,86212202,Heby,0331,2120002049,Heby,Kommunal,"2,6","0,3","2,4","71,3","100,0","31,2","9,7","0,5","47,9","71,3",2018
Martin Koch-gymnasiet,86327236,Hedemora,2083,2120002254,Hedemora,Kommunal,"41,6","1,0","40,6","43,9","69,0","2,0","9,2","1,9","196,3","74,4",2018
Campeon Frigymnasium,41745951,Helsingborg,1283,5566264056,Campeon Frigymnasium AB,Enskild,"8,5","0,5","8,0","60,0","89,4",.,"26,6","0,1","2 130,0","87,5",2018
Cultura Gymnasium,83137205,Helsingborg,1283,5567127237,Cultura Utbildning AB,Enskild,"10,2","1,0","9,2","54,9","95,7",.,"18,0","0,8","221,3","93,5",2018
Drottning Blankas Gymnasieskola Helsingborg Prästgatan,66335258,Helsingborg,1283,5565668794,Drottning Blankas Gymnasieskola AB,Enskild,"15,8","1,0","14,8","67,4","75,6","5,1","18,7","0,2","1 380,0","91,5",2018
Drottning Blankas Gymnasieskola Helsingborg S:a Kyrkogatan,28398531,Helsingborg,1283,5569828451,Hermods Design & Construction College AB,Enskild,"15,0","1,0","14,0","41,2","69,5","7,2","18,3",.,.,"75,3",2018
Filbornaskolan,54172830,Helsingborg,1283,2120001157,Helsingborg,Kommunal,"48,7","1,0","47,7","56,4","82,9","4,2","12,4","1,0","589,0","93,7",2018
G.O. Kompetens Transportgymnasium,86310217,Helsingborg,1283,5566412549,G.O. Kompetens Transportgymnasium AB,Enskild,"12,7","0,9","11,8","8,5","39,8",.,"12,5","0,2","735,0","91,5",2018
Helsingborgs Lärlingsgymnasium,77352223,Helsingborg,1283,2120001157,Helsingborg,Kommunal,"16,2","0,2","16,0","69,7","75,0","6,3","12,9","0,5","414,0","100,0",2018
Helsingborgs Ridgymnasium,83085136,Helsingborg,1283,5565974671,Humeq Education AB,Enskild,"11,9","0,8","11,1","67,7","43,8",.,"12,8","0,2","710,0","98,2",2018
Helsingborgs Sportgymnasium,75458014,Helsingborg,1283,5591204101,Helsingborgs Sportgymnasium AB,Enskild,"8,0","1,0","7,0","32,6","72,4","1,9","14,4","0,1","1 010,0","81,6",2018
Impius gymnasium,65136104,Helsingborg,1283,5565523858,Impius Utvecklings AB,Enskild,"21,4","1,0","20,4","53,6","55,0","4,9","6,0","0,3","492,0","80,8",2018
International school of Hbg/Gy,61826221,Helsingborg,1283,2120001157,Helsingborg,Kommunal,"17,0","0,6","16,4","55,5","39,0",.,"7,9","0,4","302,3","86,5",2018
JENSEN Gymnasium Helsingborg,56330385,Helsingborg,1283,5566358759,Jensen Education College AB,Enskild,"13,7","1,0","12,7","58,9","60,1","1,6","16,0","0,2","1 010,0","91,7",2018
Johannes Hedberggymnasiet,20228162,Helsingborg,1283,8450003481,Folkuniversitetet Stiftelsen Kurs- Verksamheten Vid Lunds Universitet,Enskild,"23,6","1,0","22,6","70,6","85,4",.,"13,5","0,4","765,0","100,0",2018
LBS Ljud & Bildskolan Helsingborg,68240485,Helsingborg,1283,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"15,9","1,0","14,9","40,1","79,8",.,"18,7","0,6","463,3","60,6",2018
Mega Musik gymnasium,95046058,Helsingborg,1283,5565956553,Mega Musik Gymnasieskola AB,Enskild,"14,5","0,9","13,6","16,2","70,5",.,"8,6",.,.,"91,1",2018
Nicolaiskolan,44392995,Helsingborg,1283,2120001157,Helsingborg,Kommunal,"42,1","1,0","41,1","61,5","82,1",.,"13,4","1,6","343,1","95,5",2018
NTI Gymnasiet Helsingborg,79033948,Helsingborg,1283,5565970471,IT Gymnasiet Sverige AB,Enskild,"25,0","0,9","24,1","36,5","68,6","1,0","16,2","0,3","1 300,0","83,6",2018
Olympiaskolan,53462953,Helsingborg,1283,2120001157,Helsingborg,Kommunal,"38,4","1,0","37,4","64,1","98,8","2,1","16,4","1,6","381,9","97,6",2018
Praktiska Helsingborg,69241230,Helsingborg,1283,5562575786,Praktiska Sverige AB,Enskild,"13,1","0,5","12,6","31,9","50,2",.,"9,5","0,2","595,0","94,4",2018
ProCivitas Privata Gymnasium Helsingborg,60730660,Helsingborg,1283,5566157102,ProCivitas Privata Gymnasium AB,Enskild,"22,9","1,0","21,9","24,9","88,6",.,"24,2","0,3","2 116,0","87,7",2018
Realgymnasiet Helsingborg,85544331,Helsingborg,1283,5565715892,Lärande i Sverige AB,Enskild,"9,3","1,0","8,3","49,4","62,7","2,4","12,9","0,2","535,0","72,3",2018
Rönnowska skolan,80327946,Helsingborg,1283,2120001157,Helsingborg,Kommunal,"81,9","0,8","81,1","36,8","75,4","4,4","10,3","2,5","334,8","88,0",2018
Thoren Business School Helsingborg,82592568,Helsingborg,1283,5566139290,Thorengruppen AB,Enskild,"21,3","1,0","20,3","62,7","63,0","1,0","23,5","1,0","476,0","66,9",2018
Thoren Innovation School Helsingborg,30359269,Helsingborg,1283,5568902653,Thoren Innovation School AB,Enskild,"4,1","1,0","3,1","67,7","61,3",.,"21,3",.,.,"40,3",2018
Tycho Braheskolan,78875918,Helsingborg,1283,2120001157,Helsingborg,Kommunal,"41,8","1,0","40,8","64,6","79,1","2,5","13,6","1,0","553,0","92,1",2018
Victum Gymnasium,78023197,Helsingborg,1283,5564889482,Victum Gymnasium Aktiebolag,Enskild,"13,4","0,8","12,6","58,6","59,0",.,"15,4",.,.,"97,2",2018
Kunskapskällan,86385479,Herrljunga,1466,2120001520,Herrljunga,Kommunal,"27,0","1,0","26,0","38,5","75,8","2,9","9,3","0,5","486,0","88,1",2018
Individuella programmet,53494028,Hjo,1497,2120001728,Hjo,Kommunal,"3,2","0,3","3,0","29,1","100,0",.,"7,1","0,3","84,0","94,3",2018
"Björkhagsskolan, gymnasium",40991561,Hofors,2104,2120002296,Hofors,Kommunal,"7,3","0,5","6,8","76,5","91,8","26,9","5,0","0,2","188,9","73,7",2018
Huddingegymnasiet,49862313,Huddinge,0126,2120000068,Huddinge,Kommunal,"38,6","1,0","37,6","61,9","90,3",.,"15,1","1,0","566,0","89,1",2018
NTI Gymnasiet Södertörn,99838438,Huddinge,0126,5565970471,IT Gymnasiet Sverige AB,Enskild,"20,0","1,0","19,0","22,0","57,2","3,2","14,3",.,.,"82,8",2018
Sjödalsgymnasiet,42859669,Huddinge,0126,2120000068,Huddinge,Kommunal,"74,9","1,0","73,9","52,8","86,9","1,4","13,4","2,8","353,4","90,7",2018
Sågbäcksgymnasiet,70923626,Huddinge,0126,2120000068,Huddinge,Kommunal,"58,3","1,0","57,3","50,8","83,6","3,5","11,0","2,0","322,6","84,1",2018
Yrkesgymnasiet Huddinge,92905347,Huddinge,0126,5566139290,Thorengruppen AB,Enskild,"14,8","1,0","13,8","28,9","38,6",.,"17,3","0,1","2 390,0","36,1",2018
