skolverket_kommunnamn,skolverket_skolnamn,huvudman,skolverket_huvudman_namn,school_unit,skolverket_antal_fli_tcv140,skolverket_andel_fli_tcv140,skolverket_and_uppn_alla_amnen_fli_tcv140,skolverket_and_behorig_fli_tcv140,skolverket_gmv_fli_tcv140,skolverket_antal_poj_tcv140,skolverket_andel_poj_tcv140,skolverket_and_uppn_alla_amnen_poj_tcv140,skolverket_and_behorig_poj_tcv140,skolverket_gmv_poj_tcv140,year
Skara,Friskolan Metis,Enskild,Lärocentrum i Skara Ek. För.,46013569,..,..,..,~100,"213,5",..,..,..,..,..,2014
Skara,Djäkneskolan,Kommunal,Skara,25963247,58,"74,4","79,3","82,8","223,0",20,"25,6","75,0",~100,"208,5",2014
Skara,Teglaskolan,Kommunal,Skara,35308702,33,"38,8","84,8",~100,"213,3",52,"61,2","82,7","82,7","203,9",2014
Skellefteå,Björnåkersskolan,Kommunal,Skellefteå,61150314,24,"49,0","100,0","100,0","253,9",25,"51,0","60,0","80,0","186,0",2014
Skellefteå,Bolidenskolan 1-9,Kommunal,Skellefteå,51881643,13,"39,4",..,..,"158,8",20,"60,6","75,0",~100,"175,0",2014
Skellefteå,Brännanskolan,Kommunal,Skellefteå,16211359,47,"52,2","95,7",~100,"241,2",43,"47,8","97,7",~100,"216,1",2014
Skellefteå,Bureskolan 6-9,Kommunal,Skellefteå,62125265,26,"47,3","80,8",~100,"212,6",29,"52,7","65,5",~100,"200,5",2014
Skellefteå,Byskeskolan 6-9,Kommunal,Skellefteå,97534677,27,"46,6","100,0","100,0","228,7",31,"53,4","71,0","80,6","189,9",2014
Skellefteå,Furuskolan,Kommunal,Skellefteå,62717625,..,..,..,..,"209,1",..,..,..,..,..,2014
Skellefteå,Kanalskolan,Kommunal,Skellefteå,94485755,26,"49,1","69,2","76,9","194,4",27,"50,9","85,2",~100,"203,5",2014
Skellefteå,Kågeskolan 6-9,Kommunal,Skellefteå,66412077,34,"48,6","76,5","85,3","208,8",36,"51,4","80,6",~100,"206,1",2014
Skellefteå,Lövångersskolan,Kommunal,Skellefteå,87194036,10,"43,5",..,..,"207,3",13,"56,5",..,..,"160,0",2014
Skellefteå,Norrhammarskolan 6-9,Kommunal,Skellefteå,40166272,39,"35,5","89,7",~100,"224,5",71,"64,5","91,5","93,0","217,9",2014
Skellefteå,Sörböleskolan Öst,Kommunal,Skellefteå,83796196,48,"45,3","79,2","87,5","198,9",58,"54,7","53,4","65,5","161,2",2014
Skellefteå,Ursviksskolan 6-9,Kommunal,Skellefteå,37579892,35,"51,5","85,7",~100,"219,1",33,"48,5","63,6","78,8","180,1",2014
Skellefteå,Örjansskolan 6-9,Kommunal,Skellefteå,99512173,17,"48,6","76,5",~100,"232,3",18,"51,4","72,2",~100,"198,5",2014
Skellefteå,Björkskolan,Enskild,Skellefteå Kristna Skolförening,65417636,..,..,"85,7",~100,"223,6",..,..,..,..,..,2014
Skinnskatteberg,Klockarbergsskolan,Kommunal,Skinnskatteberg,62958817,14,"56,0","92,9",~100,"240,7",11,"44,0",..,..,"208,6",2014
Skurup,Alléskolan,Kommunal,Skurup,60217642,15,"60,0","100,0","100,0","257,5",10,"40,0",..,..,"185,0",2014
Skurup,Fotbollsakademin,Kommunal,Skurup,74292006,10,"34,5",..,"100,0","239,8",19,"65,5","89,5",~100,"212,9",2014
Skurup,Mackleanskolan,Kommunal,Skurup,21999433,55,"52,9","85,5","89,1","229,9",49,"47,1","57,1","85,7","193,3",2014
Skövde,Mia skola,Enskild,Mia Skola AB,94502924,..,..,.,..,..,..,..,.,..,..,2014
Skövde,Eriksdalskolan 483,Kommunal,Skövde,97361837,26,"41,9","80,8",~100,"213,5",36,"58,1","77,8",~100,"194,1",2014
Skövde,Helenaskolan 475,Kommunal,Skövde,54790414,75,"44,9","89,3","93,3","230,4",92,"55,1","75,0","89,1","200,7",2014
Skövde,Rydskolan 459,Kommunal,Skövde,79244614,35,"52,2","54,3","80,0","204,8",32,"47,8","50,0","68,8","161,0",2014
Skövde,Stöpenskolan,Kommunal,Skövde,89477299,59,"50,9","78,0","86,4","223,6",57,"49,1","73,7","84,2","196,3",2014
Skövde,Vasaskolan 477,Kommunal,Skövde,96989994,43,"61,4","83,7",~100,"227,2",27,"38,6","100,0","100,0","225,6",2014
Skövde,Vasaskolan 478,Kommunal,Skövde,77296118,32,"50,0","84,4",~100,"230,9",32,"50,0","75,0",~100,"189,8",2014
Smedjebacken,Bergaskolan,Kommunal,Smedjebacken,81136807,33,"50,0","66,7","81,8","189,4",33,"50,0","60,6","84,8","180,9",2014
Smedjebacken,Kyrkskolan,Kommunal,Smedjebacken,68814096,..,..,..,..,..,..,..,..,..,"172,9",2014
Sollefteå,Junsele skola,Kommunal,Sollefteå,49748045,..,..,..,..,..,..,..,..,~100,"182,5",2014
Sollefteå,Ramsele skola,Kommunal,Sollefteå,20197159,..,..,..,..,..,..,..,..,..,..,2014
Sollefteå,Vallaskolan 4-9,Kommunal,Sollefteå,74074564,66,"45,8","80,3","84,8","206,7",78,"54,2","64,1","79,5","192,6",2014
Sollentuna,Mikaelskolan,Enskild,Föreningen Mikaelskolan,85777315,..,..,..,..,..,..,..,"100,0","100,0","257,5",2014
Sollentuna,Norrvikens skola,Enskild,Norrviken Utbildning AB,47462120,36,"53,7","91,7",~100,"245,5",31,"46,3","83,9",~100,"218,3",2014
Sollentuna,"Djupdalsskolan, RH-enhet",Kommunal,Sollentuna,91730309,..,..,..,..,..,..,..,.,.,..,2014
Sollentuna,Edsbergsskolan,Kommunal,Sollentuna,38076081,60,"56,1","90,0",~100,"243,0",47,"43,9","91,5",~100,"239,9",2014
Sollentuna,Edsbergsskolans Förberedelsekl,Kommunal,Sollentuna,85230659,..,..,.,.,..,..,..,.,.,..,2014
Sollentuna,Förberedelseklasser,Kommunal,Sollentuna,91113722,..,..,.,.,..,..,..,.,.,..,2014
Sollentuna,Gärdesskolan,Kommunal,Sollentuna,77585025,25,"41,7","100,0","100,0","270,8",35,"58,3","97,1",~100,"231,1",2014
Sollentuna,Helenelundsskolan,Kommunal,Sollentuna,15572902,57,"47,9","98,2","100,0","266,4",62,"52,1","96,8",~100,"245,3",2014
Sollentuna,Häggviksskolan,Kommunal,Sollentuna,96594250,16,"53,3","87,5",~100,"231,9",14,"46,7","85,7",~100,"236,1",2014
Sollentuna,Häggviksskolan LSI,Kommunal,Sollentuna,68505032,..,..,.,.,.,..,..,..,..,..,2014
Sollentuna,Runbacka skolor/Fenix,Kommunal,Sollentuna,43236825,..,..,.,..,..,..,..,.,.,.,2014
Sollentuna,Runbacka skolor/Runan,Kommunal,Sollentuna,62737044,23,"46,0","100,0","100,0","253,4",27,"54,0","88,9",~100,"221,1",2014
Sollentuna,Sofielundsskolan,Kommunal,Sollentuna,68288321,38,"67,9","71,1",~100,"226,0",18,"32,1","66,7",~100,"199,4",2014
Sollentuna,Sollentuna internat. school,Kommunal,Sollentuna,27740655,16,"42,1","68,8",~100,"224,5",22,"57,9","86,4",~100,"246,6",2014
Sollentuna,Sollentuna musikklasser,Kommunal,Sollentuna,21871265,44,"69,8","97,7","100,0","268,4",19,"30,2","100,0","100,0","267,5",2014
Sollentuna,Tal- o språkcentrum/Brageskola,Kommunal,Sollentuna,12092203,..,..,.,.,..,..,..,..,..,..,2014
Sollentuna,Utbildning Rotebro/Gillboskola,Kommunal,Sollentuna,59955409,32,"46,4","84,4",~100,"239,1",37,"53,6","89,2",~100,"234,5",2014
Sollentuna,"Utbildning Silverdal, gr",Kommunal,Sollentuna,67346137,15,"39,5","93,3","100,0","278,2",23,"60,5","91,3","100,0","265,7",2014
Sollentuna,"Utbildning Silverdal, gr asp",Kommunal,Sollentuna,76880740,..,..,.,.,..,..,..,..,..,..,2014
Sollentuna,Vibyskolan,Enskild,Vibyskolan Ek. För.,15547680,12,"41,4","100,0","100,0","267,9",17,"58,6","100,0","100,0","242,2",2014
Sollentuna,Vittra Sollentuna,Enskild,Vittraskolorna AB,58102266,22,"62,9","95,5",~100,"255,5",13,"37,1","92,3","100,0","256,3",2014
Solna,"Ingridskolan, grundskola",Enskild,Ingridskolan AB,53259263,..,..,..,..,..,..,..,..,..,..,2014
Solna,MBC Skolan Solna,Enskild,Magelungen Utveckling AB,48791751,..,..,.,..,..,..,..,.,..,..,2014
Solna,Alfaskolan,Enskild,Pysslingen Förskolor och Skolor AB,27323097,12,"44,4","100,0","100,0","273,3",15,"55,6","100,0","100,0","273,2",2014
Solna,Bagartorpsskolan 4-9,Kommunal,Solna,39508236,24,"58,5","83,3",~100,"231,4",17,"41,5","76,5",~100,"225,9",2014
Solna,Bergshamraskolan,Kommunal,Solna,43133926,12,"42,9","83,3","100,0","253,5",16,"57,1","75,0",~100,"210,6",2014
Solna,Råsundaskolan 6-9,Kommunal,Solna,10775896,48,"46,2","95,8",~100,"239,3",56,"53,8","98,2","100,0","232,8",2014
Solna,Skytteholmsskolan 4-9,Kommunal,Solna,75017455,13,"28,3",..,~100,"211,2",33,"71,7","81,8","84,8","218,6",2014
Solna,Tallbackaskolan,Kommunal,Solna,73581523,37,"50,0","62,2","86,5","217,6",37,"50,0","56,8",~100,"206,1",2014
Solna,Ängkärrskolan i Solna,Enskild,Stiftelsen Nya Ängkärrsskolan,98515782,12,"44,4",..,..,"162,7",15,"55,6","73,3",~100,"169,2",2014
Solna,Svedenskolan Bergshamra,Enskild,Utvecklingspedagogik Sverige AB,89893224,..,..,..,..,..,..,..,..,..,..,2014
Solna,Vittra Frösunda,Enskild,Vittraskolorna AB,48760074,22,"51,2","90,9",~100,"259,3",21,"48,8","95,2","100,0","269,9",2014
Sorsele,Vindelälvsskolan 7-9,Kommunal,Sorsele,94589976,15,"44,1","80,0",~100,"198,7",19,"55,9",..,..,"113,7",2014
Sotenäs,Sotenässkolan,Kommunal,Sotenäs,78294346,45,"47,9","88,9",~100,"222,7",49,"52,1","91,8",~100,"210,1",2014
Staffanstorp,Skånska Småstadens Kulturskola,Enskild,Skånska Småstadens Kulturskolas Ek. För.,85506411,..,..,..,~100,"207,3",..,..,..,..,..,2014
Staffanstorp,Baldersskolan,Kommunal,Staffanstorp,86546038,17,"42,5","82,4",~100,"204,3",23,"57,5","60,9","73,9","188,5",2014
Staffanstorp,Hagalidskolan,Kommunal,Staffanstorp,28784410,64,"53,8","73,4","82,8","216,3",55,"46,2","70,9","83,6","196,1",2014
Staffanstorp,Hjärupslundsskolan,Kommunal,Staffanstorp,46191968,39,"55,7","92,3",~100,"244,2",31,"44,3","83,9",~100,"230,5",2014
Stenungsund,Kristinedalskolan,Kommunal,Stenungsund,36819548,33,"47,8","97,0",~100,"244,7",36,"52,2","86,1",~100,"207,2",2014
Stenungsund,Stenungskolan,Kommunal,Stenungsund,30707344,50,"44,2","76,0","86,0","204,4",63,"55,8","79,4","92,1","197,7",2014
Stenungsund,Stora Högaskolan,Kommunal,Stenungsund,59097955,56,"56,6","80,4","89,3","217,5",43,"43,4","86,0",~100,"198,3",2014
Stenungsund,Stenungsunds Montessoriskola,Enskild,Stenungsunds Montessori Ek. För.,38786895,..,..,..,..,..,..,..,..,..,..,2014
Stockholm,Al-Azharskolan,Enskild,Al-Azhar Stiftelsen,90711097,27,"64,3","63,0","100,0","240,6",15,"35,7","66,7",~100,"220,7",2014
Stockholm,Alzahraa Idealiska akademi,Enskild,Al-Zahraa Idealiska Akademi AB,77656740,25,"54,3","56,0","80,0","214,2",21,"45,7","52,4",~100,"193,8",2014
Stockholm,Aspdammskolan,Enskild,Aspdammskolan AB,93301103,..,..,..,..,..,..,..,..,..,..,2014
Stockholm,Beta School,Enskild,Betaschool HB,16061350,..,..,..,..,..,..,..,..,..,..,2014
Stockholm,Bågenskolan,Enskild,Distans Strateg Sweden AB,35784391,..,..,.,..,..,..,..,..,..,..,2014
Stockholm,Drakenskolan,Enskild,Distans Strateg Sweden AB,76324672,..,..,..,..,..,..,..,.,..,..,2014
Stockholm,Mosebackeskolan,Enskild,Distans Strateg Sweden AB,34880783,..,..,.,.,.,..,..,.,.,..,2014
Stockholm,Elma School,Enskild,Elma School AB,11532790,..,..,"75,0",~100,"231,1",..,..,..,..,..,2014
Stockholm,Engelska Skolan Norr,Enskild,Engelska Skolan Norr AB,29725531,24,"48,0","83,3",~100,"270,8",26,"52,0","100,0","100,0","292,7",2014
Stockholm,"Enskilda gymnasiet, gr",Enskild,Enskilda Gymnasiet,92750123,35,"58,3","100,0","100,0","293,3",25,"41,7","100,0","100,0","281,2",2014
Stockholm,Estniska Skolan i Stockholm,Enskild,Estniska Skolan i Stockholm,34540901,..,..,..,~100,"245,5",..,..,..,..,..,2014
Stockholm,Studemaskolan,Enskild,Föreningen Aktiva Studier,91352227,..,..,..,..,..,..,..,..,..,..,2014
Stockholm,Carlssons skola,Enskild,Föreningen För Carlssons Skola,35547286,32,"51,6","96,9","100,0","286,4",30,"48,4","93,3","100,0","262,6",2014
Stockholm,Stefanskolan,Enskild,Föreningen Stefanskolan,53147557,..,..,.,.,..,..,..,..,..,..,2014
Stockholm,Engelska skolan på Kungsholmen,Enskild,Global Bridge i Sverige AB,66455663,..,..,..,..,..,..,..,..,..,..,2014
Stockholm,Alla Nationers Fria Skola,Enskild,Ideella Föreningen För Alla Nationers Fria Skola,82838118,..,..,..,..,..,..,..,..,..,..,2014
Stockholm,Sv Interkulturella grundskolan,Enskild,Interkulturell Utbildning i Stockholm AB,98705470,..,..,..,..,..,..,..,..,..,..,2014
Stockholm,Sthlms Int. Montessoriskola,Enskild,International Montessori School Sweden AB,45553352,17,"45,9","100,0","100,0","296,5",20,"54,1","100,0","100,0","283,5",2014
Stockholm,Raoul Wallenbergskolan Bromma,Enskild,International Swedish School AB,50848996,42,"35,0","88,1",~100,"252,7",78,"65,0","80,8","92,3","226,7",2014
Stockholm,Engelska Skolan i Bromma,Enskild,Internationella Engelska Skolan i Sverige AB,90732940,82,"52,9","89,0",~100,"278,6",73,"47,1","91,8","100,0","267,8",2014
Stockholm,Engelska Skolan i Enskede gr,Enskild,Internationella Engelska Skolan i Sverige AB,38935587,71,"45,8","97,2","100,0","257,6",84,"54,2","94,0",~100,"244,0",2014
Stockholm,Engelska skolan i Hässelby,Enskild,Internationella Engelska Skolan i Sverige AB,74482611,44,"48,4","88,6",~100,"269,9",47,"51,6","80,9",~100,"235,9",2014
Stockholm,JENSEN grundskola Vasastan Sthlm,Enskild,JENSEN education college AB,87377212,14,"45,2",..,~100,"218,2",17,"54,8","76,5","100,0","247,2",2014
Stockholm,Kunskapsskolan Enskede,Enskild,Kunskapsskolan i Sverige AB,16426165,65,"53,7","98,5",~100,"255,5",56,"46,3","92,9",~100,"240,4",2014
Stockholm,Kunskapsskolan Fruängen,Enskild,Kunskapsskolan i Sverige AB,63954028,45,"47,9","95,6",~100,"248,9",49,"52,1","93,9","100,0","237,0",2014
Stockholm,Kunskapsskolan Kista,Enskild,Kunskapsskolan i Sverige AB,98098631,21,"58,3","47,6","71,4","213,8",15,"41,7","73,3",~100,"211,8",2014
Stockholm,Kunskapsskolan Spånga,Enskild,Kunskapsskolan i Sverige AB,46796995,66,"54,1","83,3","90,9","247,0",56,"45,9","91,1",~100,"229,6",2014
Stockholm,Kunskapsskolan Tyresö,Enskild,Kunskapsskolan i Sverige AB,81266343,77,"62,6","98,7",~100,"268,7",46,"37,4","93,5",~100,"224,3",2014
Stockholm,Kunskapsskolans Resursskola,Enskild,Kunskapsskolan i Sverige AB,24671487,..,..,..,..,..,..,..,..,..,..,2014
Stockholm,"Lycée Francais Saint Louis, gr",Enskild,Lycée Francais Saint-Louis,40610606,36,"63,2",.,"52,8","205,0",21,"36,8",.,"57,1","199,5",2014
Stockholm,MBC skolan Södermalm,Enskild,Magelungen Utveckling AB,57034070,..,..,.,..,..,..,..,.,..,"76,8",2014
Stockholm,MBC skolan Älvsjö,Enskild,Magelungen Utveckling AB,38096510,..,..,.,.,..,..,..,..,..,..,2014
Stockholm,Kulturama gr. Hammarby Sjöstad,Enskild,Medborgarskolan Stockholmsregionen,23066257,57,"76,0","94,7",~100,"259,0",18,"24,0","55,6",~100,"217,8",2014
Stockholm,Grundskolan Metapontum,Enskild,Metapontum AB,90850620,..,..,"100,0","100,0","268,5",..,..,..,..,..,2014
Stockholm,Stockholm Internat. Academy,Enskild,Mubarak Utbildning & Service,11442396,..,..,..,..,"157,5",..,..,..,..,..,2014
Stockholm,Musikskolan Lilla Akademien,Enskild,Musikskolan Lilla Akademien AB,36066067,20,"66,7","80,0",~100,"262,3",10,"33,3","100,0","100,0","307,0",2014
Stockholm,Snitz Grundskola Odenplan,Enskild,PPS Power Planning System AB,57510246,..,..,..,..,..,..,..,..,..,"161,0",2014
Stockholm,Primaskolan Farsta,Enskild,Primaskolan i Sverige AB,26568390,..,..,..,..,"189,1",..,..,..,..,..,2014
Stockholm,Skolgrunden,Enskild,Skolgrunden AB,23414344,..,..,.,.,.,..,..,..,..,..,2014
Stockholm,Sofiaängens skola,Enskild,Sofiaängen AB,86086213,..,..,.,..,..,..,..,.,.,.,2014
Stockholm,Fredrikshovs slotts skola,Enskild,Stiftelsen Carpe Diem,64065082,16,"51,6","100,0","100,0","300,5",15,"48,4","100,0","100,0","277,5",2014
Stockholm,Europaskolan på Södermalm,Enskild,Stiftelsen Docendo Discimus,79969356,28,"58,3","89,3","100,0","257,2",20,"41,7","95,0","100,0","268,5",2014
Stockholm,"Ellen Keyskolan, gr",Enskild,Stiftelsen Ellen Keyskolan,16394249,..,..,"93,8","100,0","258,8",..,..,..,..,..,2014
Stockholm,Franska Skolan/Ecole francaise,Enskild,Stiftelsen Franska Skolan,42328518,41,"64,1","97,6","100,0","271,3",23,"35,9","100,0","100,0","278,6",2014
Stockholm,Stiftelsen Islamiska skolan,Enskild,Stiftelsen Islamiska Skolan,72684556,..,..,"91,7","100,0","251,9",..,..,..,..,..,2014
Stockholm,"Fryshusets grundskola, Sthlm",Enskild,Stiftelsen Kfum Söder Fryshuset,19657993,40,"51,3","85,0","100,0","240,4",38,"48,7","60,5",~100,"188,2",2014
Stockholm,"Kristofferskolan, gr",Enskild,Stiftelsen Kristofferskolan,98760751,31,"56,4","93,5",~100,"271,0",24,"43,6","79,2",~100,"235,3",2014
Stockholm,Maria Elementarskola,Enskild,Stiftelsen Maria Elementarskola,73893187,16,"61,5","93,8","100,0","275,9",10,"38,5","100,0","100,0","245,5",2014
Stockholm,Martinskolan Söders waldorfsk,Enskild,Stiftelsen Martinskolan Söders Waldorfskola,82854505,..,..,"94,4","100,0","236,0",..,..,..,..,..,2014
Stockholm,S:t Eriks Katolska Skola,Enskild,Stiftelsen s:t Eriks Katolska Skola,94943347,13,"56,5","84,6","100,0","252,1",10,"43,5",..,"100,0","222,3",2014
Stockholm,Abrahamsbergsskolan,Kommunal,Stockholm,44673074,29,"42,6","93,1",~100,"260,4",39,"57,4","92,3",~100,"240,9",2014
Stockholm,Adolf Fredriks musikklasser,Kommunal,Stockholm,99648792,115,"63,9","99,1",~100,"284,4",65,"36,1","100,0","100,0","271,4",2014
Stockholm,Akalla grundskola F-9,Kommunal,Stockholm,37796564,28,"50,0","75,0","75,0","214,3",28,"50,0","53,6","75,0","188,3",2014
Stockholm,Alviksskolan,Kommunal,Stockholm,72627865,44,"36,4","72,7","79,5","236,0",77,"63,6","81,8","84,4","216,0",2014
Stockholm,Aspuddens skola,Kommunal,Stockholm,72672270,48,"42,9","81,3",~100,"247,7",64,"57,1","82,8",~100,"207,0",2014
Stockholm,Bagarmossens skola,Kommunal,Stockholm,13679897,28,"54,9","78,6","82,1","239,2",23,"45,1","73,9",~100,"198,2",2014
Stockholm,Björkhagens skola,Kommunal,Stockholm,43088454,57,"59,4","89,5",~100,"249,9",39,"40,6","89,7",~100,"221,0",2014
Stockholm,Blommensbergsskolan,Kommunal,Stockholm,82140090,58,"52,7","82,8","91,4","240,5",52,"47,3","96,2",~100,"229,7",2014
Stockholm,Bredängsskolan,Kommunal,Stockholm,14121892,31,"49,2","54,8","74,2","199,9",32,"50,8",..,"53,1","157,0",2014
Stockholm,Bäckahagens skola,Kommunal,Stockholm,20683111,20,"40,8","65,0",~100,"232,5",29,"59,2","41,4","72,4","197,2",2014
Stockholm,Enbacksskolan,Kommunal,Stockholm,43632318,21,"58,3","61,9","76,2","207,5",15,"41,7","86,7","100,0","218,8",2014
Stockholm,Engelbrektsskolan,Kommunal,Stockholm,87521048,46,"45,5","76,1",~100,"235,5",55,"54,5","74,5",~100,"216,0",2014
Stockholm,Enskede skola,Kommunal,Stockholm,72248694,63,"52,9","85,7","90,5","235,2",56,"47,1","89,3",~100,"227,0",2014
Stockholm,Eriksdalsskolan,Kommunal,Stockholm,59249600,121,"63,4","70,2","81,8","222,8",70,"36,6","55,7","70,0","180,3",2014
Stockholm,Farsta grundskola,Kommunal,Stockholm,38758770,33,"41,3","45,5","69,7","189,3",47,"58,8","55,3","85,1","214,5",2014
Stockholm,Fruängens skola,Kommunal,Stockholm,19353396,22,"44,9","72,7","72,7","196,4",27,"55,1","63,0","77,8","176,7",2014
Stockholm,Grimstaskolan,Kommunal,Stockholm,51341279,17,"34,7",..,"64,7","194,4",32,"65,3","65,6","81,3","211,2",2014
Stockholm,Gubbängsskolan,Kommunal,Stockholm,93412255,41,"39,8","82,9",~100,"228,9",62,"60,2","72,6","87,1","198,8",2014
Stockholm,Gärdesskolan,Kommunal,Stockholm,41176931,59,"42,4","96,6","100,0","263,8",80,"57,6","88,8",~100,"248,6",2014
Stockholm,Hagsätraskolan,Kommunal,Stockholm,82110758,23,"41,1","47,8","56,5","181,1",33,"58,9","45,5","54,5","176,5",2014
Stockholm,Hammarbyskolan Södra,Kommunal,Stockholm,23618510,..,..,.,.,.,..,..,.,..,..,2014
Stockholm,Hjulsta skola,Kommunal,Stockholm,69266159,45,"46,4","31,1","53,3","164,1",52,"53,6","23,1","48,1","142,1",2014
Stockholm,Husbygårdsskolan F-9,Kommunal,Stockholm,42149666,25,"48,1","60,0","72,0","201,1",27,"51,9","51,9","74,1","195,5",2014
Stockholm,Hägerstensåsens skola,Kommunal,Stockholm,70329261,..,..,.,.,.,..,..,..,..,..,2014
Stockholm,Hässelby Villastads skola,Kommunal,Stockholm,86597125,44,"45,4","84,1",~100,"257,9",53,"54,6","84,9",~100,"226,3",2014
Stockholm,Hässelbygårdsskolan,Kommunal,Stockholm,87838841,36,"49,3","61,1","69,4","183,3",37,"50,7","40,5","56,8","184,6",2014
Stockholm,Högalidsskolan,Kommunal,Stockholm,24716970,20,"37,7","75,0",~100,"219,8",33,"62,3","93,9",~100,"244,3",2014
Stockholm,Höglandsskolan,Kommunal,Stockholm,36281817,16,"53,3","93,8",~100,"282,0",14,"46,7","100,0","100,0","273,9",2014
Stockholm,Hökarängsskolan,Kommunal,Stockholm,57184925,42,"53,2","66,7","83,3","217,0",37,"46,8","43,2","45,9","149,3",2014
Stockholm,International School of the Stockholm Region,Kommunal,Stockholm,26172429,11,"44,0",.,..,"214,8",14,"56,0",.,..,"196,8",2014
Stockholm,Johan Skytteskolan,Kommunal,Stockholm,97683561,59,"43,7","94,9",~100,"260,9",76,"56,3","84,2","90,8","226,3",2014
Stockholm,Katarina Norra skola,Kommunal,Stockholm,23617768,32,"47,8","96,9","100,0","251,0",35,"52,2","94,3","100,0","244,9",2014
Stockholm,Kungliga Svenska Balettskolan,Kommunal,Stockholm,63321041,..,..,..,..,..,..,..,..,..,..,2014
Stockholm,Kungsholmens grundskola,Kommunal,Stockholm,29410344,25,"53,2","80,0",~100,"234,2",22,"46,8","90,9",~100,"235,6",2014
Stockholm,Lillholmsskolan,Kommunal,Stockholm,46581319,36,"53,7","61,1","75,0","226,0",31,"46,3","74,2","77,4","211,5",2014
Stockholm,Mariaskolan,Kommunal,Stockholm,69895255,38,"44,2","84,2",~100,"241,8",48,"55,8","87,5",~100,"225,5",2014
Stockholm,Matteusskolan,Kommunal,Stockholm,16348406,35,"50,0","85,7",~100,"237,1",35,"50,0","97,1","100,0","249,1",2014
Stockholm,Mälarhöjdens skola,Kommunal,Stockholm,46165232,64,"52,9","92,2","100,0","262,3",57,"47,1","96,5",~100,"257,1",2014
Stockholm,Nya Elementar,Kommunal,Stockholm,83828066,61,"44,9","95,1",~100,"263,3",75,"55,1","86,7","93,3","234,6",2014
Stockholm,Nytorpsskolan/Österholm grund,Kommunal,Stockholm,34047582,..,..,..,..,..,..,..,.,..,..,2014
Stockholm,Rinkebyskolan,Kommunal,Stockholm,37416253,71,"50,0","29,6","53,5","155,1",71,"50,0","28,2","43,7","141,6",2014
Stockholm,Rågsvedsskolan,Kommunal,Stockholm,60382920,26,"43,3",..,..,"123,3",34,"56,7","29,4","29,4","125,3",2014
Stockholm,Rålambshovsskolan,Kommunal,Stockholm,61686233,65,"43,9","93,8",~100,"260,3",83,"56,1","98,8","100,0","239,3",2014
Stockholm,Rödabergsskolan,Kommunal,Stockholm,97686250,42,"53,8","88,1",~100,"265,5",36,"46,2","94,4",~100,"247,8",2014
Stockholm,Sjöstadsskolan,Kommunal,Stockholm,15331669,30,"52,6","86,7",~100,"249,2",27,"47,4","81,5","100,0","232,3",2014
Stockholm,Sjöängsskolan,Kommunal,Stockholm,13124830,42,"48,8","78,6","81,0","221,4",44,"51,2","77,3",~100,"195,5",2014
Stockholm,Skarpatorpsskolan 4-9,Kommunal,Stockholm,95801750,26,"48,1","73,1","80,8","208,4",28,"51,9","64,3",~100,"198,9",2014
Stockholm,Skarpnäcks skola,Kommunal,Stockholm,53075005,22,"40,7","77,3",~100,"224,2",32,"59,3","90,6",~100,"218,9",2014
Stockholm,Slättgårdsskolan,Kommunal,Stockholm,59468219,13,"38,2",..,..,"184,2",21,"61,8","66,7",~100,"204,3",2014
Stockholm,Smedshagsskolan,Kommunal,Stockholm,50060022,11,"50,0",..,..,"197,3",11,"50,0",..,..,..,2014
Stockholm,Sofia skola,Kommunal,Stockholm,45436515,57,"51,4","86,0","87,7","238,9",54,"48,6","74,1","83,3","215,1",2014
Stockholm,Solbergaskolan,Kommunal,Stockholm,34671128,..,..,.,.,..,..,..,.,.,..,2014
Stockholm,Spånga grundskola,Kommunal,Stockholm,17640364,70,"54,3","84,3","92,9","245,6",59,"45,7","76,3",~100,"219,0",2014
Stockholm,Sturebyskolan,Kommunal,Stockholm,91816093,53,"45,7","92,5",~100,"248,0",63,"54,3","88,9",~100,"226,7",2014
Stockholm,Sundbyskolan,Kommunal,Stockholm,44046131,20,"41,7","75,0","75,0","260,0",28,"58,3","60,7","67,9","202,5",2014
Stockholm,Sätraskolan,Kommunal,Stockholm,21724208,28,"51,9","57,1","67,9","189,2",26,"48,1","42,3","53,8","141,6",2014
Stockholm,Söderholmsskolan,Kommunal,Stockholm,18064456,27,"54,0","77,8","81,5","233,1",23,"46,0","69,6",~100,"198,7",2014
Stockholm,Södermalmsskolan,Kommunal,Stockholm,75614609,41,"46,6","82,9",~100,"240,4",47,"53,4","83,0",~100,"217,9",2014
