skolverket_kommunnamn,skolverket_skolnamn,school_unit,huvudman,skolverket_school_subject,skolverket_tot_m_betyg_tcv200,skolverket_fli_m_betyg_tcv200,skolverket_poj_m_betyg_tcv200,skolverket_tot_andel_ae_tcv200,skolverket_fli_andel_ae_tcv200,skolverket_poj_andel_ae_tcv200,skolverket_tot_gbp_tcv200,skolverket_fli_gbp_tcv200,skolverket_poj_gbp_tcv200,year
Ronneby,Karl-Oskarskolan i Ronneby,38449858,Enskild,Religionskunskap,60,26,34,"90,0",~100,"85,3","12,6","14,6","11,0",2014
Salem,Nytorpsskolan,36262199,Kommunal,Religionskunskap,24,12,12,~100,"100,0",~100,"13,8","16,0","11,5",2014
Salem,Skogsängsskolan,58385274,Kommunal,Religionskunskap,53,30,23,~100,~100,~100,"13,3","13,0","13,8",2014
Sandviken,Prosperitas utbildning,91119383,Enskild,Religionskunskap,14,..,..,~100,..,..,"12,5",..,..,2014
Simrishamn,Nils Holgerssonskolan,24445412,Enskild,Religionskunskap,26,..,..,"100,0","100,0",..,"16,1","17,1",..,2014
Sjöbo,Emanuelskolan,37998000,Kommunal,Religionskunskap,36,18,18,"100,0","100,0","100,0","15,6","16,1","15,1",2014
Sjöbo,"Färsinga lärcentrum, åk 4-9",17176734,Kommunal,Religionskunskap,69,39,30,"82,6",~100,"70,0","10,6","12,0","8,8",2014
Skara,Djäkneskolan,25963247,Kommunal,Religionskunskap,69,51,18,~100,~100,"100,0","14,2","14,5","13,6",2014
Skellefteå,Björnåkersskolan,61150314,Kommunal,Religionskunskap,49,24,25,"87,8",~100,"80,0","12,4","15,5","9,5",2014
Skellefteå,Bolidenskolan 1-9,51881643,Kommunal,Religionskunskap,28,..,..,~100,..,"100,0","12,2",..,"11,7",2014
Skellefteå,Brännanskolan,16211359,Kommunal,Religionskunskap,86,46,40,"93,0","100,0","85,0","12,4","14,0","10,6",2014
Skellefteå,Byskeskolan 6-9,97534677,Kommunal,Religionskunskap,53,27,26,~100,~100,~100,"14,7","15,3","14,0",2014
Skellefteå,Norrhammarskolan 6-9,40166272,Kommunal,Religionskunskap,104,37,67,"94,2",~100,~100,"12,7","12,8","12,6",2014
Skellefteå,Örjansskolan 6-9,99512173,Kommunal,Religionskunskap,28,11,17,~100,~100,~100,"12,1","12,3","12,1",2014
Skinnskatteberg,Klockarbergsskolan,62958817,Kommunal,Religionskunskap,25,14,11,~100,"100,0",~100,"14,6","15,7","13,2",2014
Skövde,Helenaskolan 475,54790414,Kommunal,Religionskunskap,157,71,86,"96,8",~100,~100,"12,2","13,8","10,9",2014
Skövde,Rydskolan 459,79244614,Kommunal,Religionskunskap,52,29,23,"88,5",~100,~100,"12,1","13,0","11,0",2014
Smedjebacken,Bergaskolan,81136807,Kommunal,Religionskunskap,54,26,28,"83,3",~100,"71,4","10,5","13,5","7,8",2014
Sollefteå,Vallaskolan 4-9,74074564,Kommunal,Religionskunskap,112,57,55,"87,5","91,2","83,6","10,8","11,4","10,1",2014
Sollentuna,Mikaelskolan,85777315,Enskild,Religionskunskap,13,..,..,~100,..,..,"12,3",..,..,2014
Sollentuna,Norrvikens skola,47462120,Enskild,Religionskunskap,64,34,30,~100,~100,~100,"14,4","16,0","12,6",2014
Sollentuna,Sollentuna musikklasser,21871265,Kommunal,Religionskunskap,63,44,19,~100,~100,"100,0","16,5","16,6","16,1",2014
Solna,Alfaskolan,27323097,Enskild,Religionskunskap,27,12,15,"100,0","100,0","100,0","17,6","17,7","17,5",2014
Solna,MBC Skolan Solna,48791751,Enskild,Religionskunskap,..,..,..,..,..,..,..,..,..,2014
Solna,Råsundaskolan 6-9,10775896,Kommunal,Religionskunskap,102,49,53,"100,0","100,0","100,0","13,7","14,1","13,4",2014
Sorsele,Vindelälvsskolan 7-9,94589976,Kommunal,Religionskunskap,19,..,..,~100,"100,0",..,"10,3","11,3",..,2014
Stenungsund,Kristinedalskolan,36819548,Kommunal,Religionskunskap,65,31,34,~100,"100,0",~100,"13,8","15,5","12,3",2014
Stenungsund,Stenungskolan,30707344,Kommunal,Religionskunskap,108,49,59,"81,5","83,7","79,7","10,5","11,4","9,7",2014
Stockholm,Al-Azharskolan,90711097,Enskild,Religionskunskap,41,28,13,"100,0","100,0","100,0","15,2","15,4","15,0",2014
Stockholm,Alviksskolan,72627865,Kommunal,Religionskunskap,106,39,67,~100,~100,~100,"13,1","14,4","12,4",2014
Stockholm,Aspdammskolan,93301103,Enskild,Religionskunskap,..,..,..,..,..,..,..,..,..,2014
Stockholm,Dialogskolan,92127007,Enskild,Religionskunskap,22,12,10,"100,0","100,0","100,0","13,3","14,2","12,3",2014
Stockholm,"Ellen Keyskolan, gr",16394249,Enskild,Religionskunskap,20,..,..,~100,~100,..,"13,1","13,8",..,2014
Stockholm,Franska Skolan/Ecole francaise,42328518,Enskild,Religionskunskap,63,40,23,"100,0","100,0","100,0","16,0","16,0","16,0",2014
Stockholm,Fruängens skola,19353396,Kommunal,Religionskunskap,41,18,23,~100,"100,0",~100,"14,0","15,3","13,0",2014
Stockholm,Hägerstensåsens skola,70329261,Kommunal,Religionskunskap,..,.,..,..,.,..,..,.,..,2014
Stockholm,Hökarängsskolan,57184925,Kommunal,Religionskunskap,58,36,22,"86,2",~100,~100,"11,5","12,8","9,4",2014
Stockholm,Johan Skytteskolan,97683561,Kommunal,Religionskunskap,122,54,68,"95,9",~100,~100,"13,4","14,6","12,4",2014
Stockholm,Kunskapsskolan Tyresö,81266343,Enskild,Religionskunskap,111,69,42,~100,"100,0",~100,"15,1","16,2","13,2",2014
Stockholm,Maria Elementarskola,73893187,Enskild,Religionskunskap,26,16,10,"100,0","100,0","100,0","17,4","18,1","16,3",2014
Stockholm,Martinskolan Söders waldorfsk,82854505,Enskild,Religionskunskap,15,..,..,"100,0",..,..,"17,2",..,..,2014
Stockholm,MBC skolan Älvsjö,38096510,Enskild,Religionskunskap,..,..,..,..,..,..,..,..,..,2014
Stockholm,Skarpatorpsskolan 4-9,95801750,Kommunal,Religionskunskap,49,24,25,~100,~100,~100,"13,4","14,3","12,5",2014
Stockholm,Sofiaängens skola,86086213,Enskild,Religionskunskap,..,..,.,..,..,.,..,..,.,2014
Stockholm,Solbergaskolan,34671128,Kommunal,Religionskunskap,..,..,..,..,..,.,..,..,..,2014
Stockholm,Spånga grundskola,17640364,Kommunal,Religionskunskap,118,66,52,"93,2",~100,~100,"13,0","14,2","11,4",2014
Stockholm,S:t Eriks Katolska Skola,94943347,Enskild,Religionskunskap,23,13,10,"100,0","100,0","100,0","13,6","14,6","12,3",2014
Stockholm,Stiftelsen Islamiska skolan,72684556,Enskild,Religionskunskap,18,..,..,"100,0","100,0",..,"17,2","16,9",..,2014
Stockholm,Sätraskolan,21724208,Kommunal,Religionskunskap,43,22,21,~100,~100,~100,"11,9","13,0","10,7",2014
Stockholm,Söderholmsskolan,18064456,Kommunal,Religionskunskap,48,27,21,~100,~100,"100,0","13,8","14,5","12,7",2014
Stockholm,Vasa Real,52863414,Kommunal,Religionskunskap,182,82,100,~100,"100,0",~100,"15,2","16,0","14,5",2014
Stockholm,Vasastans Montessoriskola,75656508,Enskild,Religionskunskap,12,..,..,"100,0",..,..,"14,0",..,..,2014
Stockholm,Vittra Sjöstaden,28778917,Enskild,Religionskunskap,24,14,10,"100,0","100,0","100,0","16,6","17,1","15,8",2014
Stockholm,Årstaskolan,48328583,Kommunal,Religionskunskap,44,22,22,"88,6","100,0","77,3","11,3","13,6","8,9",2014
Storfors,Vargbroskolan,24306424,Kommunal,Religionskunskap,42,20,22,"88,1",~100,~100,"11,4","12,6","10,2",2014
Strängnäs,Friskolan Asken,63423770,Enskild,Religionskunskap,53,20,33,~100,"100,0",~100,"13,4","15,1","12,4",2014
Strängnäs,Paulinska skolan,21086074,Kommunal,Religionskunskap,58,32,26,"81,0","78,1",~100,"9,1","9,0","9,2",2014
Strängnäs,Åkerskolan,74265915,Kommunal,Religionskunskap,38,15,23,~100,~100,~100,"10,7","11,3","10,3",2014
Strömsund,Frostviksskolan,76970830,Kommunal,Religionskunskap,..,..,..,..,..,..,..,..,..,2014
Sundsvall,Bergsåkers skola 2,68493050,Kommunal,Religionskunskap,77,41,36,"93,5",~100,~100,"12,0","13,7","10,1",2014
Sundsvall,Geijerskolan,55838201,Kommunal,Religionskunskap,..,.,..,..,.,..,..,.,..,2014
Sundsvall,Kristna skolan Oasen,38897013,Enskild,Religionskunskap,14,..,..,~100,..,..,"13,9",..,..,2014
Sundsvall,Mimerskolan,10023937,Enskild,Religionskunskap,57,32,25,"91,2",~100,~100,"11,5","11,5","11,5",2014
Sundsvall,Stöde skola 1,11181258,Kommunal,Religionskunskap,21,..,..,~100,..,~100,"11,9",..,"9,6",2014
Sundsvall,Vibackeskolan 2,64221308,Kommunal,Religionskunskap,67,30,37,"89,6",~100,~100,"11,2","11,1","11,3",2014
Svenljunga,"Mogaskolan, 7-9",35242545,Kommunal,Religionskunskap,96,45,51,"89,6",~100,"82,4","10,0","11,5","8,7",2014
Sävsjö,Sävsjö kristna skola,28504550,Enskild,Religionskunskap,..,..,..,..,..,..,..,..,..,2014
Södertälje,Kringlaskolan,74489639,Enskild,Religionskunskap,45,19,26,"88,9",~100,~100,"11,5","11,7","11,3",2014
Södertälje,Mariaskolan,31528772,Enskild,Religionskunskap,..,..,..,..,..,..,..,..,..,2014
Södertälje,Rosenborgskolan,11914814,Kommunal,Religionskunskap,106,57,49,"90,6","89,5",~100,"12,2","12,3","12,1",2014
Tierp,Aspenskolan,15416514,Kommunal,Religionskunskap,53,21,32,~100,"100,0",~100,"13,9","15,6","12,7",2014
Timrå,Ala skola,59092675,Kommunal,Religionskunskap,46,28,18,"84,8",~100,~100,"10,9","12,2","8,9",2014
Tingsryd,Idekulla skola,66342347,Enskild,Religionskunskap,17,..,..,"100,0",..,"100,0","13,8",..,"12,3",2014
Tranås,Ängarydsskolan,10155751,Kommunal,Religionskunskap,83,39,44,~100,~100,~100,"13,6","13,8","13,4",2014
Trelleborg,Kunskapsskolan Trelleborg,65892623,Enskild,Religionskunskap,55,35,20,"100,0","100,0","100,0","15,1","16,0","13,5",2014
Trelleborg,Liljeborgsskolan 7-9,42096980,Kommunal,Religionskunskap,..,.,..,..,.,..,..,.,..,2014
Trollhättan,Kronan 6-9,63750711,Kommunal,Religionskunskap,43,20,23,"79,1","70,0",~100,"9,9","8,8","11,0",2014
Trollhättan,"Nya Skolan, Trollhättan",11588924,Enskild,Religionskunskap,39,17,22,"100,0","100,0","100,0","12,9","13,2","12,7",2014
Trosa,Hedebyskolan,45500152,Kommunal,Religionskunskap,43,23,20,"81,4","78,3",~100,"9,5","10,0","9,0",2014
Tyresö,Kumla skola,37147254,Kommunal,Religionskunskap,116,51,65,~100,~100,~100,"14,3","16,0","13,0",2014
Tyresö,Nyboda skola,31281674,Kommunal,Religionskunskap,112,59,53,"94,6",~100,"90,6","12,7","14,2","11,1",2014
Täby,Engelska Skolan i Täby,12332278,Enskild,Religionskunskap,135,60,75,"94,1",~100,"90,7","14,3","15,4","13,5",2014
Täby,Nya Tidens Montessorisk. Täby,89424201,Enskild,Religionskunskap,18,..,..,"100,0","100,0",..,"15,1","15,8",..,2014
Täby,Näsbyparksskolan,96330648,Kommunal,Religionskunskap,44,17,27,~100,"100,0",~100,"14,7","16,3","13,7",2014
Täby,Vallatorpsskolan,57206066,Kommunal,Religionskunskap,76,35,41,~100,~100,~100,"11,1","11,0","11,2",2014
Uddevalla,"Fridaskolan, Uddevalla",27489448,Enskild,Religionskunskap,59,26,33,~100,"100,0",~100,"13,2","14,5","12,2",2014
Uddevalla,Ramnerödsskolan,83416307,Kommunal,Religionskunskap,106,62,44,"88,7","85,5",~100,"10,8","10,6","11,1",2014
Uddevalla,Stenbackeskolan,77005811,Enskild,Religionskunskap,..,..,..,..,..,..,..,..,..,2014
Uddevalla,Äsperödsskolan 7-9,45535775,Kommunal,Religionskunskap,63,31,32,"85,7",~100,"78,1","9,9","11,5","8,4",2014
Ulricehamn,Stenbocksskolan ST 3 + 4,53032398,Kommunal,Religionskunskap,64,33,31,"89,1",~100,"80,6","10,4","11,1","9,6",2014
Umeå,Grubbeskolan 1,21768043,Kommunal,Religionskunskap,94,47,47,"92,6","100,0","85,1","12,4","14,5","10,4",2014
Umeå,Hörnefors Centralskola 7-9,85438284,Kommunal,Religionskunskap,37,11,26,~100,"100,0",~100,"11,0","13,6","9,9",2014
Umeå,Storsjöskolan 2,10954341,Kommunal,Religionskunskap,45,22,23,"100,0","100,0","100,0","14,3","15,9","12,7",2014
Umeå,Tegs centralskola 1,96517991,Kommunal,Religionskunskap,64,29,35,~100,"100,0",~100,"13,4","15,2","11,9",2014
Umeå,Ålidhemsskolan 4-9,42752416,Kommunal,Religionskunskap,43,28,15,~100,"100,0",~100,"12,2","13,9","9,0",2014
Upplands Väsby,Runby skola,77624936,Kommunal,Religionskunskap,48,16,32,~100,~100,~100,"15,1","14,2","15,5",2014
Upplands Väsby,Smedby skola,36789655,Kommunal,Religionskunskap,15,..,..,~100,..,..,"9,2",..,..,2014
Upplands Väsby,Södervikskolan,49021135,Enskild,Religionskunskap,85,46,39,~100,~100,~100,"13,4","13,8","12,9",2014
Upplands Väsby,Väsby skola,31018677,Kommunal,Religionskunskap,61,31,30,"91,8",~100,~100,"12,0","13,1","11,0",2014
Uppsala,Gåvsta skola,12275851,Kommunal,Religionskunskap,21,..,..,~100,..,~100,"10,7",..,"9,8",2014
Uppsala,JENSEN grundskola Uppsala,25730446,Enskild,Religionskunskap,22,..,..,~100,..,~100,"15,5",..,"15,0",2014
Uppsala,Kunskapsskolan Uppsala,73947432,Enskild,Religionskunskap,112,55,57,~100,"100,0",~100,"15,7","16,8","14,7",2014
Uppsala,Luthagens skolor 2,12733075,Kommunal,Religionskunskap,58,25,33,"100,0","100,0","100,0","14,1","14,3","14,0",2014
Uppsala,Stavby skola,72802066,Kommunal,Religionskunskap,12,..,..,"100,0",..,..,"15,2",..,..,2014
Uppsala,Stordammen,95132430,Kommunal,Religionskunskap,40,16,24,~100,"100,0",~100,"13,3","13,4","13,1",2014
Uppsala,Tuna skola,26666728,Kommunal,Religionskunskap,12,12,.,"100,0","100,0",.,"13,5","13,5",.,2014
Uppsala,Tunabergsskolan 1,54742485,Kommunal,Religionskunskap,116,51,65,"100,0","100,0","100,0","14,1","14,3","13,9",2014
Uppsala,Uppsala Musikklasser,89387408,Enskild,Religionskunskap,65,39,26,"100,0","100,0","100,0","15,7","16,0","15,3",2014
Uppsala,Vaksalaskolan,28006480,Kommunal,Religionskunskap,83,43,40,"94,0","100,0","87,5","14,4","16,7","11,9",2014
Uppsala,Valsätraskolan,56446888,Kommunal,Religionskunskap,107,52,55,~100,"100,0",~100,"13,8","14,8","12,9",2014
Valdemarsvik,Vammarskolan 7-9,53620708,Kommunal,Religionskunskap,63,28,35,~100,~100,~100,"11,6","12,4","11,0",2014
Vallentuna,"Atlas, resursklass",40724774,Kommunal,Religionskunskap,..,.,..,..,.,..,..,.,..,2014
Vallentuna,"Tunaskolan, resursklass",56878797,Kommunal,Religionskunskap,..,..,..,..,..,..,..,..,..,2014
Vara,Nästegårdsskolan,88862132,Kommunal,Religionskunskap,63,28,35,~100,"100,0",~100,"12,7","15,4","10,5",2014
Varberg,Bosgårdsskolan 4-9 och fritidshem,92184735,Kommunal,Religionskunskap,51,29,22,"80,4",~100,"59,1","10,8","13,0","7,8",2014
Varberg,Håstensskolan 8-9,75684823,Kommunal,Religionskunskap,25,12,13,~100,"100,0",~100,"11,5","12,3","10,8",2014
Varberg,Lindbergs skola 1-9,23521056,Kommunal,Religionskunskap,50,28,22,~100,"100,0",~100,"12,3","13,3","10,9",2014
Varberg,Påskbergsskolan 6-9,42127916,Kommunal,Religionskunskap,52,30,22,~100,"100,0",~100,"15,1","16,9","12,6",2014
Varberg,Varbergs Montessoriskola,68980561,Enskild,Religionskunskap,15,..,..,"100,0",..,..,"15,2",..,..,2014
Vellinge,Framtidskomp. V Ingelstad sk,44979671,Enskild,Religionskunskap,42,21,21,~100,"100,0",~100,"11,4","11,8","11,1",2014
Vellinge,Framtidskompassen i Vellinge,15068529,Enskild,Religionskunskap,41,18,23,"100,0","100,0","100,0","15,3","15,1","15,4",2014
Vellinge,Stora Hammars skola,24181728,Kommunal,Religionskunskap,56,23,33,"100,0","100,0","100,0","14,9","15,9","14,2",2014
Vetlanda,Mogärdeskolan 7-9,28429330,Kommunal,Religionskunskap,79,46,33,~100,~100,~100,"14,4","15,0","13,6",2014
Vindeln,Renforsskolan,74352559,Kommunal,Religionskunskap,56,31,25,"67,9",~100,"44,0","8,2","11,3","4,4",2014
Vänersborg,Dalboskolan,93140467,Kommunal,Religionskunskap,57,23,34,"84,2","100,0","73,5","11,6","15,0","9,3",2014
Vänersborg,"Fridaskolan, Vänersborg",10982633,Enskild,Religionskunskap,66,30,36,"100,0","100,0","100,0","16,9","17,9","16,1",2014
Värmdö,Brunns skola,42434583,Kommunal,Religionskunskap,55,30,25,~100,"100,0",~100,"12,5","13,8","10,9",2014
Värmdö,Värmdö Skärgårdsskola,77630712,Kommunal,Religionskunskap,37,17,20,"86,5",~100,~100,"10,9","12,8","9,3",2014
Värnamo,Forshedaskolan,23192281,Kommunal,Religionskunskap,38,16,22,~100,"100,0",~100,"13,2","13,9","12,6",2014
Västervik,Gamlebyvikens friskola,80536102,Enskild,Religionskunskap,..,..,..,..,..,..,..,..,..,2014
Västervik,Ludvigsborgsskolan,16547623,Kommunal,Religionskunskap,96,53,43,~100,~100,~100,"13,8","15,3","11,9",2014
Västerås,Fryxellska skolan,73093445,Enskild,Religionskunskap,125,74,51,"100,0","100,0","100,0","13,6","14,2","12,6",2014
Västerås,Grundskolan Äventyret,57243353,Enskild,Religionskunskap,10,..,..,..,..,..,"10,3",..,..,2014
Västerås,Kristiansborgsskolan,65736810,Kommunal,Religionskunskap,..,.,..,..,.,..,..,.,..,2014
Västerås,Viksängsskolan 1,15622675,Kommunal,Religionskunskap,46,22,24,"89,1","100,0","79,2","12,3","14,7","10,1",2014
Västerås,Viksängsskolan 2,96481822,Kommunal,Religionskunskap,101,39,62,"100,0","100,0","100,0","14,6","16,3","13,5",2014
Växjö,Fagrabäckskolan,29751275,Kommunal,Religionskunskap,189,95,94,"96,8",~100,"94,7","13,3","14,6","11,9",2014
Växjö,"Karl-Oskarskolan, Växjö",69600902,Enskild,Religionskunskap,96,42,54,~100,~100,~100,"12,7","13,3","12,2",2014
Växjö,Ringsbergsskolan,65161034,Kommunal,Religionskunskap,23,..,..,"100,0",..,"100,0","15,4",..,"15,0",2014
Ydre,Ydreskolan,17132875,Kommunal,Religionskunskap,39,16,23,~100,"100,0",~100,"13,3","15,5","11,8",2014
Åmål,Kristinebergskolan 1,57530972,Kommunal,Religionskunskap,76,30,46,~100,~100,"100,0","12,8","14,3","11,8",2014
Åtvidaberg,Alléskolan  7-9,56528690,Kommunal,Religionskunskap,122,66,56,"89,3",~100,"82,1","12,5","14,1","10,7",2014
Älmhult,Karl-Oskarskolan i Älmhult,84756527,Enskild,Religionskunskap,22,..,..,"77,3",..,"72,2","10,5",..,"9,9",2014
Älmhult,Linnéskolan 1,53191534,Kommunal,Religionskunskap,97,54,43,"93,8",~100,~100,"12,8","13,9","11,5",2014
Älvdalen,Strandskolan,81918902,Kommunal,Religionskunskap,..,..,..,..,..,..,..,..,..,2014
Ängelholm,Vittra Fram,14569133,Enskild,Religionskunskap,27,16,11,~100,~100,"100,0","13,3","12,5","14,5",2014
Ödeshög,Lysingskolan,34255565,Kommunal,Religionskunskap,57,33,24,~100,~100,~100,"13,1","13,4","12,7",2014
Örebro,Adolfsbergsskolan 7-9,47684564,Kommunal,Religionskunskap,117,63,54,"90,6",~100,"87,0","12,1","13,2","10,8",2014
Örebro,Alsalam,99730324,Enskild,Religionskunskap,10,..,..,"100,0",..,..,"14,5",..,..,2014
Örebro,Engelbrektsskolan,82807694,Kommunal,Religionskunskap,128,70,58,~100,"100,0",~100,"14,7","15,6","13,6",2014
Örebro,Engelska Skolan i Örebro,23908629,Enskild,Religionskunskap,..,..,.,..,..,.,..,..,.,2014
Örebro,Hannaskolan,13390547,Enskild,Religionskunskap,27,16,11,"100,0","100,0","100,0","16,1","16,9","15,0",2014
Örebro,Mellringeskolan,26290434,Kommunal,Religionskunskap,89,42,47,~100,~100,~100,"13,5","13,9","13,2",2014
Örebro,Olaus Petriskolan,65613995,Kommunal,Religionskunskap,46,26,20,~100,~100,~100,"12,0","12,2","11,8",2014
Örkelljunga,Solängskolan,10757780,Enskild,Religionskunskap,11,..,..,..,..,..,"12,0",..,..,2014
Örnsköldsvik,Broskolan Ö-viks Kristna skola,32866578,Enskild,Religionskunskap,10,..,..,"100,0",..,..,"14,0",..,..,2014
Örnsköldsvik,Bäckagårdsskolan,50936464,Enskild,Religionskunskap,..,..,.,..,..,.,..,..,.,2014
Örnsköldsvik,Själevadskolan 4-9,81847849,Kommunal,Religionskunskap,55,30,25,~100,"100,0",~100,"12,2","13,1","11,2",2014
Örnsköldsvik,Sörlidenskolan 4-9,46859731,Kommunal,Religionskunskap,36,12,24,"75,0",~100,"70,8","10,4","11,7","9,8",2014
Östersund,Lugnviksskolan 2,98996524,Kommunal,Religionskunskap,17,..,..,"100,0","100,0",..,"15,6","16,3",..,2014
Östersund,Vallaskolan Omega,27412144,Kommunal,Religionskunskap,19,..,..,~100,..,..,"13,7",..,"12,3",2014
Österåker,Ljusterö skola,53319802,Kommunal,Religionskunskap,10,..,..,..,..,..,"11,5",..,..,2014
Österåker,Skärgårdsstadsskolan,73272488,Kommunal,Religionskunskap,31,19,12,~100,"100,0",~100,"13,2","14,3","11,5",2014
Östra Göinge,Göingeskolan,84902434,Kommunal,Religionskunskap,85,42,43,"87,1",~100,"83,7","12,1","12,5","11,8",2014
Ale,Ahlafors Fria skola,71387206,Enskild,Samhällskunskap,21,10,11,~100,"100,0",~100,"12,6","13,0","12,3",2014
Ale,Bohusskolan 7-9,70878576,Kommunal,Samhällskunskap,47,21,26,~100,~100,~100,"11,1","11,0","11,2",2014
Alvesta,Grönkullaskolan,94191518,Kommunal,Samhällskunskap,89,27,62,"89,9",~100,"87,1","11,5","12,9","10,8",2014
Aneby,Furulidskolan,88669294,Kommunal,Samhällskunskap,58,23,35,"100,0","100,0","100,0","13,9","14,3","13,6",2014
Arboga,Gäddgårdsskolan 5-9,65483259,Kommunal,Samhällskunskap,66,42,24,~100,~100,~100,"13,5","14,2","12,3",2014
Avesta,Åvestadalskolan,62023955,Kommunal,Samhällskunskap,53,24,29,"77,4",~100,"69,0","8,9","10,2","7,8",2014
Bengtsfors,Bengtsgården,28484259,Kommunal,Samhällskunskap,80,38,42,"91,3",~100,~100,"11,2","12,3","10,2",2014
Bjurholm,Castorskolan,81730469,Kommunal,Samhällskunskap,31,11,20,~100,~100,~100,"12,3","15,5","10,5",2014
Bjuv,Forsärlans Miljöskola,18213876,Enskild,Samhällskunskap,20,..,..,~100,~100,..,"13,6","13,5",..,2014
Boden,Brönjaskolan,60633912,Kommunal,Samhällskunskap,50,21,29,"100,0","100,0","100,0","12,3","12,9","11,9",2014
Boden,Fria Emilia,98998541,Enskild,Samhällskunskap,22,10,12,"100,0","100,0","100,0","15,1","16,0","14,4",2014
Boden,Stureskolan 1,75627171,Kommunal,Samhällskunskap,60,34,26,"91,7","100,0","80,8","12,2","13,7","10,3",2014
Boden,Stureskolan 2,89885803,Kommunal,Samhällskunskap,52,23,29,~100,"100,0",~100,"13,4","13,6","13,2",2014
Bollebygd,Bollebygdskolan 7-9,60372258,Kommunal,Samhällskunskap,78,36,42,~100,~100,~100,"13,1","13,8","12,5",2014
Bollnäs,Kilafors skola F-9,41793797,Kommunal,Samhällskunskap,37,21,16,~100,"100,0",~100,"11,9","14,4","8,6",2014
Borgholm,Slottsskolan,80852248,Kommunal,Samhällskunskap,68,34,34,"100,0","100,0","100,0","12,9","13,5","12,3",2014
Borgholm,Åkerboskolan,82520504,Kommunal,Samhällskunskap,20,..,..,"100,0",..,"100,0","12,8",..,"12,9",2014
Borlänge,Ornäs skola,33944118,Kommunal,Samhällskunskap,34,17,17,~100,"100,0",~100,"13,9","15,6","12,2",2014
Botkyrka,Björkhaga Skola,43238662,Kommunal,Samhällskunskap,85,43,42,"87,1",~100,"81,0","11,2","11,6","10,8",2014
Botkyrka,Brunnaskolan,53426548,Kommunal,Samhällskunskap,46,21,25,"89,1",~100,~100,"10,1","11,3","9,1",2014
Botkyrka,Fittjaskolan Botkyrka Norra,40631085,Kommunal,Samhällskunskap,54,30,24,"79,6",~100,"70,8","9,7","10,7","8,5",2014
Botkyrka,Freinetskolan Kastanjen,29524966,Enskild,Samhällskunskap,17,..,..,~100,..,..,"13,1",..,"12,0",2014
Botkyrka,Trädgårdsstadsskolan,58310322,Kommunal,Samhällskunskap,58,21,37,~100,"100,0",~100,"13,8","14,9","13,2",2014
Boxholm,Stenbockskolan MH,71843145,Kommunal,Samhällskunskap,41,17,24,~100,~100,~100,"12,9","13,7","12,4",2014
Bromölla,Dalaskolan Södra,79707757,Kommunal,Samhällskunskap,44,25,19,~100,"100,0",~100,"13,0","14,2","11,3",2014
Bräcke,Kälarne skola,82223639,Kommunal,Samhällskunskap,16,..,..,~100,..,~100,"10,8",..,"10,2",2014
Burlöv,Vårboskolan,95748172,Kommunal,Samhällskunskap,90,46,44,"81,1",~100,"70,5","9,6","11,1","8,1",2014
Danderyd,Fribergaskolan,42986451,Kommunal,Samhällskunskap,158,69,89,"100,0","100,0","100,0","15,0","15,8","14,5",2014
Danderyd,Viktor Rydbergs Samskola,13493243,Enskild,Samhällskunskap,167,90,77,"100,0","100,0","100,0","14,6","15,4","13,6",2014
