skolverket_kommunnamn,skolverket_skolnamn,huvudman,skolverket_huvudman_namn,school_unit,skolverket_foraldr_utb_tcv95,skolverket_and_utl_bakgr_tcv95,skolverket_andel_pojkar_tcv95,skolverket_ver_and_uppn_malen_tcv95,skolverket_ber_and_uppn_malen_tcv95,skolverket_sal_and_uppn_malen_tcv95,skolverket_ver_meritvarde_tcv95,skolverket_ber_meritvarde_tcv95,skolverket_sal_meritvarde_tcv95,year
Sollentuna,Helenelundsskolan,Kommunal,Sollentuna,62862066,"2,69",6,57,87,89,-2,262,257,5,2018
Sollentuna,Häggviksskolan,Kommunal,Sollentuna,46691325,"2,37",9,63,75,76,-1,230,229,1,2018
Sollentuna,Norrvikens skola,Enskild,Norrviken Utbildning AB,47462120,"2,48",2,46,89,86,2,267,250,17,2018
Sollentuna,Runbacka skolor,Kommunal,Sollentuna,15339442,"2,53",2,53,93,88,6,266,252,14,2018
Sollentuna,Rälsen AB åk 4-9,Enskild,Rälsen Aktiebolag,43375546,"2,64",0,52,90,92,-3,257,261,-4,2018
Sollentuna,Sofielundsskolan,Kommunal,Sollentuna,39907811,"2,39",14,54,75,73,1,242,228,14,2018
Sollentuna,Sollentuna International School,Kommunal,Sollentuna,52404061,"2,11",5,40,95,73,22,245,223,22,2018
Sollentuna,Sollentuna musikklasser,Kommunal,Sollentuna,21871265,"2,84",0,38,97,100,-3,301,281,21,2018
Sollentuna,Utbildning Rotebro/Gillboskola,Kommunal,Sollentuna,51927021,"2,19",5,41,74,75,-1,220,228,-8,2018
Sollentuna,Utbildning Silverdal,Kommunal,Sollentuna,69195602,"2,72",3,61,87,92,-5,271,260,11,2018
Sollentuna,Vibyskolan,Enskild,Vibyskolan Ekonomisk Förening,15547680,"2,66",0,52,97,93,4,272,262,9,2018
Sollentuna,Vittra Sollentuna,Enskild,Vittraskolorna AB,58102266,"2,04",9,48,78,67,11,238,212,26,2018
Solna,Alfaskolan,Enskild,Pysslingen Förskolor och Skolor AB,27323097,"2,61",2,39,98,91,7,294,262,32,2018
Solna,"Ingridskolan, grundskola",Enskild,Ingridskolan AB,53259263,"2,72",0,61,83,94,-11,230,264,-33,2018
Solna,Råsundaskolan,Kommunal,Solna,12768012,"2,37",4,63,78,80,-3,234,235,-1,2018
Solna,Skytteholmsskolan,Kommunal,Solna,75017455,"2,13",18,56,60,62,-2,210,205,5,2018
Solna,Tallbackaskolan,Kommunal,Solna,73581523,"2,2",2,57,75,77,-2,231,226,5,2018
Solna,Ulriksdalsskolan,Kommunal,Solna,46706680,"2,41",4,57,78,82,-3,246,239,7,2018
Solna,Vittra Frösunda,Enskild,Vittraskolorna AB,48760074,"2,39",3,21,97,85,12,274,252,22,2018
Solna,Ängkärrskolan i Solna,Enskild,Stiftelsen Nya Ängkärrsskolan,98515782,"2,27",0,52,52,81,-29,185,235,-50,2018
Sotenäs,Sotenässkolan,Kommunal,Sotenäs,78294346,"2,04",7,46,71,69,2,215,214,0,2018
Staffanstorp,Baldersskolan,Kommunal,Staffanstorp,86546038,"2,14",3,51,61,75,-14,197,224,-27,2018
Staffanstorp,Hagalidskolan,Kommunal,Staffanstorp,28784410,"2,38",3,57,75,82,-7,224,238,-14,2018
Staffanstorp,Hjärupslundsskolan,Kommunal,Staffanstorp,46191968,"2,6",2,56,88,89,-2,254,255,-1,2018
Stenungsund,Kristinedalskolan 7-9,Kommunal,Stenungsund,18275028,"2,26",4,48,79,78,1,229,232,-2,2018
Stenungsund,Stenungskolan,Kommunal,Stenungsund,30707344,"2,32",10,56,71,74,-4,208,227,-19,2018
Stenungsund,Stenungsunds Montessoriskola,Enskild,Stenungsunds Montessori Ekonomiska Förening,38786895,"2,44",0,56,89,86,3,251,246,5,2018
Stenungsund,Stora Högaskolan 7-9,Kommunal,Stenungsund,21617136,"2,5",3,56,82,85,-3,230,246,-16,2018
Stockholm,Abrahamsbergsskolan,Kommunal,Stockholm,44673074,"2,5",1,55,96,87,9,276,249,27,2018
Stockholm,Adolf Fredriks musikklasser,Kommunal,Stockholm,99648792,"2,79",0,38,99,98,1,301,277,24,2018
Stockholm,Akalla grundskola F-9,Kommunal,Stockholm,37796564,"2,04",17,55,69,61,8,220,201,19,2018
Stockholm,Al-Azharskolan,Enskild,Al-Azhar Stiftelsen,90711097,"2,02",1,48,84,72,11,252,218,35,2018
Stockholm,Almaskolan,Enskild,Almaskolan AB,14945659,"2,43",2,65,85,83,1,259,240,19,2018
Stockholm,Alviksskolan,Kommunal,Stockholm,72627865,"2,47",6,47,91,83,8,250,245,5,2018
Stockholm,Alzahraa Akademi,Enskild,Al-Zahraa Akademi AB,77656740,"1,83",12,29,53,60,-7,197,201,-3,2018
Stockholm,Aspuddens skola,Kommunal,Stockholm,72672270,"2,41",8,53,79,79,0,229,236,-8,2018
Stockholm,Bagarmossens skola,Kommunal,Stockholm,13679897,"2,4",9,65,73,77,-3,235,230,5,2018
Stockholm,Björkhagens skola,Kommunal,Stockholm,43088454,"2,56",4,36,78,88,-10,243,257,-14,2018
Stockholm,Blommensbergsskolan,Kommunal,Stockholm,82140090,"2,55",8,50,85,84,1,246,248,-1,2018
Stockholm,Bredängsskolan,Kommunal,Stockholm,14121892,"1,84",16,58,62,55,7,216,187,29,2018
Stockholm,Bäckahagens skola,Kommunal,Stockholm,20683111,"1,95",14,56,72,60,12,239,196,43,2018
Stockholm,Campus Manilla,Enskild,Campus Manilla Utbildning AB,29371242,"2,86",2,55,100,98,2,295,274,22,2018
Stockholm,Carlssons skola,Enskild,Föreningen För Carlssons Skola,35547286,"2,68",0,46,98,94,4,302,266,36,2018
Stockholm,Cordoba International School,Enskild,ALM Education AB,43134105,"2,22",24,53,71,61,9,245,207,38,2018
Stockholm,Djurgårdens Waldorfskola,Enskild,Djurgårdens Waldorfskoleförening,84585645,"2,65",0,60,92,92,0,264,259,4,2018
Stockholm,Ellen Key skolan,Enskild,Stiftelsen Ellen Key Skolan,16394249,"2,39",0,43,82,85,-3,238,247,-9,2018
Stockholm,Enbacksskolan,Kommunal,Stockholm,43632318,"1,79",0,31,66,67,-1,244,208,35,2018
Stockholm,Engelbrektsskolan,Kommunal,Stockholm,87521048,"2,56",4,60,89,86,3,263,248,15,2018
Stockholm,Engelska Skolan Norr,Enskild,Engelska Skolan Norr AB,29725531,"2,56",6,47,90,86,4,292,251,41,2018
Stockholm,Enskede skola,Kommunal,Stockholm,72248694,"2,54",9,67,86,81,5,254,240,14,2018
Stockholm,"Enskilda gymnasiet, gr",Enskild,Enskilda Gymnasiet,92750123,"2,72",1,43,97,95,2,304,269,35,2018
Stockholm,Eriksdalsskolan,Kommunal,Stockholm,59249600,"2,44",9,43,78,80,-2,228,242,-14,2018
Stockholm,Estniska Skolan i Stockholm,Enskild,Estniska Skolan i Stockholm,34540901,"2,61",5,70,85,86,-1,276,247,29,2018
Stockholm,Europaskolan Södermalm,Enskild,AB Parts & Paomees,79969356,"2,7",0,48,91,95,-3,285,267,18,2018
Stockholm,Farsta grundskola,Kommunal,Stockholm,38758770,"2,05",17,53,58,61,-3,210,202,8,2018
Stockholm,Framstegsskolan i Stockholm,Enskild,Stiftelsen Islamiska Skolan,72684556,"2,17",0,53,80,77,3,275,227,48,2018
Stockholm,Franska Skolan/Ecole francaise,Enskild,Stiftelsen Franska Skolan,42328518,"2,77",0,42,94,97,-3,293,274,18,2018
Stockholm,Fredrikshovs slotts skola,Enskild,Stiftelsen Carpe Diem,64065082,"2,67",0,47,100,94,6,304,265,38,2018
Stockholm,Fruängens skola,Kommunal,Stockholm,19353396,"1,98",3,66,59,68,-9,198,207,-9,2018
Stockholm,Fryshuset Grundskola Västra,Enskild,Stiftelsen Fryshuset,69004747,"1,65",0,45,40,62,-22,168,194,-26,2018
Stockholm,"Fryshusets grundskola, Sthlm",Enskild,Stiftelsen Fryshuset,19657993,"2,2",0,42,60,79,-19,225,234,-9,2018
Stockholm,Futuraskolan International Stockholm,Enskild,Futuraskolan AB,65487837,"2,47",5,50,100,83,17,285,245,40,2018
Stockholm,Grimstaskolan,Kommunal,Stockholm,51341279,"1,98",17,65,71,58,13,216,193,23,2018
Stockholm,Grundskolan Metapontum,Enskild,Metapontum AB,90850620,"2,45",5,71,92,81,11,280,235,45,2018
Stockholm,Gubbängsskolan,Kommunal,Stockholm,93412255,"2,04",18,54,51,60,-9,194,200,-6,2018
Stockholm,Gärdesskolan,Kommunal,Stockholm,41176931,"2,6",8,51,81,85,-3,251,250,1,2018
Stockholm,Hagsätraskolan,Kommunal,Stockholm,82110758,"2,09",13,53,65,65,-1,210,209,1,2018
Stockholm,Hammarbyskolan,Kommunal,Stockholm,64167206,"2,24",17,58,58,67,-8,205,214,-9,2018
Stockholm,Hjulsta grundskola F-9,Kommunal,Stockholm,69266159,"1,68",26,41,29,43,-14,166,171,-5,2018
Stockholm,Husbygårdsskolan F-9,Kommunal,Stockholm,42149666,"1,91",27,51,45,49,-5,181,183,-3,2018
Stockholm,Hässelby Villastads skola,Kommunal,Stockholm,86597125,"2,47",6,53,88,83,6,260,243,17,2018
Stockholm,Hässelbygårdsskolan,Kommunal,Stockholm,87838841,"1,93",21,56,52,54,-2,207,188,18,2018
Stockholm,Högalidsskolan,Kommunal,Stockholm,24716970,"2,46",10,41,78,80,-2,254,243,12,2018
Stockholm,Höglandsskolan,Kommunal,Stockholm,36281817,"2,75",9,59,87,89,-2,300,258,42,2018
Stockholm,Hökarängsskolan,Kommunal,Stockholm,57184925,"2,06",16,56,65,61,3,218,202,16,2018
Stockholm,Internationella Engelska Skolan Bromma,Enskild,Internationella Engelska Skolan i Sverige AB,90732940,"2,71",0,52,98,95,4,303,266,37,2018
Stockholm,Internationella Engelska Skolan Enskede,Enskild,Internationella Engelska Skolan i Sverige AB,38935587,"2,43",0,50,94,86,8,279,247,32,2018
Stockholm,Internationella Engelska skolan Hässelby,Enskild,Internationella Engelska Skolan i Sverige AB,74482611,"2,62",0,46,96,92,3,281,262,19,2018
Stockholm,Internationella Engelska Skolan Kista,Enskild,Internationella Engelska Skolan i Sverige AB,82982309,"2,23",2,53,83,78,5,271,230,41,2018
Stockholm,Internationella Engelska Skolan Liljeholmen,Enskild,Internationella Engelska Skolan i Sverige AB,72624886,"2,53",1,42,86,89,-4,270,256,14,2018
Stockholm,Internationella Engelska Skolan Skärholmen,Enskild,Internationella Engelska Skolan i Sverige AB,72066571,"2,2",2,47,88,77,10,266,230,36,2018
Stockholm,JENSEN grundskola Långholmen,Enskild,Jensen Education College AB,57317316,"2,37",2,47,73,83,-10,234,243,-9,2018
Stockholm,Johan Skytteskolan,Kommunal,Stockholm,97683561,"2,56",2,44,86,89,-3,264,257,7,2018
Stockholm,Järvaskolan,Enskild,Järvaskolan AB,13582062,"1,77",5,55,60,61,-1,207,193,13,2018
Stockholm,Katarina Norra skola,Kommunal,Stockholm,23617768,"2,66",0,53,88,93,-5,250,262,-13,2018
Stockholm,Kista grundskola,Kommunal,Stockholm,22513261,"2,06",14,54,61,64,-3,216,206,10,2018
Stockholm,Kista International School,Enskild,Al-Kowneyn Utbildning Centrum,37556682,"1,59",6,56,64,55,9,229,180,49,2018
Stockholm,"Kristofferskolan, gr",Enskild,Stiftelsen Kristofferskolan,98760751,"2,66",2,56,89,91,-2,275,259,16,2018
Stockholm,Kulturama gr. Hammarby Sjöstad,Enskild,Medborgarskolan Stockholmsregionen,23066257,"2,63",0,20,88,95,-7,260,272,-12,2018
Stockholm,Kulturskolan Raketen,Enskild,Kulturskolan Raketen AB,24172067,"2,77",0,48,96,97,-1,291,272,19,2018
Stockholm,Kungsholmens grundskola,Kommunal,Stockholm,29410344,"2,35",7,48,85,78,7,251,235,16,2018
Stockholm,Kunskapsskolan Enskede,Enskild,Kunskapsskolan i Sverige Aktiebolag,16426165,"2,5",0,48,93,88,4,254,253,0,2018
Stockholm,Kunskapsskolan Fruängen,Enskild,Kunskapsskolan i Sverige Aktiebolag,63954028,"2,46",0,52,98,87,11,280,249,31,2018
Stockholm,Kunskapsskolan Spånga,Enskild,Kunskapsskolan i Sverige Aktiebolag,46796995,"2,6",2,47,95,90,5,261,258,3,2018
Stockholm,Kunskapsskolan Tyresö,Enskild,Kunskapsskolan i Sverige Aktiebolag,81266343,"2,55",2,42,97,89,8,278,256,21,2018
Stockholm,Lillholmsskolan,Kommunal,Stockholm,46581319,2,12,58,67,63,4,214,202,13,2018
Stockholm,Lunaskolan Södra,Enskild,Utvecklingspedagogik Sverige Aktiebolag,67731691,"2,34",0,78,35,81,-46,170,231,-60,2018
Stockholm,Maria Elementarskola,Enskild,Stiftelsen Maria Elementarskola,73893187,"2,41",0,66,86,84,2,272,240,32,2018
Stockholm,Mariaskolan,Kommunal,Stockholm,69895255,"2,52",4,59,89,85,4,255,246,9,2018
Stockholm,Martinskolan Söders waldorfsk,Enskild,Stiftelsen Martinskolan Söders Waldorfskola,82854505,"2,54",0,44,85,90,-5,256,257,-1,2018
Stockholm,Matteusskolan,Kommunal,Stockholm,16348406,"2,36",8,55,92,78,15,268,233,35,2018
Stockholm,Musikskolan Lilla Akademien,Enskild,Musikskolan Lilla Akademien AB,36066067,"2,75",6,44,91,92,-1,301,265,36,2018
Stockholm,Mälarhöjdens skola,Kommunal,Stockholm,46165232,"2,71",3,50,94,92,1,263,264,-1,2018
Stockholm,Nya Elementar,Kommunal,Stockholm,83828066,"2,58",6,56,89,86,3,258,249,9,2018
Stockholm,Pops Academy,Enskild,Johan Sjölin Education AB,11018018,"2,7",4,11,93,95,-2,309,277,32,2018
Stockholm,Primaskolan Farsta,Enskild,Primaskolan i Sverige AB,26568390,"2,24",0,35,65,81,-16,225,239,-14,2018
Stockholm,Profilskolan,Enskild,Profilskolan AB,10360193,"2,24",0,82,68,77,-9,229,222,7,2018
Stockholm,Rinkebyskolan,Kommunal,Stockholm,37416253,"1,6",18,45,40,47,-7,178,172,6,2018
Stockholm,Rålambshovsskolan,Kommunal,Stockholm,61686233,"2,6",6,56,90,86,3,256,251,5,2018
Stockholm,Rödabergsskolan,Kommunal,Stockholm,97686250,"2,66",21,44,75,78,-2,252,244,8,2018
Stockholm,Sjöstadsskolan,Kommunal,Stockholm,15331669,"2,52",4,64,87,85,2,248,244,4,2018
Stockholm,Sjöängsskolan,Kommunal,Stockholm,13124830,"2,23",18,52,66,66,1,224,214,10,2018
Stockholm,Skarpatorpsskolan,Kommunal,Stockholm,82075850,"1,94",11,74,46,60,-14,215,192,23,2018
Stockholm,Skarpnäcks skola,Kommunal,Stockholm,53075005,"2,56",3,56,87,87,-1,252,251,1,2018
Stockholm,Skolgrunden,Enskild,Skolgrunden Aktiebolag,23414344,"2,27",0,76,32,79,-47,154,226,-72,2018
Stockholm,Slättgårdsskolan,Kommunal,Stockholm,59468219,"2,18",9,50,68,71,-3,252,220,31,2018
Stockholm,Smedshagsskolan,Kommunal,Stockholm,50060022,"2,07",9,61,33,67,-33,192,208,-17,2018
Stockholm,Snitz Grundskola Odenplan,Enskild,PPS Power Planning System Aktiebolag,57510246,"2,39",0,60,43,84,-41,169,241,-71,2018
Stockholm,Sofia skola,Kommunal,Stockholm,45436515,"2,53",6,47,83,85,-2,258,250,9,2018
Stockholm,Spånga grundskola,Kommunal,Stockholm,17640364,"2,49",2,52,86,86,0,265,249,16,2018
Stockholm,S:t Eriks Katolska Skola,Enskild,Stiftelsen s:t Eriks Katolska Skola,94943347,"2,33",4,60,72,79,-7,251,233,18,2018
Stockholm,Sthlms Int. Montessoriskola,Enskild,International Montessori School Sweden AB,45553352,"2,7",0,47,96,95,2,305,267,38,2018
Stockholm,Stockholm International Academy Hägersten,Enskild,Mubarak Utbildning AB,11442396,"1,69",8,50,65,57,9,215,187,28,2018
Stockholm,Sturebyskolan,Kommunal,Stockholm,91816093,"2,58",5,56,87,86,1,257,251,7,2018
Stockholm,Sundbyskolan,Kommunal,Stockholm,44046131,"2,49",9,62,71,80,-9,230,238,-8,2018
Stockholm,Sverigefinska skolan Sthlm,Enskild,Sverigefinska skolan i Stockholm AB,78508835,"2,5",4,44,81,86,-4,267,250,17,2018
Stockholm,Sätraskolan,Kommunal,Stockholm,21724208,"2,07",24,62,74,55,19,222,193,29,2018
Stockholm,Södermalmskyrkans Kristna sk.,Enskild,Södermalmskyrkan,14472068,"2,31",0,52,81,82,-1,249,238,11,2018
Stockholm,Södermalmsskolan,Kommunal,Stockholm,75614609,"2,64",4,42,81,90,-10,254,261,-7,2018
Stockholm,Södra Ängby skola,Kommunal,Stockholm,88795871,"2,48",4,57,88,84,5,264,244,20,2018
Stockholm,Thea Privata Grundskola Bromma,Enskild,Theducation AB,87999453,"2,29",0,57,86,81,5,263,234,28,2018
Stockholm,Thea Privata Grundskola Södermalm,Enskild,Theducation AB,53398338,"2,35",4,35,83,81,1,244,243,1,2018
Stockholm,Trollbodaskolan,Kommunal,Stockholm,89605548,"2,3",11,52,69,73,-4,211,226,-15,2018
Stockholm,Vasa International School of Stockholm,Enskild,AB Parts & Paomees,52965560,"2,82",0,42,95,99,-4,302,277,25,2018
Stockholm,Vasa Real,Kommunal,Stockholm,52863414,"2,63",5,47,94,89,5,272,258,14,2018
Stockholm,Viktor Rydbergs skola Vasastan,Enskild,Stiftelsen Viktor Rydbergs Skola,86758230,"2,67",0,44,97,94,3,267,266,1,2018
Stockholm,Vinsta grundskola västra,Kommunal,Stockholm,97400863,"2,41",4,60,78,81,-3,242,237,4,2018
Stockholm,Vittra Sjöstaden,Enskild,Vittraskolorna AB,28778917,"2,27",0,38,83,82,1,249,240,9,2018
Stockholm,Vittra Södermalm,Enskild,Vittraskolorna AB,59900714,"2,53",3,55,82,86,-5,241,249,-8,2018
Stockholm,Vittra Telefonplan,Enskild,Vittraskolorna AB,67662754,"2,42",0,52,68,85,-17,213,245,-33,2018
Stockholm,Vällingbyskolan,Kommunal,Stockholm,36031993,"2,17",15,53,60,66,-6,206,212,-6,2018
Stockholm,Västbergaskolan,Enskild,Västbergaskolan AB,64736967,"2,4",0,32,86,86,0,255,252,4,2018
Stockholm,Västerholms friskola,Enskild,Västerholms Friskola AB,35890890,"1,86",11,52,59,59,-1,220,195,25,2018
Stockholm,Årstaskolan,Kommunal,Stockholm,48328583,"2,38",10,50,73,77,-3,226,233,-7,2018
Stockholm,Åsö grundskola,Kommunal,Stockholm,94864296,"2,55",0,61,88,89,-1,254,252,2,2018
Stockholm,Äppelviksskolan,Kommunal,Stockholm,15594566,"2,78",4,53,95,94,2,293,266,27,2018
Stockholm,Örbyskolan,Kommunal,Stockholm,39171821,"2,54",0,56,79,89,-10,244,252,-8,2018
Storfors,Lundsbergs grundskola,Enskild,Stiftelsen Lundsbergs Skola,26377128,"2,53",5,62,100,84,16,274,245,30,2018
Storfors,Vargbroskolan,Kommunal,Storfors,24306424,"1,99",6,54,94,67,27,232,208,24,2018
Storuman,Röbroskolan,Kommunal,Storuman,87510386,2,18,45,80,59,21,224,201,23,2018
Strängnäs,Europaskolan Rogge,Enskild,Europaskolan Grundskola AB,31980822,"2,32",2,38,76,82,-6,235,242,-7,2018
Strängnäs,Friskolan Asken,Enskild,Friskolan Asken Aktiebolag,63423770,"2,48",0,35,84,89,-5,246,256,-10,2018
Strängnäs,Gripsholmsskolan,Enskild,Gripsholmsskolan AB,65507647,"2,57",0,38,92,91,0,255,261,-6,2018
Strängnäs,Karinslundsskolan,Kommunal,Strängnäs,14184478,"2,15",0,71,61,75,-14,208,219,-11,2018
Strängnäs,Mariefreds skola,Kommunal,Strängnäs,64620570,"2,31",4,54,82,79,3,227,233,-7,2018
Strängnäs,Paulinska skolan,Kommunal,Strängnäs,21086074,"2,16",15,58,56,65,-9,204,210,-6,2018
Strängnäs,Stallarholmsskolan,Kommunal,Strängnäs,42957784,"2,16",4,61,63,73,-10,191,220,-29,2018
Strängnäs,Strängnäs Montessoriskola,Enskild,Strängnäs Montessoriskola Ekonomisk Förening,30181143,"2,43",0,37,89,87,2,251,252,-1,2018
Strängnäs,Åkerskolan,Kommunal,Strängnäs,74265915,"2,14",5,50,63,73,-11,199,222,-23,2018
Strömstad,Strömstiernaskolan,Kommunal,Strömstad,47464666,"2,02",8,50,73,67,6,221,209,11,2018
Strömsund,Grevåkerskolan Hammerdal,Kommunal,Strömsund,54719506,"1,96",12,50,81,62,18,213,202,11,2018
Strömsund,Vattudalsskolan,Kommunal,Strömsund,71396086,"2,1",7,56,75,70,6,196,215,-19,2018
Sundbyberg,Grönkullaskolan,Kommunal,Sundbyberg,93968806,"2,05",35,53,34,47,-13,178,184,-6,2018
Sundbyberg,Kulturama Grundsk. Sundbyberg,Enskild,Medborgarskolan Stockholmsregionen,37112288,"2,43",0,23,80,88,-8,256,257,-1,2018
Sundbyberg,Vittra Brotorp,Enskild,Vittraskolorna AB,43138370,"2,36",0,56,80,83,-3,266,240,26,2018
Sundbyberg,Älvkvarnsskolan,Enskild,Pysslingen Förskolor och Skolor AB,67788311,"2,13",5,42,64,73,-9,237,223,14,2018
Sundbyberg,Ängskolan 7-9,Kommunal,Sundbyberg,65775192,"2,32",13,47,79,73,6,236,227,8,2018
Sundsvall,Bergsåkers skola,Kommunal,Sundsvall,90847895,"2,21",1,51,67,78,-11,212,230,-18,2018
Sundsvall,Hagaskolan,Kommunal,Sundsvall,55343483,"2,21",7,58,56,73,-17,189,222,-33,2018
Sundsvall,Heliås Lärcentrum AB,Enskild,Heliås Lärcentrum AB,21250086,"2,64",0,44,100,93,7,271,264,7,2018
Sundsvall,Höglundaskolan,Kommunal,Sundsvall,51877656,"2,14",12,54,56,67,-11,203,213,-10,2018
Sundsvall,Internationella Engelska Skolan Sundsvall,Enskild,Internationella Engelska Skolan i Sverige AB,54802332,"2,61",0,40,94,92,2,272,263,9,2018
Sundsvall,Kunskapsakademin,Enskild,Utbildningsföretaget Scandiacus AB,57722644,"2,41",2,44,93,84,9,230,245,-15,2018
Sundsvall,Lidens skola,Kommunal,Sundsvall,64029211,"2,04",0,38,73,75,-1,215,224,-8,2018
Sundsvall,Matfors skola,Kommunal,Sundsvall,37299127,"2,29",0,62,67,81,-13,211,233,-22,2018
Sundsvall,Mimerskolan,Enskild,Föreningen Mimers Brunn,10023937,"2,6",0,47,95,91,4,258,260,-3,2018
Sundsvall,Nivrenaskolan,Kommunal,Sundsvall,55740795,"2,17",9,51,50,71,-21,180,219,-39,2018
Sundsvall,Njurunda Friskola,Enskild,Njurunda friskola AB,65125762,"2,56",0,61,100,89,11,258,252,6,2018
Sundsvall,"Prolympia, Sundsvall",Enskild,Ulno AB,18952472,"2,25",0,66,98,79,19,234,229,6,2018
Sundsvall,Stöde skola,Kommunal,Sundsvall,11181258,"2,29",7,50,87,76,10,236,230,6,2018
Sundsvall,Sundsvalls Montessoriskola,Kommunal,Sundsvall,78495763,"2,52",0,67,89,87,1,233,247,-15,2018
Sundsvall,Vibackeskolan,Kommunal,Sundsvall,10170655,"2,3",8,48,64,76,-12,203,230,-27,2018
Sunne,Fryxellska skolan,Kommunal,Sunne,25636648,"2,21",14,59,72,68,4,216,214,2,2018
Surahammar,Hammarskolan,Kommunal,Surahammar,74582871,"2,25",2,53,78,79,-1,231,231,0,2018
Svalöv,Linåkerskolan,Kommunal,Svalöv,44263951,"2,11",9,60,59,68,-9,199,212,-13,2018
Svalöv,Svalövs Montessoriskola,Enskild,Svalövs Montessori Ekonomisk förening,58981647,"2,38",6,38,75,80,-5,249,241,7,2018
Svedala,Klågerupskolan 6-9,Kommunal,Svedala,51392146,"2,35",2,52,85,82,3,244,239,5,2018
Svedala,Naverlönnskolan 1-2,Kommunal,Svedala,65569784,"2,22",3,52,89,77,12,243,228,15,2018
Svedala,Naverlönnskolan 3-5,Kommunal,Svedala,40067679,"2,15",0,55,85,77,8,237,226,11,2018
Svedala,Spångholmsskolan,Kommunal,Svedala,83516023,"2,35",4,42,69,81,-12,225,240,-15,2018
Svenljunga,"Mogaskolan, 7-9",Kommunal,Svenljunga,35242545,"1,99",11,49,61,64,-2,190,205,-15,2018
Säffle,Tegnérskolan,Kommunal,Säffle,40517936,"2,12",17,49,66,64,3,210,209,1,2018
Säter,Klockarskolan,Kommunal,Säter,60111640,"2,26",8,51,69,74,-6,216,226,-10,2018
Sävsjö,Hofgårdsskolan,Kommunal,Sävsjö,59983229,2,16,53,64,60,4,207,199,8,2018
Sävsjö,Rörviks skola,Kommunal,Sävsjö,74170440,"2,14",8,46,84,71,13,245,220,25,2018
Sävsjö,Sävsjö kristna skola,Enskild,Stiftelsen Guds Kraft,28504550,"2,42",11,32,89,79,11,248,242,6,2018
Söderhamn,Bergvikskolan,Kommunal,Söderhamn,32721673,"2,2",15,57,75,67,9,228,213,15,2018
Söderhamn,Norrtullskolan C,Kommunal,Söderhamn,35139330,"2,11",15,53,69,64,5,215,208,7,2018
Söderhamn,Stenbergaskolan,Kommunal,Söderhamn,26147333,"2,11",7,43,86,71,15,234,220,14,2018
Söderhamn,Vågbroskolan B,Kommunal,Söderhamn,42162288,"2,24",16,66,66,67,-1,230,212,19,2018
Söderköping,Ramunderskolan,Kommunal,Söderköping,99361107,"2,31",4,60,81,79,2,237,231,5,2018
Söderköping,Söderköpings Waldorfskola,Enskild,Stiftelsen Söderköpings Waldorfskola,70789823,"2,47",0,56,75,87,-12,225,247,-23,2018
Södertälje,Blombackaskolan,Kommunal,Södertälje,34148887,"2,05",20,49,62,59,3,219,200,19,2018
Södertälje,Brunnsängskolan,Kommunal,Södertälje,60570294,"2,1",7,61,79,70,9,232,213,19,2018
Södertälje,Eneskolan,Kommunal,Södertälje,97655739,"2,32",4,51,79,79,0,213,235,-22,2018
Södertälje,Hovsjöskolan,Kommunal,Södertälje,82137009,"1,82",12,43,59,58,1,209,194,15,2018
Södertälje,Hölöskolan,Kommunal,Södertälje,79466321,"2,22",4,43,80,77,4,232,230,2,2018
Södertälje,Igelsta grundskola,Kommunal,Södertälje,75505688,"1,96",10,57,62,63,-2,194,202,-8,2018
Södertälje,Järna friskola,Enskild,Järna Friskola Aktiebolag,41584790,"2,6",0,56,96,91,5,258,257,1,2018
Södertälje,Kringlaskolan,Enskild,Kringlaskolan AB,74489639,"2,25",0,54,88,80,8,220,233,-13,2018
Södertälje,Lina grundskola,Kommunal,Södertälje,62288230,"1,95",17,66,59,56,2,205,190,15,2018
Södertälje,Nyckelskolan,Enskild,Nyckelknippan Förskole Aktiebolag,16068461,"2,44",4,42,92,84,8,263,247,16,2018
Södertälje,Oxbacksskolan,Kommunal,Södertälje,99842607,"2,09",6,43,76,71,5,222,220,2,2018
Södertälje,Pershagenskolan,Kommunal,Södertälje,38653015,"2,38",2,55,92,82,10,254,239,15,2018
Södertälje,Ronnaskolan,Kommunal,Södertälje,51210001,"1,79",22,50,48,49,-1,194,180,14,2018
Södertälje,Rosenborgskolan,Kommunal,Södertälje,11914814,"2,26",5,59,80,76,4,232,227,5,2018
Södertälje,Soldalaskolan,Kommunal,Södertälje,40175889,"2,14",12,47,78,68,10,221,215,6,2018
Södertälje,Södertälje friskola,Enskild,Södertälje Friskola Aktiebolag,38394561,"2,11",0,31,86,77,8,234,232,2,2018
Södertälje,Vittra Östertälje,Enskild,Vittraskolorna AB,12757193,"2,52",0,45,98,89,9,267,255,12,2018
Södertälje,Wasaskolan,Kommunal,Södertälje,56568612,"1,84",12,43,68,59,9,231,196,35,2018
Södertälje,Örjanskolan grund,Enskild,Föreningen Örjanskolan,10661388,"2,38",0,58,92,84,9,251,241,10,2018
Sölvesborg,Bokelundsskolan H,Kommunal,Sölvesborg,94309839,"2,24",14,60,60,69,-9,201,216,-15,2018
Sölvesborg,Mjällby skola H,Kommunal,Sölvesborg,24822447,"2,13",9,55,83,69,13,230,215,15,2018
